Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,52.86278,[ 1 40] ; [83 39],[21.12883436 19.87116564] ; [62.87116564 59.12883436],1
d4,1,0.0,31.504882,[21 20] ; [111  11],[33.20245399  7.79754601] ; [98.79754601 23.20245399],1
d2,1,4e-06,21.4748,[ 4 37] ; [62 60],[16.60122699 24.39877301] ; [49.39877301 72.60122699],1
a4,1,4.7e-05,16.5818,[ 4 37] ; [55 67],[14.8404908 26.1595092] ; [44.1595092 77.8404908],1
a5,1,0.000109,14.968647,[15 26] ; [86 36],[25.40490798 15.59509202] ; [75.59509202 46.40490798],1
d3,1,0.000255,13.37677,[20 21] ; [96 26],[29.17791411 11.82208589] ; [86.82208589 35.17791411],1
a3,1,0.000355,12.754184,[16 24] ; [87 35],[25.43209877 14.56790123] ; [77.56790123 44.43209877],1
s7,1,0.005262,7.78722,[ 7 34] ; [49 70],[14.35 26.65] ; [41.65 77.35],0
r2,1,0.007352,7.18482,[34  7] ; [113   5],[37.90566038  3.09433962] ; [109.09433962   8.90566038],0
p10,1,0.007812,7.076086,[21 20] ; [87 31],[27.8490566 13.1509434] ; [80.1509434 37.8490566],0
s6,1,0.00973,6.683717,[16 24] ; [76 44],[23. 17.] ; [69. 51.],0
a2,1,0.013088,6.157115,[ 1 40] ; [ 22 100],[ 5.78527607 35.21472393] ; [ 17.21472393 104.78527607],0
u3,1,0.025859,4.96543,[ 8 16] ; [22 13],[12.20338983 11.79661017] ; [17.79661017 17.20338983],0
v2,1,0.026862,4.899676,[15 24] ; [70 49],[20.98101266 18.01898734] ; [64.01898734 54.98101266],0
v1,1,0.053949,3.714286,[ 9 30] ; [47 70],[14. 25.] ; [42. 75.],0
s5,1,0.055591,3.664259,[ 7 32] ; [40 77],[11.75 27.25] ; [35.25 81.75],0
s2,1,0.092794,2.825221,[12 28] ; [55 67],[16.54320988 23.45679012] ; [50.45679012 71.54320988],0
b4,1,0.101441,2.682747,[21 20] ; [80 42],[25.40490798 15.59509202] ; [75.59509202 46.40490798],0
s8,1,0.10731,2.5934,[ 9 32] ; [43 78],[13.16049383 27.83950617] ; [38.83950617 82.16049383],0
r1,1,0.119944,2.418047,[25 16] ; [90 32],[28.92638037 12.07361963] ; [86.07361963 35.92638037],0
a7,1,0.141726,2.159116,[28 13] ; [97 25],[31.44171779  9.55828221] ; [93.55828221 28.44171779],0
r3,1,0.152938,2.042705,[38  3] ; [119   3],[39.49079755  1.50920245] ; [117.50920245   4.49079755],0
a1,1,0.152938,2.042705,[ 3 38] ; [  3 119],[ 1.50920245 39.49079755] ; [  4.49079755 117.50920245],0
r4,1,0.17433,1.84531,[32  9] ; [106  16],[34.71165644  6.28834356] ; [103.28834356  18.71165644],0
p9,1,0.214905,1.538074,[28 13] ; [92 26],[30.94339623 10.05660377] ; [89.05660377 28.94339623],0
s3,1,0.217178,1.522918,[15 25] ; [58 61],[18.36477987 21.63522013] ; [54.63522013 64.36477987],0
a8,1,0.218355,1.515152,[ 6 34] ; [  9 101],[ 4. 36.] ; [11. 99.],0
p12,1,0.269821,1.217654,[ 3 38] ; [  4 118],[ 1.7607362 39.2392638] ; [  5.2392638 116.7607362],0
p8,1,0.320052,0.988733,[14 27] ; [52 69],[16.7037037 24.2962963] ; [49.2962963 71.7037037],0
p6,1,0.346402,0.886596,[ 9 31] ; [36 83],[11.32075472 28.67924528] ; [33.67924528 85.32075472],0
s4,1,0.351734,0.867193,[ 6 35] ; [26 96],[ 8.04907975 32.95092025] ; [23.95092025 98.04907975],0
v3,1,0.447616,0.576681,[ 9 31] ; [33 82],[10.83870968 29.16129032] ; [31.16129032 83.83870968],0
p3,1,0.489343,0.47797,[13 28] ; [46 76],[14.8404908 26.1595092] ; [44.1595092 77.8404908],0
n2,1,0.520055,0.413783,[8 3] ; [23 14],[7.10416667 3.89583333] ; [23.89583333 13.10416667],0
p11,1,0.528742,0.396808,[31 10] ; [86 36],[29.42944785 11.57055215] ; [87.57055215 34.42944785],0
p5,1,0.568841,0.324626,[ 3 38] ; [  6 115],[ 2.27777778 38.72222222] ; [  6.72222222 114.27777778],0
b2,1,0.595314,0.282122,[ 6 18] ; [20 45],[ 7.01123596 16.98876404] ; [18.98876404 46.01123596],0
b3,1,0.595314,0.282122,[ 6 18] ; [20 45],[ 7.01123596 16.98876404] ; [18.98876404 46.01123596],0
b5,1,0.61877,0.2476,[26 15] ; [72 50],[24.65030675 16.34969325] ; [73.34969325 48.65030675],0
n4,1,0.620342,0.245387,[16 25] ; [53 69],[17.35582822 23.64417178] ; [51.64417178 70.35582822],0
p7,1,0.62963,0.232563,[25 16] ; [68 52],[23.68322981 17.31677019] ; [69.31677019 50.68322981],0
a6,1,0.684783,0.164792,[26 15] ; [73 49],[24.90184049 16.09815951] ; [74.09815951 47.90184049],0
n3,1,0.695413,0.153288,[8 3] ; [29  8],[8.47916667 2.52083333] ; [28.52083333  8.47916667],0
n1,1,0.700113,0.148354,[2 9] ; [ 9 29],[2.46938776 8.53061224] ; [ 8.53061224 29.46938776],0
b1,1,0.713705,0.134604,[13 28] ; [35 87],[12.07361963 28.92638037] ; [35.92638037 86.07361963],0
v4,1,0.818192,0.052841,[39  2] ; [113   7],[38.70807453  2.29192547] ; [113.29192547   6.70807453],0
p2,1,0.855893,0.03298,[32  9] ; [92 28],[31.57763975  9.42236025] ; [92.42236025 27.57763975],0
u2,1,0.914137,0.011626,[12 12] ; [17 18],[11.79661017 12.20338983] ; [17.20338983 17.79661017],0
p1,1,0.975251,0.000962,[ 2 39] ; [  6 114],[ 2.03726708 38.96273292] ; [  5.96273292 114.03726708],0
p4,1,0.991031,0.000126,[18 23] ; [53 68],[17.9691358 23.0308642] ; [53.0308642 67.9691358],0
