Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,31.564998,[ 3 24] ; [37 10],[14.59459459 12.40540541] ; [25.40540541 21.59459459],1
a5,1,7e-06,20.172092,[10 17] ; [41  6],[18.60810811  8.39189189] ; [32.39189189 14.60810811],1
a6,1,7.5e-05,15.692375,[ 8 19] ; [36 11],[16.05405405 10.94594595] ; [27.94594595 19.05405405],1
d3,1,0.000301,13.066275,[15 12] ; [43  4],[21.16216216  5.83783784] ; [36.83783784 10.16216216],1
d5,1,0.000712,11.457493,[18  9] ; [45  2],[22.98648649  4.01351351] ; [40.01351351  6.98648649],1
p4,1,0.00106,10.718903,[ 9 18] ; [34 13],[15.68918919 11.31081081] ; [27.31081081 19.68918919],0
a3,1,0.004248,8.174649,[14 13] ; [39  8],[19.33783784  7.66216216] ; [33.66216216 13.33783784],0
p6,1,0.010055,6.6252,[ 6 20] ; [25 21],[11.19444444 14.80555556] ; [19.80555556 26.19444444],0
u1,1,0.01584,5.820591,[ 2 25] ; [15 32],[ 6.2027027 20.7972973] ; [10.7972973 36.2027027],0
s8,1,0.029755,4.723404,[ 9 18] ; [28 19],[13.5 13.5] ; [23.5 23.5],0
a4,1,0.029755,4.723404,[ 9 18] ; [28 19],[13.5 13.5] ; [23.5 23.5],0
s7,1,0.064078,3.428571,[12 15] ; [30 15],[15.75 11.25] ; [26.25 18.75],0
p2,1,0.073798,3.196457,[16 11] ; [37 10],[19.33783784  7.66216216] ; [33.66216216 13.33783784],0
p10,1,0.090102,2.872543,[20  6] ; [42  4],[22.38888889  3.61111111] ; [39.61111111  6.38888889],0
r2,1,0.109158,2.566372,[23  4] ; [45  2],[24.81081081  2.18918919] ; [43.18918919  3.81081081],0
r1,1,0.129029,2.304146,[19  8] ; [40  7],[21.52702703  5.47297297] ; [37.47297297  9.52702703],0
s6,1,0.144168,2.1329,[19  6] ; [41  5],[21.12676056  3.87323944] ; [38.87323944  7.12676056],0
b5,1,0.165717,1.921271,[14 13] ; [32 15],[16.78378378 10.21621622] ; [29.21621622 17.78378378],0
s3,1,0.173539,1.852101,[16 10] ; [36 11],[18.52054795  7.47945205] ; [33.47945205 13.52054795],0
p5,1,0.19973,1.644345,[ 1 26] ; [ 6 41],[ 2.55405405 24.44594595] ; [ 4.44594595 42.55405405],0
p3,1,0.227274,1.457841,[11 16] ; [26 21],[13.5 13.5] ; [23.5 23.5],0
v1,1,0.23766,1.394421,[17  9] ; [24 23],[14.60273973 11.39726027] ; [26.39726027 20.60273973],0
n4,1,0.247197,1.339075,[16 11] ; [34 13],[18.24324324  8.75675676] ; [31.75675676 15.24324324],0
p8,1,0.263354,1.251038,[10 16] ; [23 21],[12.25714286 13.74285714] ; [20.74285714 23.25714286],0
a1,1,0.267608,1.228967,[ 2 25] ; [ 1 46],[ 1.09459459 25.90540541] ; [ 1.90540541 45.09459459],0
b4,1,0.281108,1.161723,[15 12] ; [32 15],[17.14864865  9.85135135] ; [29.85135135 17.14864865],0
s5,1,0.358924,0.841653,[12 13] ; [25 17],[13.80597015 11.19402985] ; [23.19402985 18.80597015],0
n5,1,0.364815,0.82125,[20  7] ; [30 17],[18.24324324  8.75675676] ; [31.75675676 15.24324324],0
p7,1,0.372576,0.795055,[16 10] ; [33 13],[17.69444444  8.30555556] ; [31.30555556 14.69444444],0
v3,1,0.394923,0.723732,[10 16] ; [22 23],[11.71830986 14.28169014] ; [20.28169014 24.71830986],0
r4,1,0.400498,0.706832,[23  4] ; [43  4],[24.08108108  2.91891892] ; [41.91891892  5.08108108],0
a7,1,0.420108,0.650012,[19  8] ; [37 10],[20.43243243  6.56756757] ; [35.56756757 11.43243243],0
a8,1,0.431954,0.617565,[ 3 20] ; [ 3 39],[ 2.12307692 20.87692308] ; [ 3.87692308 38.12307692],0
n6,1,0.459683,0.546665,[21  5] ; [41  6],[22.08219178  3.91780822] ; [39.91780822  7.08219178],0
p11,1,0.467699,0.527408,[20  7] ; [31 16],[18.60810811  8.39189189] ; [32.39189189 14.60810811],0
b2,1,0.497602,0.460046,[ 2 11] ; [ 6 18],[ 2.81081081 10.18918919] ; [ 5.18918919 18.81081081],0
b3,1,0.497602,0.460046,[ 2 11] ; [ 6 18],[ 2.81081081 10.18918919] ; [ 5.18918919 18.81081081],0
s2,1,0.535111,0.384677,[17  9] ; [34 13],[18.16438356  7.83561644] ; [32.83561644 14.16438356],0
p12,1,0.609521,0.260872,[ 1 26] ; [ 3 43],[ 1.47945205 25.52054795] ; [ 2.52054795 43.47945205],0
v4,1,0.623664,0.240752,[26  1] ; [44  3],[25.54054054  1.45945946] ; [44.45945946  2.54054054],0
s1,1,0.666668,0.185525,[ 1 25] ; [ 1 46],[ 0.71232877 25.28767123] ; [ 1.28767123 45.71232877],0
p9,1,0.695733,0.152949,[23  3] ; [42  4],[23.47222222  2.52777778] ; [41.52777778  4.47222222],0
u3,1,0.697161,0.151442,[7 6] ; [5 3],[7.42857143 5.57142857] ; [4.57142857 3.42857143],0
n3,1,0.792147,0.069444,[5 1] ; [7 2],[4.8 1.2] ; [7.2 1.8],0
n1,1,0.792147,0.069444,[1 5] ; [2 7],[1.2 4.8] ; [1.8 7.2],0
b1,1,0.805619,0.060556,[ 9 18] ; [17 30],[ 9.48648649 17.51351351] ; [16.51351351 30.48648649],0
r3,1,0.932793,0.007112,[25  1] ; [45  2],[24.93150685  1.06849315] ; [45.06849315  1.93150685],0
u2,1,0.964854,0.001942,[5 8] ; [3 5],[4.95238095 8.04761905] ; [3.04761905 4.95238095],0
