Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000188,13.9425,[7 1] ; [ 4 21],[2.66666667 5.33333333] ; [ 8.33333333 16.66666667],1
p3,1,0.001586,9.975429,[4 4] ; [ 1 24],[1.21212121 6.78787879] ; [ 3.78787879 21.21212121],0
p8,1,0.004977,7.887927,[5 2] ; [ 4 20],[2.03225806 4.96774194] ; [ 6.96774194 17.03225806],0
p6,1,0.008926,6.837607,[4 4] ; [ 2 22],[1.5 6.5] ; [ 4.5 19.5],0
p2,1,0.011185,6.435607,[7 1] ; [ 9 16],[3.87878788 4.12121212] ; [12.12121212 12.87878788],0
s8,1,0.013555,6.095238,[3 5] ; [ 1 23],[1. 7.] ; [ 3. 21.],0
s3,1,0.015717,5.834266,[4 3] ; [ 3 20],[1.63333333 5.36666667] ; [ 5.36666667 17.63333333],0
u2,1,0.045021,4.017857,[3 1] ; [ 3 11],[1.33333333 2.66666667] ; [4.66666667 9.33333333],0
p10,1,0.053116,3.74026,[5 3] ; [ 6 18],[2.75 5.25] ; [ 8.25 15.75],0
p11,1,0.077464,3.117321,[5 3] ; [ 7 18],[2.90909091 5.09090909] ; [ 9.09090909 15.90909091],0
n6,1,0.084695,2.972426,[6 2] ; [10 15],[3.87878788 4.12121212] ; [12.12121212 12.87878788],0
v2,1,0.159909,1.975088,[2 5] ; [ 2 22],[0.90322581 6.09677419] ; [ 3.09677419 20.90322581],0
d3,1,0.195418,1.676291,[3 5] ; [ 4 21],[1.6969697 6.3030303] ; [ 5.3030303 19.6969697],0
s2,1,0.195418,1.676291,[3 5] ; [ 4 21],[1.6969697 6.3030303] ; [ 5.3030303 19.6969697],0
s7,1,0.241315,1.372897,[3 5] ; [ 4 19],[1.80645161 6.19354839] ; [ 5.19354839 17.80645161],0
v4,1,0.251932,1.312556,[6 2] ; [13 12],[4.60606061 3.39393939] ; [14.39393939 10.60606061],0
n3,1,0.277291,1.180317,[5 2] ; [7 8],[3.81818182 3.18181818] ; [8.18181818 6.81818182],0
n4,1,0.314753,1.010625,[5 3] ; [20  5],[6.06060606 1.93939394] ; [18.93939394  6.06060606],0
n1,1,0.340144,0.90989,[5 2] ; [8 8],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
n5,1,0.372078,0.796714,[6 2] ; [22  3],[6.78787879 1.21212121] ; [21.21212121  3.78787879],0
p12,1,0.380492,0.769113,[1 7] ; [ 1 24],[0.48484848 7.51515152] ; [ 1.51515152 23.48484848],0
b1,1,0.475067,0.510165,[5 3] ; [12 13],[4.12121212 3.87878788] ; [12.87878788 12.12121212],0
p9,1,0.500184,0.454545,[4 4] ; [ 8 14],[3.2 4.8] ; [ 8.8 13.2],0
r4,1,0.565659,0.33,[2 6] ; [ 4 21],[1.45454545 6.54545455] ; [ 4.54545455 20.45454545],0
b4,1,0.603667,0.2695,[5 3] ; [13 12],[4.36363636 3.63636364] ; [13.63636364 11.36363636],0
u3,1,0.61209,0.257143,[1 3] ; [ 2 12],[0.66666667 3.33333333] ; [ 2.33333333 11.66666667],0
p5,1,0.614051,0.254319,[1 6] ; [ 2 23],[0.65625 6.34375] ; [ 2.34375 22.65625],0
b5,1,0.618402,0.24812,[4 4] ; [10 15],[3.39393939 4.60606061] ; [10.60606061 14.39393939],0
a5,1,0.618402,0.24812,[4 4] ; [10 15],[3.39393939 4.60606061] ; [10.60606061 14.39393939],0
p1,1,0.632142,0.229167,[1 7] ; [ 5 20],[1.45454545 6.54545455] ; [ 4.54545455 20.45454545],0
a6,1,0.746108,0.104831,[3 5] ; [11 14],[3.39393939 4.60606061] ; [10.60606061 14.39393939],0
d2,1,0.773938,0.0825,[3 5] ; [ 8 17],[2.66666667 5.33333333] ; [ 8.33333333 16.66666667],0
a7,1,0.773938,0.0825,[3 5] ; [ 8 17],[2.66666667 5.33333333] ; [ 8.33333333 16.66666667],0
r1,1,0.773938,0.0825,[3 5] ; [ 8 17],[2.66666667 5.33333333] ; [ 8.33333333 16.66666667],0
a4,1,0.804997,0.060952,[2 6] ; [ 5 19],[1.75 6.25] ; [ 5.25 18.75],0
v3,1,0.804997,0.060952,[2 5] ; [ 6 19],[1.75 5.25] ; [ 6.25 18.75],0
s4,1,0.810088,0.05775,[1 7] ; [ 4 21],[1.21212121 6.78787879] ; [ 3.78787879 21.21212121],0
b2,1,0.867258,0.027937,[3 4] ; [7 8],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
b3,1,0.867258,0.027937,[3 4] ; [7 8],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
v1,1,0.86829,0.0275,[2 6] ; [ 7 18],[2.18181818 5.81818182] ; [ 6.81818182 18.18181818],0
r2,1,0.86829,0.0275,[6 2] ; [18  7],[5.81818182 2.18181818] ; [18.18181818  6.81818182],0
a3,1,0.915598,0.011232,[4 4] ; [11 12],[3.87096774 4.12903226] ; [11.12903226 11.87096774],0
d5,1,0.95419,0.0033,[2 6] ; [ 6 19],[1.93939394 6.06060606] ; [ 6.06060606 18.93939394],0
n2,1,0.968296,0.00158,[4 3] ; [9 7],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
s1,1,0.969915,0.001422,[1 7] ; [ 3 22],[0.96969697 7.03030303] ; [ 3.03030303 21.96969697],0
s6,1,1.0,0.0,[2 6] ; [ 6 18],[2. 6.] ; [ 6. 18.],0
