Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,45.115636,[14 97] ; [42 28],[34.34254144 76.65745856] ; [21.65745856 48.34254144],1
s6,1,3e-06,21.915584,[29 81] ; [43 27],[44. 66.] ; [28. 42.],1
s4,1,0.001019,10.793411,[ 12 100] ; [21 49],[20.30769231 91.69230769] ; [12.69230769 57.30769231],0
s5,1,0.002415,9.203817,[17 93] ; [23 42],[25.14285714 84.85714286] ; [14.85714286 50.14285714],0
s7,1,0.005051,7.86125,[16 90] ; [22 44],[23.41860465 82.58139535] ; [14.58139535 51.41860465],0
r3,1,0.06393,3.432371,[98 14] ; [67  3],[101.53846154  10.46153846] ; [63.46153846  6.53846154],0
u2,1,0.140981,2.167224,[20 26] ; [16 10],[23. 23.] ; [13. 13.],0
a7,1,0.146831,2.104873,[84 27] ; [46 24],[79.72375691 31.27624309] ; [50.27624309 19.72375691],0
s1,1,0.149833,2.073953,[  4 108] ; [ 6 64],[  6.15384615 105.84615385] ; [ 3.84615385 66.15384615],0
p8,1,0.160579,1.968763,[47 64] ; [22 47],[42.55 68.45] ; [26.45 42.55],0
p7,1,0.175013,1.839468,[48 63] ; [37 32],[52.41666667 58.58333333] ; [32.58333333 36.41666667],0
d2,1,0.203402,1.617778,[36 76] ; [29 41],[40. 72.] ; [25. 45.],0
n3,1,0.214817,1.538661,[22 13] ; [18  5],[24.13793103 10.86206897] ; [15.86206897  7.13793103],0
p6,1,0.221819,1.492563,[26 83] ; [11 57],[22.78531073 86.21468927] ; [14.21468927 53.78531073],0
p2,1,0.250982,1.317832,[73 38] ; [51 18],[76.46666667 34.53333333] ; [47.53333333 21.46666667],0
n1,1,0.289918,1.12,[ 7 28] ; [ 8 17],[ 8.75 26.25] ; [ 6.25 18.75],0
r2,1,0.302108,1.064865,[95 15] ; [64  6],[97.16666667 12.83333333] ; [61.83333333  8.16666667],0
p11,1,0.302705,1.062241,[71 41] ; [39 31],[67.69230769 44.30769231] ; [42.30769231 27.69230769],0
p10,1,0.319956,0.989126,[57 53] ; [41 28],[60.22346369 49.77653631] ; [37.77653631 31.22346369],0
p9,1,0.3235,0.974745,[63 46] ; [45 24],[66.13483146 42.86516854] ; [41.86516854 27.13483146],0
r1,1,0.323535,0.974601,[75 37] ; [51 18],[77.96685083 34.03314917] ; [48.03314917 20.96685083],0
d4,1,0.34129,0.905578,[88 24] ; [59 11],[90.46153846 21.53846154] ; [56.53846154 13.46153846],0
v1,1,0.358384,0.843549,[35 76] ; [26 42],[37.82681564 73.17318436] ; [23.17318436 44.82681564],0
b1,1,0.359959,0.838036,[46 66] ; [24 46],[43.07692308 68.92307692] ; [26.92307692 43.07692308],0
a8,1,0.411878,0.673374,[  4 101] ; [ 1 62],[  3.125 101.875] ; [ 1.875 61.125],0
p1,1,0.427492,0.629629,[  6 105] ; [ 2 67],[  4.93333333 106.06666667] ; [ 3.06666667 65.93333333],0
b5,1,0.431051,0.619989,[69 43] ; [39 31],[66.46153846 45.53846154] ; [41.53846154 28.46153846],0
n2,1,0.471355,0.518798,[20 14] ; [17  8],[21.3220339 12.6779661] ; [15.6779661  9.3220339],0
a5,1,0.490699,0.474994,[63 49] ; [43 27],[65.23076923 46.76923077] ; [40.76923077 29.23076923],0
n6,1,0.504953,0.444511,[68 44] ; [39 31],[65.84615385 46.15384615] ; [41.15384615 28.84615385],0
p12,1,0.54996,0.357389,[  3 108] ; [ 3 66],[  3.7 107.3] ; [ 2.3 66.7],0
d5,1,0.570278,0.322218,[82 29] ; [49 21],[80.33701657 30.66298343] ; [50.66298343 19.33701657],0
p4,1,0.59177,0.287589,[40 71] ; [28 42],[41.70165746 69.29834254] ; [26.29834254 43.70165746],0
b2,1,0.611482,0.258022,[14 43] ; [10 24],[15.03296703 41.96703297] ; [ 8.96703297 25.03296703],0
b3,1,0.611482,0.258022,[14 43] ; [10 24],[15.03296703 41.96703297] ; [ 8.96703297 25.03296703],0
u1,1,0.622843,0.241893,[  6 106] ; [ 5 65],[  6.76923077 105.23076923] ; [ 4.23076923 65.76923077],0
a3,1,0.650827,0.204859,[66 46] ; [43 26],[67.44751381 44.55248619] ; [41.55248619 27.44751381],0
d1,1,0.655743,0.198736,[55 57] ; [32 38],[53.53846154 58.46153846] ; [33.46153846 36.53846154],0
n4,1,0.658618,0.195207,[38 74] ; [26 44],[39.38461538 72.61538462] ; [24.61538462 45.38461538],0
v3,1,0.721389,0.127166,[25 82] ; [17 49],[25.97687861 81.02312139] ; [16.02312139 49.97687861],0
u3,1,0.757524,0.095317,[24 22] ; [14 11],[24.61971831 21.38028169] ; [13.38028169 11.61971831],0
a4,1,0.764803,0.089508,[36 76] ; [24 46],[36.92307692 75.07692308] ; [23.07692308 46.92307692],0
b4,1,0.79338,0.068604,[65 47] ; [42 28],[65.84615385 46.15384615] ; [41.15384615 28.84615385],0
p5,1,0.79779,0.065643,[  4 107] ; [ 2 67],[  3.7 107.3] ; [ 2.3 66.7],0
p3,1,0.801429,0.063251,[35 76] ; [23 46],[35.76666667 75.23333333] ; [22.23333333 46.76666667],0
r4,1,0.806842,0.059781,[85 27] ; [52 18],[84.30769231 27.69230769] ; [52.69230769 17.30769231],0
a1,1,0.807401,0.059429,[  4 108] ; [ 3 67],[  4.30769231 107.69230769] ; [ 2.69230769 67.30769231],0
v2,1,0.814912,0.0548,[52 58] ; [30 36],[51.25 58.75] ; [30.75 35.25],0
a2,1,0.829208,0.046534,[14 98] ; [ 8 62],[13.53846154 98.46153846] ; [ 8.46153846 61.53846154],0
v4,1,0.843379,0.039035,[96 16] ; [59  9],[96.44444444 15.55555556] ; [58.55555556  9.44444444],0
d3,1,0.887912,0.019866,[75 36] ; [48 22],[75.43093923 35.56906077] ; [47.56906077 22.43093923],0
a6,1,0.980922,0.000572,[67 45] ; [42 28],[67.07692308 44.92307692] ; [41.92307692 28.07692308],0
