Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,62.684777,[83  2] ; [15 28],[65.078125 19.921875] ; [32.921875 10.078125],1
r2,1,0.0,45.571187,[84  1] ; [22 21],[70.390625 14.609375] ; [35.609375  7.390625],1
v4,1,0.0,35.6835,[77  6] ; [20 24],[63.39370079 19.60629921] ; [33.60629921 10.39370079],1
r1,1,0.0,30.68203,[73 12] ; [17 27],[59.30232558 25.69767442] ; [30.69767442 13.30232558],1
p11,1,0.000114,14.896359,[49 36] ; [10 35],[38.57692308 46.42307692] ; [20.42307692 24.57692308],1
u3,1,0.002136,9.428571,[22 11] ; [ 5 16],[16.5 16.5] ; [10.5 10.5],0
s8,1,0.003649,8.450964,[21 63] ; [ 2 43],[14.97674419 69.02325581] ; [ 8.02325581 36.97674419],0
p7,1,0.004019,8.275396,[32 52] ; [ 6 38],[24.9375 59.0625] ; [13.0625 30.9375],0
n6,1,0.005298,7.774774,[60 25] ; [20 24],[52.71317829 32.28682171] ; [27.28682171 16.71317829],0
p4,1,0.009886,6.655291,[29 55] ; [ 6 39],[22.79069767 61.20930233] ; [12.20930233 32.79069767],0
p2,1,0.012304,6.266542,[46 39] ; [14 31],[39.23076923 45.76923077] ; [20.76923077 24.23076923],0
n3,1,0.021258,5.305521,[21  7] ; [11 14],[16.90566038 11.09433962] ; [15.09433962  9.90566038],0
n2,1,0.02383,5.106993,[21  8] ; [11 15],[16.87272727 12.12727273] ; [15.12727273 10.87272727],0
s3,1,0.025265,5.005622,[38 46] ; [11 33],[32.15625 51.84375] ; [16.84375 27.15625],0
s6,1,0.028138,4.819568,[37 47] ; [11 34],[31.25581395 52.74418605] ; [16.74418605 28.25581395],0
a7,1,0.036795,4.359893,[54 31] ; [19 24],[48.4765625 36.5234375] ; [24.5234375 18.4765625],0
s2,1,0.037886,4.310137,[27 56] ; [ 7 38],[22.046875 60.953125] ; [11.953125 33.046875],0
a6,1,0.038915,4.264593,[52 33] ; [19 26],[46.42307692 38.57692308] ; [24.57692308 20.42307692],0
v3,1,0.043482,4.076577,[29 53] ; [ 8 36],[24.07936508 57.92063492] ; [12.92063492 31.07936508],0
u1,1,0.047073,3.942782,[14 71] ; [ 2 43],[10.46153846 74.53846154] ; [ 5.53846154 39.46153846],0
p6,1,0.077031,3.126454,[13 72] ; [ 2 41],[ 9.9609375 75.0390625] ; [ 5.0390625 37.9609375],0
a1,1,0.079051,3.084314,[ 4 81] ; [ 6 39],[ 6.53846154 78.46153846] ; [ 3.46153846 41.53846154],0
p1,1,0.082726,3.010516,[ 4 80] ; [ 6 39],[ 6.51162791 77.48837209] ; [ 3.48837209 41.51162791],0
v1,1,0.099286,2.716978,[33 52] ; [11 34],[28.76923077 56.23076923] ; [15.23076923 29.76923077],0
p3,1,0.120342,2.41286,[24 61] ; [ 7 37],[20.42635659 64.57364341] ; [10.57364341 33.42635659],0
a8,1,0.122149,2.389542,[ 8 71] ; [ 1 41],[ 5.87603306 73.12396694] ; [ 3.12396694 38.87603306],0
a5,1,0.151281,2.059282,[49 36] ; [20 25],[45.11538462 39.88461538] ; [23.88461538 21.11538462],0
s7,1,0.178884,1.806875,[22 56] ; [ 7 34],[19.00840336 58.99159664] ; [ 9.99159664 31.00840336],0
s4,1,0.216269,1.528954,[10 74] ; [ 9 36],[12.37209302 71.62790698] ; [ 6.62790698 38.37209302],0
b2,1,0.252019,1.312075,[17 38] ; [13 17],[19.41176471 35.58823529] ; [10.58823529 19.41176471],0
b3,1,0.252019,1.312075,[17 38] ; [13 17],[19.41176471 35.58823529] ; [10.58823529 19.41176471],0
d5,1,0.265305,1.240863,[61 24] ; [28 17],[58.19230769 26.80769231] ; [30.80769231 14.19230769],0
u2,1,0.289351,1.122639,[16 16] ; [ 7 13],[14.15384615 17.84615385] ; [ 8.84615385 11.15384615],0
a2,1,0.343316,0.898009,[17 68] ; [ 6 39],[15.03846154 69.96153846] ; [ 7.96153846 37.03846154],0
n4,1,0.357955,0.845053,[59 26] ; [27 17],[56.66666667 28.33333333] ; [29.33333333 14.66666667],0
d4,1,0.447083,0.578036,[59 25] ; [28 16],[57.09375 26.90625] ; [29.90625 14.09375],0
d1,1,0.451674,0.566449,[32 53] ; [20 25],[34. 51.] ; [18. 27.],0
a3,1,0.468014,0.526662,[52 33] ; [24 20],[50.07751938 34.92248062] ; [25.92248062 18.07751938],0
p10,1,0.495367,0.464847,[17 66] ; [ 7 38],[15.5625 67.4375] ; [ 8.4375 36.5625],0
b5,1,0.570135,0.322457,[46 39] ; [22 23],[44.46153846 40.53846154] ; [23.53846154 21.46153846],0
b1,1,0.649004,0.207158,[47 38] ; [23 22],[45.76923077 39.23076923] ; [24.23076923 20.76923077],0
p12,1,0.651225,0.204359,[ 1 83] ; [ 1 44],[ 1.30232558 82.69767442] ; [ 0.69767442 44.30232558],0
b4,1,0.793057,0.068824,[53 32] ; [27 18],[52.30769231 32.69230769] ; [27.69230769 17.30769231],0
a4,1,0.832136,0.044928,[36 48] ; [18 26],[35.4375 48.5625] ; [18.5625 25.4375],0
s5,1,0.835617,0.043058,[16 67] ; [ 8 37],[15.5625 67.4375] ; [ 8.4375 36.5625],0
n1,1,0.84154,0.03997,[ 9 18] ; [ 8 18],[ 8.66037736 18.33962264] ; [ 8.33962264 17.66037736],0
n5,1,0.868751,0.027306,[47 38] ; [25 19],[47.44186047 37.55813953] ; [24.55813953 19.44186047],0
s1,1,0.920028,0.01008,[ 8 75] ; [ 4 40],[ 7.84251969 75.15748031] ; [ 4.15748031 39.84251969],0
v2,1,0.950224,0.003897,[29 52] ; [16 28],[29.16 51.84] ; [15.84 28.16],0
d2,1,0.953275,0.003433,[40 45] ; [20 23],[39.84375 45.15625] ; [20.15625 22.84375],0
d3,1,0.954759,0.003218,[42 43] ; [22 23],[41.84615385 43.15384615] ; [22.15384615 22.84615385],0
