Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.171735,[ 8 30] ; [95 33],[23.57831325 14.42168675] ; [79.42168675 48.57831325],1
r3,1,0.0,30.092016,[15 23] ; [106  20],[28.03658537  9.96341463] ; [92.96341463 33.03658537],1
r2,1,2e-06,22.791135,[21 15] ; [116  11],[30.25766871  5.74233129] ; [106.74233129  20.25766871],1
n6,1,4.4e-05,16.689679,[10 27] ; [83 45],[20.85454545 16.14545455] ; [72.14545455 55.85454545],1
p2,1,7.9e-05,15.571654,[10 28] ; [79 47],[20.62195122 17.37804878] ; [68.37804878 57.62195122],1
d5,1,0.000717,11.443873,[18 20] ; [96 30],[26.41463415 11.58536585] ; [87.58536585 38.41463415],1
u3,1,0.001598,9.9624,[ 1 16] ; [24 25],[ 6.43939394 10.56060606] ; [18.56060606 30.43939394],0
r1,1,0.00324,8.667116,[15 23] ; [84 43],[22.8 15.2] ; [76.2 50.8],0
p1,1,0.003961,8.3014,[ 6 32] ; [  4 124],[ 2.28915663 35.71084337] ; [  7.71084337 120.28915663],0
s6,1,0.004701,7.990902,[ 9 29] ; [63 64],[16.58181818 21.41818182] ; [55.41818182 71.58181818],0
p9,1,0.005497,7.708358,[11 26] ; [67 53],[18.38216561 18.61783439] ; [59.61783439 60.38216561],0
d3,1,0.007239,7.212577,[16 22] ; [83 42],[23.0797546 14.9202454] ; [75.9202454 49.0797546],0
a7,1,0.00753,7.14207,[18 20] ; [90 37],[24.87272727 13.12727273] ; [83.12727273 43.87272727],0
n3,1,0.008671,6.889409,[ 7 13] ; [32 14],[11.81818182  8.18181818] ; [27.18181818 18.81818182],0
a1,1,0.011637,6.365375,[ 7 31] ; [  7 121],[ 3.20481928 34.79518072] ; [ 10.79518072 117.20481928],0
b5,1,0.015955,5.807853,[17 21] ; [85 43],[23.34939759 14.65060241] ; [78.65060241 49.34939759],0
p10,1,0.017066,5.689535,[ 9 28] ; [57 66],[15.2625 21.7375] ; [50.7375 72.2625],0
p7,1,0.018404,5.557267,[10 28] ; [59 64],[16.28571429 21.71428571] ; [52.71428571 70.28571429],0
d4,1,0.019279,5.476067,[22 16] ; [98 29],[27.63636364 10.36363636] ; [92.36363636 34.63636364],0
p8,1,0.020872,5.337424,[ 5 32] ; [41 83],[10.57142857 26.42857143] ; [35.42857143 88.57142857],0
v2,1,0.034763,4.456776,[ 8 29] ; [50 73],[13.4125 23.5875] ; [44.5875 78.4125],0
d1,1,0.041006,4.175774,[11 27] ; [61 67],[16.48192771 21.51807229] ; [55.51807229 72.48192771],0
u2,1,0.062628,3.466387,[ 3 14] ; [21 28],[ 6.18181818 10.81818182] ; [17.81818182 31.18181818],0
s1,1,0.105079,2.626714,[ 6 32] ; [  9 117],[ 3.47560976 34.52439024] ; [ 11.52439024 114.47560976],0
n2,1,0.134891,2.235298,[ 9 11] ; [31 17],[11.76470588  8.23529412] ; [28.23529412 19.76470588],0
b3,1,0.137072,2.210526,[12 15] ; [16 41],[ 9. 18.] ; [19. 38.],0
b2,1,0.137072,2.210526,[12 15] ; [16 41],[ 9. 18.] ; [19. 38.],0
s2,1,0.141163,2.165241,[ 8 30] ; [43 85],[11.6746988 26.3253012] ; [39.3253012 88.6746988],0
a2,1,0.142153,2.154494,[ 4 34] ; [ 27 101],[ 7.09638554 30.90361446] ; [ 23.90361446 104.09638554],0
n4,1,0.154848,2.023834,[26 12] ; [71 57],[22.20481928 15.79518072] ; [74.79518072 53.20481928],0
a6,1,0.166324,1.915769,[17 21] ; [73 54],[20.72727273 17.27272727] ; [69.27272727 57.72727273],0
v3,1,0.174216,1.846288,[ 7 30] ; [37 85],[10.23899371 26.76100629] ; [33.76100629 88.23899371],0
s7,1,0.182231,1.779337,[ 5 30] ; [30 90],[ 7.90322581 27.09677419] ; [27.09677419 92.90322581],0
a4,1,0.217114,1.523343,[11 26] ; [52 75],[14.21341463 22.78658537] ; [48.78658537 78.21341463],0
n1,1,0.253762,1.302475,[ 9 11] ; [14 32],[ 6.96969697 13.03030303] ; [16.03030303 29.96969697],0
p6,1,0.260583,1.265656,[ 5 32] ; [27 96],[ 7.4 29.6] ; [24.6 98.4],0
p4,1,0.357389,0.847048,[11 27] ; [46 78],[13.37037037 24.62962963] ; [43.62962963 80.37037037],0
a5,1,0.360579,0.835877,[20 18] ; [78 50],[22.43373494 15.56626506] ; [75.56626506 52.43373494],0
s5,1,0.362691,0.828555,[ 5 33] ; [24 98],[ 6.8875 31.1125] ; [22.1125 99.8875],0
b1,1,0.392411,0.731457,[22 16] ; [64 64],[19.68674699 18.31325301] ; [66.31325301 61.68674699],0
p3,1,0.450294,0.569911,[10 28] ; [41 84],[11.88957055 26.11042945] ; [39.11042945 85.88957055],0
s3,1,0.450348,0.569777,[13 24] ; [53 73],[14.98159509 22.01840491] ; [51.01840491 74.98159509],0
v1,1,0.458831,0.548745,[11 27] ; [45 82],[12.8969697 25.1030303] ; [43.1030303 83.8969697],0
a8,1,0.583991,0.299828,[ 4 34] ; [  9 108],[ 3.18709677 34.81290323] ; [  9.81290323 107.18709677],0
a3,1,0.59656,0.280216,[21 16] ; [77 48],[22.38271605 14.61728395] ; [75.61728395 49.38271605],0
s4,1,0.603249,0.270123,[ 6 32] ; [ 25 103],[ 7.09638554 30.90361446] ; [ 23.90361446 104.09638554],0
d2,1,0.639597,0.21927,[15 22] ; [57 70],[16.24390244 20.75609756] ; [55.75609756 71.24390244],0
n5,1,0.698341,0.150204,[22 16] ; [69 58],[20.95757576 17.04242424] ; [70.04242424 56.95757576],0
p5,1,0.713588,0.134719,[ 1 36] ; [  5 120],[ 1.37037037 35.62962963] ; [  4.62962963 120.37037037],0
b4,1,0.975112,0.000973,[20 18] ; [67 61],[19.91566265 18.08433735] ; [67.08433735 60.91566265],0
