Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,100.169014,[237 103] ; [ 40 133],[183.58674464 156.41325536] ; [93.41325536 79.58674464],1
p8,1,0.0,53.267309,[222 115] ; [ 53 115],[183.51485149 153.48514851] ; [91.48514851 76.51485149],1
p6,1,0.0,52.576166,[179 157] ; [ 33 136],[141.05346535 194.94653465] ; [70.94653465 98.05346535],1
p7,1,1e-06,24.731104,[248  86] ; [84 78],[223.56451613 110.43548387] ; [108.43548387  53.56451613],1
p2,1,1e-06,24.164624,[307  31] ; [129  44],[288.39138943  49.60861057] ; [147.60861057  25.39138943],1
p5,1,1.1e-05,19.272918,[ 61 277] ; [  7 165],[ 45.06666667 292.93333333] ; [ 22.93333333 149.06666667],1
n5,1,5.7e-05,16.190397,[277  62] ; [113  59],[258.72798434  80.27201566] ; [131.27201566  40.72798434],1
d3,1,6.5e-05,15.954833,[283  57] ; [118  56],[265.25291829  74.74708171] ; [135.74708171  38.25291829],1
d1,1,8.1e-05,15.533031,[260  80] ; [104  70],[240.77821012  99.22178988] ; [123.22178988  50.77821012],1
n4,1,0.000141,14.490764,[282  58] ; [118  55],[265.10721248  74.89278752] ; [134.89278752  38.10721248],1
r4,1,0.000498,12.123574,[323  17] ; [150  24],[312.87937743  27.12062257] ; [160.12062257  13.87937743],1
p10,1,0.004747,7.973393,[294  44] ; [132  39],[282.88408644  55.11591356] ; [143.11591356  27.88408644],0
p11,1,0.006356,7.446527,[278  62] ; [124  50],[265.91439689  74.08560311] ; [136.08560311  37.91439689],0
d2,1,0.007469,7.1565,[198 141] ; [80 94],[183.70760234 155.29239766] ; [94.29239766 79.70760234],0
u1,1,0.009873,6.657713,[ 89 251] ; [ 28 146],[ 77.39299611 262.60700389] ; [ 39.60700389 134.39299611],0
a5,1,0.010478,6.551761,[276  64] ; [124  50],[264.59143969  75.40856031] ; [135.40856031  38.59143969],0
n6,1,0.010577,6.534996,[301  37] ; [139  33],[291.60784314  46.39215686] ; [148.39215686  23.60784314],0
s7,1,0.011106,6.448335,[210 111] ; [93 80],[196.88866397 124.11133603] ; [106.11133603  66.88866397],0
s2,1,0.017434,5.652165,[241  98] ; [105  68],[229.08984375 109.91015625] ; [116.91015625  56.08984375],0
