Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000529,12.0112,[19 21] ; [24  3],[25.67164179 14.32835821] ; [17.32835821  9.67164179],1
a6,1,0.001702,9.846527,[14 26] ; [20  7],[20.29850746 19.70149254] ; [13.70149254 13.29850746],0
r4,1,0.001773,9.770901,[23 17] ; [25  2],[28.65671642 11.34328358] ; [19.34328358  7.65671642],0
s7,1,0.008114,7.008145,[ 4 36] ; [ 9 15],[ 8.125 31.875] ; [ 4.875 19.125],0
p4,1,0.020807,5.342925,[11 29] ; [15 12],[15.52238806 24.47761194] ; [10.47761194 16.52238806],0
p3,1,0.024547,5.055538,[10 30] ; [14 13],[14.32835821 25.67164179] ; [ 9.67164179 17.32835821],0
p8,1,0.024547,5.055538,[10 30] ; [14 13],[14.32835821 25.67164179] ; [ 9.67164179 17.32835821],0
a3,1,0.0303,4.69219,[14 25] ; [17 10],[18.31818182 20.68181818] ; [12.68181818 14.31818182],0
a4,1,0.084331,2.979389,[ 4 36] ; [ 7 20],[ 6.56716418 33.43283582] ; [ 4.43283582 22.56716418],0
s6,1,0.08481,2.970217,[13 27] ; [14 12],[16.36363636 23.63636364] ; [10.63636364 15.36363636],0
v3,1,0.092086,2.837532,[ 7 33] ; [ 9 16],[ 9.84615385 30.15384615] ; [ 6.15384615 18.84615385],0
s4,1,0.168485,1.896374,[ 4 36] ; [ 6 21],[ 5.97014925 34.02985075] ; [ 4.02985075 22.97014925],0
u3,1,0.194924,1.68,[ 9 16] ; [6 4],[10.71428571 14.28571429] ; [4.28571429 5.71428571],0
s2,1,0.212427,1.554808,[11 29] ; [11 15],[13.33333333 26.66666667] ; [ 8.66666667 17.33333333],0
v1,1,0.220392,1.501819,[10 28] ; [11 16],[12.27692308 25.72307692] ; [ 8.72307692 18.27692308],0
r3,1,0.234725,1.411996,[33  7] ; [25  2],[34.62686567  5.37313433] ; [23.37313433  3.62686567],0
s5,1,0.267412,1.229972,[ 5 33] ; [ 6 19],[ 6.63492063 31.36507937] ; [ 4.36507937 20.63492063],0
s3,1,0.338899,0.914593,[17 22] ; [15 12],[18.90909091 20.09090909] ; [13.09090909 13.90909091],0
p1,1,0.350479,0.87172,[ 2 38] ; [ 3 24],[ 2.98507463 37.01492537] ; [ 2.01492537 24.98507463],0
b3,1,0.351055,0.86964,[ 6 19] ; [5 8],[ 7.23684211 17.76315789] ; [3.76315789 9.23684211],0
b2,1,0.351055,0.86964,[ 6 19] ; [5 8],[ 7.23684211 17.76315789] ; [3.76315789 9.23684211],0
n4,1,0.36376,0.824872,[12 28] ; [11 16],[13.73134328 26.26865672] ; [ 9.26865672 17.73134328],0
s8,1,0.36451,0.822295,[ 8 32] ; [ 8 19],[ 9.55223881 30.44776119] ; [ 6.44776119 20.55223881],0
d3,1,0.386059,0.751319,[15 25] ; [13 14],[16.71641791 23.28358209] ; [11.28358209 15.71641791],0
r2,1,0.435242,0.608794,[31  9] ; [23  4],[32.23880597  7.76119403] ; [21.76119403  5.23880597],0
n6,1,0.436498,0.605472,[26 14] ; [15 12],[24.47761194 15.52238806] ; [16.52238806 10.47761194],0
a8,1,0.546618,0.363411,[ 5 34] ; [ 2 23],[ 4.265625 34.734375] ; [ 2.734375 22.265625],0
p10,1,0.581811,0.303317,[18 22] ; [14 13],[19.10447761 20.89552239] ; [12.89552239 14.10447761],0
v4,1,0.647048,0.209642,[34  6] ; [24  3],[34.62686567  5.37313433] ; [23.37313433  3.62686567],0
n2,1,0.708687,0.139592,[10  4] ; [4 1],[10.31578947  3.68421053] ; [3.68421053 1.31578947],0
p2,1,0.716683,0.131693,[28 12] ; [20  7],[28.65671642 11.34328358] ; [19.34328358  7.65671642],0
p9,1,0.727166,0.12173,[25 15] ; [18  9],[25.67164179 14.32835821] ; [17.32835821  9.67164179],0
a7,1,0.729991,0.11912,[22 18] ; [16 11],[22.68656716 17.31343284] ; [15.31343284 11.68656716],0
s1,1,0.801309,0.063329,[ 2 38] ; [ 1 26],[ 1.79104478 38.20895522] ; [ 1.20895522 25.79104478],0
p11,1,0.803804,0.061716,[27 13] ; [19  8],[27.46268657 12.53731343] ; [18.53731343  8.46268657],0
u2,1,0.828969,0.046667,[14 11] ; [6 4],[14.28571429 10.71428571] ; [5.71428571 4.28571429],0
d2,1,0.863463,0.029573,[ 5 35] ; [ 3 24],[ 4.7761194 35.2238806] ; [ 3.2238806 23.7761194],0
v2,1,0.875501,0.024547,[11 27] ; [ 8 18],[11.28125 26.71875] ; [ 7.71875 18.28125],0
n3,1,0.879563,0.022959,[11  3] ; [3 1],[10.88888889  3.11111111] ; [3.11111111 0.88888889],0
p6,1,0.910002,0.012777,[ 8 30] ; [ 6 21],[ 8.18461538 29.81538462] ; [ 5.81538462 21.18461538],0
b1,1,0.951652,0.003676,[16 24] ; [11 16],[16.11940299 23.88059701] ; [10.88059701 16.11940299],0
d4,1,0.958451,0.002714,[21 19] ; [14 13],[20.89552239 19.10447761] ; [14.10447761 12.89552239],0
b4,1,0.958451,0.002714,[21 19] ; [14 13],[20.89552239 19.10447761] ; [14.10447761 12.89552239],0
b5,1,0.969343,0.001477,[25 15] ; [17 10],[25.07462687 14.92537313] ; [16.92537313 10.07462687],0
p7,1,0.981534,0.000536,[23 16] ; [16 11],[23.04545455 15.95454545] ; [15.95454545 11.04545455],0
a1,1,0.988713,0.0002,[ 3 37] ; [ 2 25],[ 2.98507463 37.01492537] ; [ 2.01492537 24.98507463],0
