Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,173.066428,[371  49] ; [28 76],[319.80916031 100.19083969] ; [79.19083969 24.80916031],1
n6,1,0.0,47.076962,[380  39] ; [66 37],[357.99616858  61.00383142] ; [88.00383142 14.99616858],1
a5,1,3.2e-05,17.312458,[370  52] ; [74 30],[356.21292776  65.78707224] ; [87.78707224 16.21292776],1
s7,1,3.3e-05,17.239965,[235 171] ; [33 63],[216.74900398 189.25099602] ; [51.25099602 44.74900398],1
p11,1,4e-05,16.874567,[346  76] ; [66 38],[330.53992395  91.46007605] ; [81.46007605 22.53992395],1
p4,1,7.6e-05,15.647039,[286 132] ; [49 54],[268.77159309 149.22840691] ; [66.22840691 36.77159309],1
a8,1,0.000149,14.382391,[ 57 314] ; [ 1 95],[ 46.07708779 324.92291221] ; [11.92291221 84.07708779],1
p6,1,0.000425,12.41976,[180 233] ; [25 77],[164.39805825 248.60194175] ; [40.60194175 61.39805825],1
d2,1,0.000631,11.68152,[318  99] ; [62 42],[304.14587332 112.85412668] ; [75.85412668 28.14587332],1
v3,1,0.000923,10.976099,[188 214] ; [27 69],[173.55421687 228.44578313] ; [41.44578313 54.55421687],1
a3,1,0.001146,10.575416,[350  70] ; [72 32],[338.24427481  81.75572519] ; [83.75572519 20.24427481],0
a4,1,0.001666,9.885008,[261 159] ; [47 57],[246.87022901 173.12977099] ; [61.12977099 42.87022901],0
s8,1,0.001996,9.553364,[223 194] ; [38 66],[208.90019194 208.09980806] ; [52.09980806 51.90019194],0
p3,1,0.002082,9.47546,[237 181] ; [41 62],[223.0403071 194.9596929] ; [54.9596929 48.0403071],0
p7,1,0.002162,9.406868,[277 134] ; [51 49],[263.81213307 147.18786693] ; [64.18786693 35.81213307],0
a2,1,0.003006,8.803932,[163 259] ; [24 80],[150.02661597 271.97338403] ; [36.97338403 67.02661597],0
s4,1,0.00322,8.678335,[ 61 353] ; [28 76],[ 71.13127413 342.86872587] ; [17.86872587 86.13127413],0
u1,1,0.003718,8.416878,[129 293] ; [17 87],[117.13307985 304.86692015] ; [28.86692015 75.13307985],0
p10,1,0.005102,7.843006,[357  63] ; [74 27],[347.44721689  72.55278311] ; [83.55278311 17.44721689],0
p5,1,0.006263,7.473165,[ 57 361] ; [ 4 98],[ 49.03461538 368.96538462] ; [11.96538462 90.03461538],0
p9,1,0.006394,7.435869,[367  51] ; [78 23],[358.40077071  59.59922929] ; [86.59922929 14.40077071],0
v1,1,0.006396,7.435146,[244 169] ; [44 56],[231.85964912 181.14035088] ; [56.14035088 43.85964912],0
p12,1,0.01943,5.462396,[ 43 376] ; [ 3 99],[ 36.99424184 382.00575816] ; [ 9.00575816 92.99424184],0
p2,1,0.031123,4.646184,[354  65] ; [77 25],[346.61996161  72.38003839] ; [84.38003839 17.61996161],0
r1,1,0.035602,4.416066,[368  52] ; [82 21],[361.37667304  58.62332696] ; [88.62332696 14.37667304],0
a1,1,0.063459,3.444594,[ 28 394] ; [  2 102],[ 24.06844106 397.93155894] ; [ 5.93155894 98.06844106],0
r4,1,0.073117,3.211623,[395  27] ; [92 12],[390.71102662  31.28897338] ; [96.28897338  7.71102662],0
b5,1,0.08113,3.042118,[253 169] ; [72 32],[260.74144487 161.25855513] ; [64.25855513 39.74144487],0
p8,1,0.089179,2.889137,[233 180] ; [48 54],[225.34563107 187.65436893] ; [55.65436893 46.34563107],0
u3,1,0.090125,2.872142,[44 28] ; [25  7],[47.76923077 24.23076923] ; [21.23076923 10.76923077],0
b1,1,0.097262,2.749878,[167 255] ; [32 72],[159.6539924 262.3460076] ; [39.3460076 64.6539924],0
n2,1,0.120772,2.407286,[58 23] ; [23 17],[54.2231405 26.7768595] ; [26.7768595 13.2231405],0
u4,1,0.123322,2.374619,[ 17 405] ; [  1 103],[ 14.44106464 407.55893536] ; [  3.55893536 100.44106464],0
n3,1,0.165247,1.925546,[58 22] ; [24 16],[54.66666667 25.33333333] ; [27.33333333 12.66666667],0
d5,1,0.16639,1.915175,[412   7] ; [100   4],[410.1873805   8.8126195] ; [101.8126195   2.1873805],0
p1,1,0.224037,1.478326,[ 41 381] ; [ 6 96],[ 37.85114504 384.14885496] ; [ 9.14885496 92.85114504],0
v4,1,0.237303,1.396544,[406  14] ; [97  6],[403.93881453  16.06118547] ; [99.06118547  3.93881453],0
a6,1,0.279627,1.168902,[312 107] ; [72 32],[307.64053537 111.35946463] ; [76.35946463 27.64053537],0
d3,1,0.288681,1.125762,[368  52] ; [95  9],[371.10687023  48.89312977] ; [91.89312977 12.10687023],0
r3,1,0.297801,1.084017,[402  17] ; [102   2],[403.77820268  15.22179732] ; [100.22179732   3.77820268],0
b4,1,0.312209,1.021309,[249 173] ; [67 37],[253.52091255 168.47908745] ; [62.47908745 41.52091255],0
s2,1,0.315624,1.006995,[238 180] ; [53 50],[233.47024952 184.52975048] ; [57.52975048 45.47024952],0
n1,1,0.345704,0.889163,[34 45] ; [14 27],[31.6 47.4] ; [16.4 24.6],0
s3,1,0.374592,0.788375,[249 165] ; [57 46],[245.03675048 168.96324952] ; [60.96324952 42.03675048],0
u2,1,0.425536,0.634977,[43 28] ; [22 10],[44.80582524 26.19417476] ; [20.19417476 11.80582524],0
s1,1,0.444154,0.585527,[ 14 401] ; [  2 102],[ 12.7938343 402.2061657] ; [  3.2061657 100.7938343],0
a7,1,0.500922,0.452983,[323  98] ; [83 21],[325.57333333  95.42666667] ; [80.42666667 23.57333333],0
v2,1,0.520902,0.412107,[252 158] ; [55 40],[249.24752475 160.75247525] ; [57.75247525 37.24752475],0
s6,1,0.599849,0.275223,[287 125] ; [69 34],[284.8 127.2] ; [71.2 31.8],0
s5,1,0.653192,0.2019,[151 251] ; [40 60],[152.95219124 249.04780876] ; [38.04780876 61.95219124],0
b2,1,0.794141,0.068088,[113 164] ; [21 33],[112.13897281 164.86102719] ; [21.86102719 32.13897281],0
b3,1,0.794141,0.068088,[113 164] ; [21 33],[112.13897281 164.86102719] ; [21.86102719 32.13897281],0
