Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,41.467676,[40 44] ; [259  57],[62.79 21.21] ; [236.21  79.79],1
d1,1,0.0,35.794357,[30 55] ; [223  93],[53.62842893 31.37157107] ; [199.37157107 116.62842893],1
a4,1,0.0,31.984842,[18 67] ; [175 139],[41.11528822 43.88471178] ; [151.88471178 162.11528822],1
d2,1,0.0,30.123082,[21 64] ; [184 132],[43.45386534 41.54613466] ; [161.54613466 154.45386534],1
u1,1,2e-06,22.521862,[ 2 83] ; [ 82 234],[17.80548628 67.19451372] ; [ 66.19451372 249.80548628],1
r1,1,7.4e-05,15.699739,[58 27] ; [271  42],[70.2638191 14.7361809] ; [258.7361809  54.2638191],1
d4,1,0.000118,14.822816,[59 26] ; [274  41],[70.7625 14.2375] ; [262.2375  52.7625],1
a6,1,0.000224,13.618674,[45 40] ; [233  83],[58.9276808 26.0723192] ; [219.0723192  96.9276808],1
d5,1,0.000427,12.4096,[60 25] ; [273  42],[70.7625 14.2375] ; [262.2375  52.7625],1
d3,1,0.000859,11.108224,[51 34] ; [246  70],[62.95511222 22.04488778] ; [234.04488778  81.95511222],1
p9,1,0.001846,9.696402,[68 17] ; [290  26],[75.88528678  9.11471322] ; [282.11471322  33.88528678],0
s5,1,0.003348,8.607456,[22 60] ; [137 169],[33.60309278 48.39690722] ; [125.39690722 180.60309278],0
p10,1,0.00584,7.599115,[68 17] ; [285  29],[75.20050125  9.79949875] ; [277.79949875  36.20050125],0
a7,1,0.006745,7.3397,[52 32] ; [242  74],[61.74 22.26] ; [232.26  83.74],0
b2,1,0.008285,6.970827,[12 41] ; [ 89 121],[20.35361217 32.64638783] ; [ 80.64638783 129.35361217],0
b3,1,0.008285,6.970827,[12 41] ; [ 89 121],[20.35361217 32.64638783] ; [ 80.64638783 129.35361217],0
s8,1,0.015587,5.848892,[34 51] ; [172 142],[43.88471178 41.11528822] ; [162.11528822 151.88471178],0
v2,1,0.016373,5.762324,[40 44] ; [189 115],[49.57731959 34.42268041] ; [179.42268041 124.57731959],0
r4,1,0.035525,4.419775,[73 12] ; [294  22],[77.79301746  7.20698254] ; [289.20698254  26.79301746],0
p3,1,0.069952,3.284139,[53 32] ; [229  87],[59.7755611 25.2244389] ; [222.2244389  93.7755611],0
v1,1,0.101114,2.687879,[44 39] ; [195 115],[50.47582697 32.52417303] ; [188.52417303 121.47582697],0
p11,1,0.121139,2.402536,[68 17] ; [274  42],[72.49376559 12.50623441] ; [269.50623441  46.49376559],0
n6,1,0.145404,2.119817,[69 15] ; [276  37],[72.99748111 11.00251889] ; [272.00251889  40.99748111],0
n4,1,0.150525,2.066927,[64 21] ; [259  56],[68.6375 16.3625] ; [254.3625  60.6375],0
r2,1,0.172834,1.858189,[76  8] ; [295  17],[78.6969697  5.3030303] ; [292.3030303  19.6969697],0
a1,1,0.184253,1.762984,[ 3 82] ; [ 24 292],[ 5.72319202 79.27680798] ; [ 21.27680798 294.72319202],0
p12,1,0.202517,1.624128,[ 5 80] ; [ 33 283],[ 8.05486284 76.94513716] ; [ 29.94513716 286.05486284],0
s7,1,0.205103,1.605662,[41 38] ; [180 121],[45.94473684 33.05526316] ; [175.05526316 125.94473684],0
v3,1,0.245897,1.346463,[32 51] ; [138 164],[36.64935065 46.35064935] ; [133.35064935 168.64935065],0
s6,1,0.316041,1.005259,[57 26] ; [227  79],[60.59640103 22.40359897] ; [223.40359897  82.59640103],0
p2,1,0.330008,0.948865,[77  8] ; [294  20],[79.03508772  5.96491228] ; [291.96491228  22.03508772],0
n1,1,0.36516,0.820067,[8 9] ; [17 32],[ 6.43939394 10.56060606] ; [18.56060606 30.43939394],0
u4,1,0.378461,0.775695,[ 1 84] ; [  9 306],[ 2.125 82.875] ; [  7.875 307.125],0
n5,1,0.381682,0.765278,[66 19] ; [257  57],[68.80952381 16.19047619] ; [254.19047619  59.80952381],0
p5,1,0.392671,0.730656,[19 65] ; [ 58 256],[16.25125628 67.74874372] ; [ 60.74874372 253.25125628],0
b4,1,0.442193,0.590586,[45 40] ; [182 134],[48.11720698 36.88279302] ; [178.88279302 137.11720698],0
s4,1,0.480476,0.497783,[18 65] ; [ 57 255],[15.75949367 67.24050633] ; [ 59.24050633 252.75949367],0
n2,1,0.485292,0.486948,[14  3] ; [37 13],[12.94029851  4.05970149] ; [38.05970149 11.94029851],0
u3,1,0.564813,0.331439,[25 19] ; [35 21],[26.4 17.6] ; [33.6 22.4],0
b1,1,0.587447,0.294348,[33 52] ; [133 183],[35.18703242 49.81296758] ; [130.81296758 185.18703242],0
b5,1,0.642525,0.215455,[50 35] ; [177 139],[48.11720698 36.88279302] ; [178.88279302 137.11720698],0
v4,1,0.717098,0.13129,[81  3] ; [299  14],[80.40302267  3.59697733] ; [299.59697733  13.40302267],0
r3,1,0.72097,0.127565,[81  3] ; [300  14],[80.4120603  3.5879397] ; [300.5879397  13.4120603],0
s2,1,0.785951,0.073751,[46 39] ; [174 138],[47.10327456 37.89672544] ; [172.89672544 139.10327456],0
