Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.272983,[41 47] ; [34  3],[52.8 35.2] ; [22.2 14.8],1
p1,1,0.000165,14.188763,[ 1 87] ; [ 7 29],[ 5.67741935 82.32258065] ; [ 2.32258065 33.67741935],1
s8,1,0.001466,10.120559,[22 67] ; [20 17],[29.66666667 59.33333333] ; [12.33333333 24.66666667],0
s3,1,0.001548,10.020202,[36 52] ; [26 10],[44. 44.] ; [18. 18.],0
s2,1,0.001963,9.584078,[31 58] ; [24 13],[38.84920635 50.15079365] ; [16.15079365 20.84920635],0
b4,1,0.003384,8.588126,[42 47] ; [28  9],[49.44444444 39.55555556] ; [20.55555556 16.44444444],0
p3,1,0.005536,7.69553,[36 53] ; [25 12],[43.08730159 45.91269841] ; [17.91269841 19.08730159],0
s4,1,0.007403,7.17251,[16 73] ; [15 22],[21.8968254 67.1031746] ; [ 9.1031746 27.8968254],0
s7,1,0.022494,5.207152,[26 59] ; [18 16],[31.42857143 53.57142857] ; [12.57142857 21.42857143],0
b5,1,0.0335,4.520066,[59 30] ; [17 20],[53.68253968 35.31746032] ; [22.31746032 14.68253968],0
p6,1,0.03421,4.484197,[26 61] ; [18 18],[31.12195122 55.87804878] ; [12.87804878 23.12195122],0
a1,1,0.039806,4.226146,[ 2 87] ; [ 4 33],[ 4.23809524 84.76190476] ; [ 1.76190476 35.23809524],0
d4,1,0.044671,4.031033,[61 27] ; [32  5],[65.472 22.528] ; [27.528  9.472],0
d1,1,0.045278,4.00825,[31 58] ; [20 17],[36.02380952 52.97619048] ; [14.97619048 22.02380952],0
a5,1,0.052119,3.771939,[51 38] ; [28  9],[55.8015873 33.1984127] ; [23.1984127 13.8015873],0
p9,1,0.062387,3.472759,[63 26] ; [32  5],[67.1031746 21.8968254] ; [27.8968254  9.1031746],0
p10,1,0.079133,3.082617,[61 28] ; [31  6],[64.98412698 24.01587302] ; [27.01587302  9.98412698],0
n6,1,0.079596,3.073124,[54 34] ; [28  8],[58.19354839 29.80645161] ; [23.80645161 12.19354839],0
v2,1,0.116054,2.469776,[36 46] ; [22 15],[39.96638655 42.03361345] ; [18.03361345 18.96638655],0
r2,1,0.123101,2.377422,[75 14] ; [34  2],[77.608 11.392] ; [31.392  4.608],0
p12,1,0.124818,2.355798,[ 2 87] ; [ 3 34],[ 3.53174603 85.46825397] ; [ 1.46825397 35.53174603],0
v3,1,0.125623,2.345779,[19 65] ; [13 23],[22.4 61.6] ; [ 9.6 26.4],0
b1,1,0.127353,2.324476,[42 47] ; [12 25],[38.14285714 50.85714286] ; [15.85714286 21.14285714],0
r4,1,0.163149,1.94479,[70 19] ; [33  4],[72.75396825 16.24603175] ; [30.24603175  6.75396825],0
a4,1,0.164053,1.936467,[27 62] ; [16 21],[30.37301587 58.62698413] ; [12.62698413 24.37301587],0
v4,1,0.166708,1.912298,[79  9] ; [35  1],[80.90322581  7.09677419] ; [33.09677419  2.90322581],0
p8,1,0.177533,1.818156,[48 40] ; [25 12],[51.392 36.608] ; [21.608 15.392],0
n1,1,0.207717,1.587265,[ 4 19] ; [5 9],[ 5.59459459 17.40540541] ; [ 3.40540541 10.59459459],0
d5,1,0.214749,1.539117,[54 34] ; [27 10],[57.024 30.976] ; [23.976 13.024],0
n3,1,0.217657,1.51975,[21  3] ; [10  4],[19.57894737  4.42105263] ; [11.42105263  2.57894737],0
u2,1,0.225413,1.469574,[22 10] ; [7 7],[20.17391304 11.82608696] ; [8.82608696 5.17391304],0
p4,1,0.2356,1.406727,[50 39] ; [25 12],[52.97619048 36.02380952] ; [22.02380952 14.97619048],0
u1,1,0.239718,1.38225,[ 8 81] ; [ 6 31],[ 9.88888889 79.11111111] ; [ 4.11111111 32.88888889],0
a2,1,0.250281,1.321735,[10 79] ; [ 7 30],[12.00793651 76.99206349] ; [ 4.99206349 32.00793651],0
a8,1,0.265063,1.242118,[ 7 75] ; [ 1 34],[ 5.60683761 76.39316239] ; [ 2.39316239 32.60683761],0
p11,1,0.265525,1.239721,[61 28] ; [29  8],[63.57142857 25.42857143] ; [26.42857143 10.57142857],0
a6,1,0.278032,1.176686,[55 34] ; [19 18],[52.26984127 36.73015873] ; [21.73015873 15.26984127],0
n5,1,0.287854,1.12963,[35 53] ; [11 26],[32.384 55.616] ; [13.616 23.384],0
b3,1,0.313525,1.01577,[11 34] ; [ 7 12],[12.65625 32.34375] ; [ 5.34375 13.65625],0
b2,1,0.313525,1.01577,[11 34] ; [ 7 12],[12.65625 32.34375] ; [ 5.34375 13.65625],0
d3,1,0.450299,0.5699,[55 32] ; [26 11],[56.83064516 30.16935484] ; [24.16935484 12.83064516],0
d2,1,0.544375,0.367491,[31 58] ; [15 22],[32.49206349 56.50793651] ; [13.50793651 23.49206349],0
v1,1,0.585815,0.296927,[36 50] ; [17 19],[37.36065574 48.63934426] ; [15.63934426 20.36065574],0
p5,1,0.612896,0.255979,[ 5 83] ; [ 3 34],[ 5.632 82.368] ; [ 2.368 34.632],0
r1,1,0.621401,0.243904,[61 28] ; [27 10],[62.15873016 26.84126984] ; [25.84126984 11.15873016],0
s1,1,0.845545,0.037949,[ 3 86] ; [ 1 36],[ 2.82539683 86.17460317] ; [ 1.17460317 35.82539683],0
a7,1,0.847081,0.037189,[61 27] ; [25 12],[60.544 27.456] ; [25.456 11.544],0
u3,1,0.885497,0.020737,[17 14] ; [8 6],[17.22222222 13.77777778] ; [7.77777778 6.22222222],0
p2,1,0.909871,0.012814,[73 15] ; [31  6],[73.216 14.784] ; [30.784  6.216],0
a3,1,0.919096,0.010317,[56 33] ; [23 13],[56.248 32.752] ; [22.752 13.248],0
n2,1,0.968868,0.001523,[17  7] ; [10  4],[17.05263158  6.94736842] ; [9.94736842 4.05263158],0
