Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,55.937988,[18 30] ; [89  5],[36.16901408 11.83098592] ; [70.83098592 23.16901408],1
v4,1,0.0,52.968641,[19 29] ; [89  5],[36.50704225 11.49295775] ; [71.49295775 22.50704225],1
r2,1,0.0,34.414643,[26 19] ; [90  3],[37.82608696  7.17391304] ; [78.17391304 14.82608696],1
r1,1,0.0,30.612043,[15 33] ; [74 20],[30.08450704 17.91549296] ; [58.91549296 35.08450704],1
s6,1,0.0,26.234818,[ 8 41] ; [56 35],[22.4 26.6] ; [41.6 49.4],1
p9,1,1.6e-05,18.635653,[12 33] ; [60 31],[23.82352941 21.17647059] ; [48.17647059 42.82352941],1
s8,1,2.2e-05,17.972143,[ 3 46] ; [37 56],[13.8028169 35.1971831] ; [26.1971831 66.8028169],1
p11,1,2.4e-05,17.848957,[12 37] ; [58 36],[23.98601399 25.01398601] ; [46.01398601 47.98601399],1
s2,1,2.6e-05,17.686119,[ 6 43] ; [44 48],[17.37588652 31.62411348] ; [32.62411348 59.37588652],1
n6,1,0.000124,14.729799,[20 28] ; [70 24],[30.42253521 17.57746479] ; [59.57746479 34.42253521],1
p10,1,0.000715,11.449743,[14 34] ; [54 37],[23.48201439 24.51798561] ; [44.51798561 46.48201439],1
n3,1,0.002706,8.995622,[ 9 17] ; [23  8],[14.59649123 11.40350877] ; [17.40350877 13.59649123],0
a1,1,0.005337,7.761615,[ 9 40] ; [ 4 90],[ 4.45454545 44.54545455] ; [ 8.54545455 85.45454545],0
u3,1,0.005656,7.65673,[ 5 14] ; [23 12],[9.85185185 9.14814815] ; [18.14814815 16.85185185],0
s5,1,0.007159,7.232733,[ 4 45] ; [24 63],[10.08823529 38.91176471] ; [17.91176471 69.08823529],0
s3,1,0.010741,6.507628,[12 36] ; [43 48],[18.99280576 29.00719424] ; [36.00719424 54.99280576],0
