Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,41.502166,[137 172] ; [90 23],[166.21563981 142.78436019] ; [60.78436019 52.21563981],1
s2,1,0.0,41.027737,[ 76 235] ; [66 49],[103.66666667 207.33333333] ; [38.33333333 76.66666667],1
p5,1,0.0,31.951106,[ 12 300] ; [24 90],[ 26.36619718 285.63380282] ; [  9.63380282 104.36619718],1
s3,1,0.000134,14.585499,[103 205] ; [60 51],[119.81861575 188.18138425] ; [43.18138425 67.81861575],1
b5,1,0.001008,10.813496,[202 111] ; [54 61],[187.21495327 125.78504673] ; [68.78504673 46.21495327],0
s7,1,0.002835,8.910467,[ 68 233] ; [41 69],[ 79.82725061 221.17274939] ; [29.17274939 80.82725061],0
p1,1,0.004328,8.140796,[ 16 296] ; [15 98],[ 22.75764706 289.24235294] ; [  8.24235294 104.75764706],0
p12,1,0.005165,7.820901,[ 11 300] ; [ 12 103],[ 16.79107981 294.20892019] ; [  6.20892019 108.79107981],0
p3,1,0.005475,7.715378,[121 190] ; [62 53],[133.59859155 177.40140845] ; [49.40140845 65.59859155],0
s4,1,0.014305,6.000122,[ 39 270] ; [25 87],[ 46.97387173 262.02612827] ; [17.02612827 94.97387173],0
b4,1,0.014812,5.938702,[177 136] ; [80 35],[187.94626168 125.05373832] ; [69.05373832 45.94626168],0
a4,1,0.016895,5.707281,[114 196] ; [57 58],[124.72941176 185.27058824] ; [46.27058824 68.72941176],0
d4,1,0.022719,5.189893,[237  76] ; [98 16],[245.56206089  67.43793911] ; [89.43793911 24.56206089],0
p4,1,0.024624,5.05016,[155 155] ; [71 43],[165.23584906 144.76415094] ; [60.76415094 53.23584906],0
a6,1,0.029191,4.756292,[220  93] ; [68 47],[210.61682243 102.38317757] ; [77.38317757 37.61682243],0
p10,1,0.031892,4.6043,[229  80] ; [95 18],[237.24170616  71.75829384] ; [86.75829384 26.24170616],0
p6,1,0.041906,4.139012,[ 80 229] ; [41 73],[ 88.39007092 220.60992908] ; [32.60992908 81.39007092],0
r4,1,0.046235,3.973016,[262  51] ; [105  10],[268.39018692  44.60981308] ; [98.60981308 16.39018692],0
p9,1,0.052656,3.754811,[236  71] ; [95 16],[243.10287081  63.89712919] ; [87.89712919 23.10287081],0
s1,1,0.067906,3.332926,[  6 303] ; [  6 108],[  8.76595745 300.23404255] ; [  3.23404255 110.76595745],0
d2,1,0.108289,2.579017,[122 190] ; [54 59],[129.20470588 182.79529412] ; [46.79529412 66.20470588],0
p7,1,0.130734,2.283769,[171 136] ; [71 40],[177.73684211 129.26315789] ; [64.26315789 46.73684211],0
r2,1,0.13122,2.278007,[281  27] ; [109   5],[284.64454976  23.35545024] ; [105.35545024   8.64454976],0
u3,1,0.147193,2.1011,[55 65] ; [22 15],[58.85350318 61.14649682] ; [18.14649682 18.85350318],0
a5,1,0.154087,2.031322,[203 110] ; [83 32],[209.15420561 103.84579439] ; [76.84579439 38.15420561],0
r1,1,0.15965,1.977535,[223  89] ; [90 25],[228.70257611  83.29742389] ; [84.29742389 30.70257611],0
b1,1,0.167146,1.908358,[115 198] ; [34 81],[108.96495327 204.03504673] ; [40.03504673 74.96495327],0
a3,1,0.184302,1.762585,[191 120] ; [78 36],[196.84470588 114.15529412] ; [72.15529412 41.84470588],0
a2,1,0.195017,1.679301,[ 56 257] ; [27 88],[ 60.69859813 252.30140187] ; [22.30140187 92.69859813],0
n2,1,0.209881,1.572245,[57 23] ; [17  3],[59.2 20.8] ; [14.8  5.2],0
u1,1,0.223158,1.483948,[ 40 273] ; [20 95],[ 43.87850467 269.12149533] ; [16.12149533 98.87850467],0
a7,1,0.237947,1.392718,[234  78] ; [79 35],[229.23943662  82.76056338] ; [83.76056338 30.23943662],0
a1,1,0.239837,1.381552,[ 11 302] ; [  7 108],[ 13.1635514 299.8364486] ; [  4.8364486 110.1635514],0
p11,1,0.291628,1.112092,[241  72] ; [94 21],[244.98831776  68.01168224] ; [90.01168224 24.98831776],0
p8,1,0.308382,1.037594,[140 169] ; [58 56],[144.63829787 164.36170213] ; [53.36170213 60.63829787],0
p2,1,0.369193,0.80638,[250  61] ; [96 18],[253.19058824  57.80941176] ; [92.80941176 21.19058824],0
d1,1,0.372944,0.793832,[159 154] ; [64 51],[163.0817757 149.9182243] ; [59.9182243 55.0817757],0
v4,1,0.446185,0.580326,[293  20] ; [108   5],[294.6314554  18.3685446] ; [106.3685446   6.6314554],0
u2,1,0.53805,0.379167,[57 63] ; [15 21],[55.38461538 64.61538462] ; [16.61538462 19.38461538],0
n1,1,0.601321,0.273009,[26 54] ; [ 5 14],[25.05050505 54.94949495] ; [ 5.94949495 13.05050505],0
d5,1,0.667323,0.184749,[238  74] ; [90 25],[239.66276347  72.33723653] ; [88.33723653 26.66276347],0
b2,1,0.691828,0.157114,[ 54 114] ; [23 43],[ 55.28205128 112.71794872] ; [21.71794872 44.28205128],0
b3,1,0.691828,0.157114,[ 54 114] ; [23 43],[ 55.28205128 112.71794872] ; [21.71794872 44.28205128],0
n5,1,0.693608,0.155207,[233  78] ; [84 31],[231.42488263  79.57511737] ; [85.57511737 29.42488263],0
v1,1,0.722916,0.125716,[145 163] ; [51 62],[143.39192399 164.60807601] ; [52.60807601 60.39192399],0
v3,1,0.734239,0.115255,[ 99 206] ; [39 75],[100.45346062 204.54653938] ; [37.54653938 76.45346062],0
r3,1,0.757008,0.095736,[290  22] ; [106   7],[290.71058824  21.28941176] ; [105.28941176   7.71058824],0
v2,1,0.778554,0.079076,[153 149] ; [59 54],[154.2746988 147.7253012] ; [57.7253012 55.2746988],0
a8,1,0.782427,0.076263,[ 33 252] ; [11 93],[ 32.23650386 252.76349614] ; [11.76349614 92.23650386],0
d3,1,0.845809,0.037818,[212 100] ; [77 38],[211.16627635 100.83372365] ; [77.83372365 37.16627635],0
n3,1,0.855841,0.033004,[58 23] ; [14  5],[58.32 22.68] ; [13.68  5.32],0
