Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,33.635767,[19 37] ; [84 21],[35.82608696 20.17391304] ; [67.17391304 37.82608696],1
n6,1,0.000307,13.029022,[33 23] ; [88 16],[42.35 13.65] ; [78.65 25.35],1
a5,1,0.006037,7.539338,[29 27] ; [77 28],[36.86956522 19.13043478] ; [69.13043478 35.86956522],0
p11,1,0.012676,6.213809,[26 30] ; [70 35],[33.39130435 22.60869565] ; [62.60869565 42.39130435],0
s4,1,0.017663,5.629307,[17 39] ; [15 88],[11.27044025 44.72955975] ; [20.72955975 82.27044025],0
p9,1,0.025477,4.991142,[28 25] ; [73 30],[34.31410256 18.68589744] ; [66.68589744 36.31410256],0
p5,1,0.030967,4.654782,[ 1 54] ; [12 90],[ 4.55414013 50.44585987] ; [ 8.44585987 93.55414013],0
a2,1,0.033393,4.525525,[ 6 50] ; [26 79],[11.13043478 44.86956522] ; [20.86956522 84.13043478],0
a6,1,0.035895,4.402107,[28 28] ; [69 34],[34.16352201 21.83647799] ; [62.83647799 40.16352201],0
p10,1,0.043022,4.094535,[28 26] ; [71 33],[33.83544304 20.16455696] ; [65.16455696 38.83544304],0
s8,1,0.047774,3.917932,[15 40] ; [45 59],[20.75471698 34.24528302] ; [39.24528302 64.75471698],0
d2,1,0.050072,3.839044,[20 36] ; [53 49],[25.87341772 30.12658228] ; [47.12658228 54.87341772],0
b1,1,0.069784,3.288098,[22 34] ; [57 48],[27.47826087 28.52173913] ; [51.52173913 53.47826087],0
n2,1,0.069835,3.286901,[13  8] ; [30  6],[15.84210526  5.15789474] ; [27.15789474  8.84210526],0
p3,1,0.076316,3.141668,[13 42] ; [39 65],[17.98742138 37.01257862] ; [34.01257862 69.98742138],0
a4,1,0.08319,3.001443,[20 36] ; [52 52],[25.2 30.8] ; [46.8 57.2],0
v3,1,0.091591,2.846187,[14 38] ; [40 58],[18.72 33.28] ; [35.28 62.72],0
a8,1,0.093508,2.812923,[ 2 54] ; [11 85],[ 4.78947368 51.21052632] ; [ 8.21052632 87.78947368],0
n1,1,0.117523,2.450019,[ 6 15] ; [17 17],[ 8.78181818 12.21818182] ; [14.21818182 19.78181818],0
u1,1,0.119847,2.419325,[ 5 51] ; [19 86],[ 8.34782609 47.65217391] ; [15.65217391 89.34782609],0
s7,1,0.12961,2.297173,[16 36] ; [43 56],[20.31788079 31.68211921] ; [38.68211921 60.31788079],0
s3,1,0.158793,1.985687,[22 34] ; [52 50],[26.2278481 29.7721519] ; [47.7721519 54.2278481],0
a3,1,0.160992,1.964882,[32 24] ; [71 33],[36.05 19.95] ; [66.95 37.05],0
p12,1,0.179307,1.803362,[ 2 53] ; [10 95],[ 4.125 50.875] ; [ 7.875 97.125],0
d4,1,0.191658,1.704828,[45 11] ; [73 30],[41.55974843 14.44025157] ; [76.44025157 26.55974843],0
p1,1,0.231054,1.434364,[ 2 54] ; [ 9 96],[ 3.82608696 52.17391304] ; [ 7.17391304 97.82608696],0
a7,1,0.232282,1.426831,[32 24] ; [70 35],[35.47826087 20.52173913] ; [66.52173913 38.47826087],0
p7,1,0.235061,1.409972,[16 40] ; [38 62],[19.38461538 36.61538462] ; [34.61538462 65.38461538],0
r3,1,0.235151,1.409428,[52  4] ; [91 14],[49.73913043  6.26086957] ; [93.26086957 11.73913043],0
u3,1,0.348598,0.878555,[17  7] ; [20 14],[15.31034483  8.68965517] ; [21.68965517 12.31034483],0
b5,1,0.38305,0.76089,[37 19] ; [62 43],[34.43478261 21.56521739] ; [64.56521739 40.43478261],0
d1,1,0.403887,0.696722,[26 30] ; [56 49],[28.52173913 27.47826087] ; [53.47826087 51.52173913],0
v1,1,0.419788,0.65091,[21 35] ; [45 57],[23.39240506 32.60759494] ; [42.60759494 59.39240506],0
d5,1,0.420242,0.649638,[42 14] ; [71 32],[39.79874214 16.20125786] ; [73.20125786 29.79874214],0
n3,1,0.42542,0.635294,[12  8] ; [24 10],[13.33333333  6.66666667] ; [22.66666667 11.33333333],0
r1,1,0.444708,0.584104,[39 17] ; [79 26],[41.04347826 14.95652174] ; [76.95652174 28.04347826],0
b2,1,0.458559,0.54941,[ 9 20] ; [28 44],[10.62376238 18.37623762] ; [26.37623762 45.62376238],0
