Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2.4e-05,17.873585,[35 49] ; [10 71],[22.90909091 61.09090909] ; [22.09090909 58.90909091],1
d5,1,0.000244,13.454835,[77 11] ; [52 30],[66.77647059 21.22352941] ; [62.22352941 19.77647059],1
r2,1,0.002055,9.499891,[85  1] ; [71 11],[79.85714286  6.14285714] ; [76.14285714  5.85714286],0
r1,1,0.005733,7.632301,[71 16] ; [52 31],[62.94705882 24.05294118] ; [60.05294118 22.94705882],0
a3,1,0.005888,7.584215,[66 22] ; [45 37],[57.45882353 30.54117647] ; [53.54117647 28.45882353],0
r3,1,0.006858,7.30974,[87  1] ; [74  9],[82.85380117  5.14619883] ; [78.14619883  4.85380117],0
d1,1,0.007901,7.055761,[56 32] ; [36 47],[47.34502924 40.65497076] ; [44.65497076 38.34502924],0
a6,1,0.018575,5.541078,[63 25] ; [45 38],[55.57894737 32.42105263] ; [52.42105263 30.57894737],0
v1,1,0.022259,5.225436,[41 44] ; [25 56],[33.79518072 51.20481928] ; [32.20481928 48.79518072],0
a5,1,0.058756,3.572144,[64 24] ; [49 34],[58.15204678 29.84795322] ; [54.84795322 28.15204678],0
u1,1,0.062448,3.471148,[13 75] ; [ 5 78],[ 9.26315789 78.73684211] ; [ 8.73684211 74.26315789],0
p12,1,0.062757,3.462973,[ 8 80] ; [ 2 81],[ 5.14619883 82.85380117] ; [ 4.85380117 78.14619883],0
d2,1,0.083567,2.994134,[40 48] ; [27 56],[34.47953216 53.52046784] ; [32.52046784 50.47953216],0
d3,1,0.094157,2.801826,[70 18] ; [56 26],[65.22352941 22.77647059] ; [60.77647059 21.22352941],0
d4,1,0.109617,2.559729,[77 11] ; [65 18],[73.07602339 14.92397661] ; [68.92397661 14.07602339],0
r4,1,0.139924,2.178793,[79  9] ; [68 15],[75.64912281 12.35087719] ; [71.35087719 11.64912281],0
n2,1,0.215613,1.533333,[17  6] ; [13 10],[15.  8.] ; [15.  8.],0
a2,1,0.243231,1.361768,[15 73] ; [ 9 74],[12.35087719 75.64912281] ; [11.64912281 71.35087719],0
a4,1,0.249115,1.32826,[35 53] ; [26 57],[31.39181287 56.60818713] ; [29.60818713 53.39181287],0
s3,1,0.278284,1.17545,[46 40] ; [37 45],[42.48809524 43.51190476] ; [40.51190476 41.48809524],0
n6,1,0.300837,1.070481,[63 24] ; [54 29],[59.87647059 27.12352941] ; [57.12352941 25.87647059],0
p8,1,0.325335,0.967378,[36 50] ; [41 42],[39.18343195 46.81656805] ; [37.81656805 45.18343195],0
a8,1,0.345994,0.888097,[ 5 74] ; [ 8 68],[ 6.62580645 72.37419355] ; [ 6.37419355 69.62580645],0
n4,1,0.354319,0.857929,[39 49] ; [31 52],[36.02339181 51.97660819] ; [33.97660819 49.02339181],0
s4,1,0.450827,0.568573,[20 68] ; [15 68],[18.01169591 69.98830409] ; [16.98830409 66.01169591],0
b1,1,0.452618,0.564087,[24 64] ; [27 56],[26.24561404 61.75438596] ; [24.75438596 58.24561404],0
n3,1,0.50187,0.45098,[18  5] ; [16  7],[17.  6.] ; [17.  6.],0
s7,1,0.51069,0.432653,[34 54] ; [27 53],[31.95238095 56.04761905] ; [29.04761905 50.95238095],0
b4,1,0.532991,0.388685,[55 33] ; [48 35],[53.00584795 34.99415205] ; [49.99415205 33.00584795],0
a7,1,0.538236,0.378819,[70 18] ; [62 20],[68.32941176 19.67058824] ; [63.67058824 18.32941176],0
u2,1,0.564666,0.331689,[12 10] ; [23 14],[13.05084746  8.94915254] ; [21.94915254 15.05084746],0
u3,1,0.564666,0.331689,[12 10] ; [23 14],[13.05084746  8.94915254] ; [21.94915254 15.05084746],0
p11,1,0.566151,0.329166,[68 20] ; [61 22],[66.38596491 21.61403509] ; [62.61403509 20.38596491],0
