Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,33.936104,[95 31] ; [36 62],[73.6875 52.3125] ; [57.3125 40.6875],1
a4,1,0.0,29.458719,[56 70] ; [11 88],[37.52 88.48] ; [29.48 69.52],1
d1,1,2e-06,22.888062,[76 50] ; [28 71],[58.24 67.76] ; [45.76 53.24],1
d2,1,4e-06,21.211442,[60 66] ; [18 81],[43.68 82.32] ; [34.32 64.68],1
a6,1,5.6e-05,16.24473,[94 32] ; [48 51],[79.52 46.48] ; [62.48 36.52],1
u1,1,0.000378,12.63795,[ 18 108] ; [ 1 98],[ 10.64 115.36] ; [ 8.36 90.64],1
d5,1,0.001807,9.735492,[102  24] ; [61 37],[91.6875 34.3125] ; [71.3125 26.6875],0
v1,1,0.002583,9.081123,[63 61] ; [29 66],[52.0913242 71.9086758] ; [39.9086758 55.0913242],0
p3,1,0.003892,8.333716,[53 71] ; [24 75],[42.8161435 81.1838565] ; [34.1838565 64.8161435],0
d4,1,0.006034,7.539975,[106  20] ; [68 31],[97.44 28.56] ; [76.56 22.44],0
d3,1,0.007343,7.187,[93 33] ; [55 42],[83.62331839 42.37668161] ; [64.37668161 32.62331839],0
v2,1,0.007776,7.084427,[66 50] ; [37 59],[56.35849057 59.64150943] ; [46.64150943 49.35849057],0
r4,1,0.009062,6.810506,[112  14] ; [75 24],[104.72  21.28] ; [82.28 16.72],0
s6,1,0.009443,6.7371,[81 44] ; [46 51],[71.50900901 53.49099099] ; [55.49099099 41.50900901],0
p8,1,0.012289,6.268704,[63 62] ; [33 65],[53.81165919 71.18834081] ; [42.18834081 55.81165919],0
p10,1,0.017968,5.599315,[96 29] ; [59 36],[88.06818182 36.93181818] ; [66.93181818 28.06818182],0
r1,1,0.020063,5.406414,[95 30] ; [61 38],[87.05357143 37.94642857] ; [68.94642857 30.05357143],0
b3,1,0.020632,5.357603,[25 39] ; [ 8 36],[19.55555556 44.44444444] ; [13.44444444 30.55555556],0
b2,1,0.020632,5.357603,[25 39] ; [ 8 36],[19.55555556 44.44444444] ; [13.44444444 30.55555556],0
p4,1,0.020885,5.336378,[64 61] ; [35 63],[55.49327354 69.50672646] ; [43.50672646 54.49327354],0
p9,1,0.03479,4.455473,[101  23] ; [65 29],[94.42201835 29.57798165] ; [71.57798165 22.42201835],0
r3,1,0.040978,4.176915,[120   6] ; [86 12],[115.875  10.125] ; [90.125  7.875],0
s5,1,0.042405,4.118963,[42 80] ; [21 75],[35.25688073 86.74311927] ; [27.74311927 68.25688073],0
p7,1,0.042698,4.107324,[74 48] ; [44 50],[66.64814815 55.35185185] ; [51.35185185 42.64814815],0
p12,1,0.067988,3.330934,[  7 118] ; [ 1 97],[  4.48430493 120.51569507] ; [ 3.51569507 94.48430493],0
s8,1,0.093537,2.812431,[46 79] ; [26 73],[40.17857143 84.82142857] ; [31.82142857 67.17857143],0
p5,1,0.164485,1.932498,[  9 115] ; [ 3 96],[  6.67264574 117.32735426] ; [ 5.32735426 93.67264574],0
p11,1,0.178065,1.813704,[86 40] ; [59 40],[81.2 44.8] ; [63.8 35.2],0
n6,1,0.190303,1.71527,[87 38] ; [60 38],[82.39910314 42.60089686] ; [64.60089686 33.39910314],0
s2,1,0.197733,1.65904,[60 65] ; [39 60],[55.24553571 69.75446429] ; [43.75446429 55.24553571],0
n2,1,0.204294,1.611408,[40 13] ; [22 13],[37.34090909 15.65909091] ; [24.65909091 10.34090909],0
v3,1,0.218194,1.516207,[35 86] ; [20 73],[31.09813084 89.90186916] ; [23.90186916 69.09813084],0
b5,1,0.237856,1.393256,[73 53] ; [65 34],[77.28 48.72] ; [60.72 38.28],0
s7,1,0.285156,1.142353,[41 79] ; [26 69],[37.39534884 82.60465116] ; [29.60465116 65.39534884],0
a7,1,0.303126,1.060392,[94 32] ; [67 31],[90.5625 35.4375] ; [70.4375 27.5625],0
u2,1,0.325321,0.967435,[16 15] ; [38 23],[18.19565217 12.80434783] ; [35.80434783 25.19565217],0
p1,1,0.427873,0.62859,[  8 116] ; [ 4 95],[  6.67264574 117.32735426] ; [ 5.32735426 93.67264574],0
a1,1,0.510569,0.4329,[  6 120] ; [ 3 96],[  5.04 120.96] ; [ 3.96 95.04],0
r2,1,0.550589,0.356263,[115  11] ; [88 11],[113.68  12.32] ; [89.32  9.68],0
s3,1,0.618461,0.248037,[61 64] ; [45 54],[59.15178571 65.84821429] ; [46.84821429 52.15178571],0
n5,1,0.628035,0.234734,[46 79] ; [33 65],[44.28251121 80.71748879] ; [34.71748879 63.28251121],0
a8,1,0.743548,0.107033,[  6 110] ; [ 4 91],[  5.49763033 110.50236967] ; [ 4.50236967 90.49763033],0
n1,1,0.770601,0.085024,[13 39] ; [10 26],[13.59090909 38.40909091] ; [ 9.40909091 26.59090909],0
u3,1,0.791833,0.069659,[19 11] ; [41 21],[19.56521739 10.43478261] ; [40.43478261 21.56521739],0
n3,1,0.806855,0.059773,[34 19] ; [24 12],[34.53932584 18.46067416] ; [23.46067416 12.53932584],0
p6,1,0.807291,0.059498,[29 94] ; [24 72],[29.76712329 93.23287671] ; [23.23287671 72.76712329],0
b4,1,0.85369,0.034008,[71 55] ; [57 42],[71.68 54.32] ; [56.32 42.68],0
b1,1,0.884916,0.02095,[47 79] ; [36 63],[46.48 79.52] ; [36.52 62.48],0
s4,1,0.939839,0.005696,[30 96] ; [24 75],[30.24 95.76] ; [23.76 75.24],0
p2,1,0.953018,0.003471,[91 33] ; [73 26],[91.19282511 32.80717489] ; [72.80717489 26.19282511],0
s1,1,0.961413,0.002341,[  4 122] ; [ 3 95],[  3.9375 122.0625] ; [ 3.0625 94.9375],0
