Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,52.368891,[312  15] ; [90 36],[290.18543046  36.81456954] ; [111.81456954  14.18543046],1
v4,1,0.0,47.288045,[309  16] ; [91 35],[288.24833703  36.75166297] ; [111.75166297  14.24833703],1
p9,1,0.0,43.339868,[263  61] ; [61 61],[235.37219731  88.62780269] ; [88.62780269 33.37219731],1
p10,1,0.0,41.876561,[257  68] ; [60 65],[228.94444444  96.05555556] ; [88.05555556 36.94444444],1
p11,1,0.0,39.180025,[262  66] ; [64 63],[235.00659341  92.99340659] ; [90.99340659 36.00659341],1
r4,1,0.0,35.661232,[284  44] ; [78 49],[260.95824176  67.04175824] ; [101.04175824  25.95824176],1
p8,1,0.0,31.079906,[149 176] ; [ 22 104],[123.22616408 201.77383592] ; [47.77383592 78.22616408],1
p4,1,0.0,30.215023,[164 163] ; [27 98],[138.17920354 188.82079646] ; [52.82079646 72.17920354],1
p7,1,0.0,26.90437,[176 150] ; [32 89],[151.69574944 174.30425056] ; [56.30425056 64.69574944],1
n6,1,9.2e-05,15.293037,[260  67] ; [77 48],[243.80309735  83.19690265] ; [93.19690265 31.80309735],1
s6,1,9.4e-05,15.250188,[179 146] ; [44 83],[160.34292035 164.65707965] ; [62.65707965 64.34292035],1
r1,1,0.000285,13.16642,[252  74] ; [76 50],[236.56637168  89.43362832] ; [91.43362832 34.56637168],1
v1,1,0.00057,11.871747,[151 168] ; [36 87],[134.96153846 184.03846154] ; [52.03846154 70.96153846],1
p3,1,0.00104,10.755,[128 199] ; [29 98],[113.0814978 213.9185022] ; [43.9185022 83.0814978],0
a6,1,0.001718,9.828344,[233  95] ; [70 56],[218.90748899 109.09251101] ; [84.09251101 41.90748899],0
a1,1,0.002917,8.858572,[  8 320] ; [ 11 116],[ 13.6967033 314.3032967] ; [  5.3032967 121.6967033],0
r2,1,0.003402,8.578126,[297  29] ; [99 23],[288.16071429  37.83928571] ; [107.83928571  14.16071429],0
d3,1,0.003692,8.429458,[220 108] ; [66 60],[206.62555066 121.37444934] ; [79.37444934 46.62555066],0
s1,1,0.003814,8.370423,[  7 318] ; [ 10 116],[ 12.25055432 312.74944568] ; [  4.74944568 121.25055432],0
