Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,44.490637,[57  4] ; [ 1 11],[48.46575342 12.53424658] ; [9.53424658 2.46575342],1
a7,1,0.004128,8.226505,[46 15] ; [4 8],[41.78082192 19.21917808] ; [8.21917808 3.78082192],0
p11,1,0.010099,6.617396,[51 10] ; [6 6],[47.63013699 13.36986301] ; [9.36986301 2.63013699],0
n5,1,0.018378,5.559786,[49 11] ; [6 6],[45.83333333 14.16666667] ; [9.16666667 2.83333333],0
a5,1,0.036945,4.352964,[40 21] ; [4 8],[36.76712329 24.23287671] ; [7.23287671 4.76712329],0
p3,1,0.040146,4.211694,[35 26] ; [3 9],[31.75342466 29.24657534] ; [6.24657534 5.75342466],0
s6,1,0.045908,3.984953,[38 21] ; [4 8],[34.90140845 24.09859155] ; [7.09859155 4.90140845],0
b1,1,0.048894,3.878985,[22 39] ; [8 4],[25.06849315 35.93150685] ; [4.93150685 7.06849315],0
r3,1,0.062484,3.470203,[59  2] ; [10  2],[57.65753425  3.34246575] ; [11.34246575  0.65753425],0
r1,1,0.099387,2.715355,[49 12] ; [7 5],[46.79452055 14.20547945] ; [9.20547945 2.79452055],0
a3,1,0.102239,2.67026,[36 25] ; [4 8],[33.42465753 27.57534247] ; [6.57534247 5.42465753],0
u3,1,0.126752,2.331838,[14 11] ; [2 6],[12.12121212 12.87878788] ; [3.87878788 4.12121212],0
r2,1,0.146697,2.106269,[57  3] ; [10  2],[55.83333333  4.16666667] ; [11.16666667  0.83333333],0
n6,1,0.173039,1.856415,[51 10] ; [8 4],[49.30136986 11.69863014] ; [9.69863014 2.30136986],0
p7,1,0.190993,1.709941,[39 22] ; [10  2],[40.94520548 20.05479452] ; [8.05479452 3.94520548],0
s7,1,0.201618,1.630612,[27 29] ; [3 8],[25.07462687 30.92537313] ; [4.92537313 6.07462687],0
a8,1,0.223274,1.483206,[ 4 54] ; [2 9],[ 5.04347826 52.95652174] ; [ 0.95652174 10.04347826],0
r4,1,0.29278,1.106792,[53  8] ; [9 3],[51.80821918  9.19178082] ; [10.19178082  1.80821918],0
b4,1,0.314422,1.012009,[31 30] ; [8 4],[32.5890411 28.4109589] ; [6.4109589 5.5890411],0
s5,1,0.346522,0.886154,[18 42] ; [ 2 10],[16.66666667 43.33333333] ; [3.33333333 8.66666667],0
n2,1,0.421317,0.646639,[13  1] ; [4 1],[12.52631579  1.47368421] ; [4.47368421 0.52631579],0
p6,1,0.426234,0.633062,[23 38] ; [6 6],[24.23287671 36.76712329] ; [4.76712329 7.23287671],0
b2,1,0.456864,0.553568,[12 26] ; [1 5],[11.22727273 26.77272727] ; [1.77272727 4.22727273],0
b3,1,0.456864,0.553568,[12 26] ; [1 5],[11.22727273 26.77272727] ; [1.77272727 4.22727273],0
v3,1,0.494249,0.467263,[32 29] ; [5 7],[30.91780822 30.08219178] ; [6.08219178 5.91780822],0
v1,1,0.521245,0.411429,[36 24] ; [6 6],[35. 25.] ; [7. 5.],0
d3,1,0.553479,0.351121,[20 41] ; [5 7],[20.89041096 40.10958904] ; [4.10958904 7.89041096],0
n1,1,0.605242,0.267161,[5 9] ; [2 2],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
n4,1,0.613996,0.254397,[45 16] ; [8 4],[44.28767123 16.71232877] ; [8.71232877 3.28767123],0
p4,1,0.620549,0.245097,[36 25] ; [8 4],[36.76712329 24.23287671] ; [7.23287671 4.76712329],0
s3,1,0.668777,0.183036,[29 32] ; [6 5],[29.65277778 31.34722222] ; [5.34722222 5.65277778],0
p2,1,0.676274,0.17435,[49 12] ; [9 3],[48.46575342 12.53424658] ; [9.53424658 2.46575342],0
s2,1,0.703704,0.144648,[24 37] ; [5 6],[24.56944444 36.43055556] ; [4.43055556 6.56944444],0
d5,1,0.709216,0.139061,[29 32] ; [5 7],[28.4109589 32.5890411] ; [5.5890411 6.4109589],0
a6,1,0.713327,0.134976,[39 22] ; [7 5],[38.43835616 22.56164384] ; [7.56164384 4.43835616],0
b5,1,0.715064,0.133271,[34 27] ; [6 6],[33.42465753 27.57534247] ; [6.57534247 5.42465753],0
d2,1,0.715843,0.132511,[13 48] ; [ 2 10],[12.53424658 48.46575342] ; [2.46575342 9.53424658],0
s4,1,0.750093,0.101453,[ 7 54] ; [ 1 11],[ 6.68493151 54.31506849] ; [ 1.31506849 10.68493151],0
p1,1,0.750093,0.101453,[ 7 54] ; [ 1 11],[ 6.68493151 54.31506849] ; [ 1.31506849 10.68493151],0
p5,1,0.750093,0.101453,[ 7 54] ; [ 1 11],[ 6.68493151 54.31506849] ; [ 1.31506849 10.68493151],0
u2,1,0.766735,0.088,[11 14] ; [4 4],[11.36363636 13.63636364] ; [3.63636364 4.36363636],0
p8,1,0.876138,0.024294,[32 29] ; [6 6],[31.75342466 29.24657534] ; [6.24657534 5.75342466],0
s8,1,0.880536,0.022587,[24 37] ; [5 7],[24.23287671 36.76712329] ; [4.76712329 7.23287671],0
