Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.006879,7.304396,[1 6] ; [12  4],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
s3,1,0.026134,4.947115,[2 5] ; [11  3],[4.33333333 2.66666667] ; [8.66666667 5.33333333],0
d5,1,0.03307,4.542176,[4 3] ; [15  1],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
r2,1,0.040424,4.2,[3 4] ; [12  2],[5. 2.] ; [10.  4.],0
p7,1,0.044888,4.022857,[1 6] ; [9 6],[3.18181818 3.81818182] ; [6.81818182 8.18181818],0
d2,1,0.106345,2.60771,[6 1] ; [8 8],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
n4,1,0.133918,2.246483,[5 2] ; [ 6 10],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
p9,1,0.136422,2.217857,[3 4] ; [12  4],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
p10,1,0.166337,1.915646,[3 4] ; [11  4],[4.45454545 2.54545455] ; [9.54545455 5.45454545],0
s7,1,0.169686,1.885714,[2 5] ; [9 6],[3.5 3.5] ; [7.5 7.5],0
n5,1,0.169686,1.885714,[5 2] ; [6 9],[3.5 3.5] ; [7.5 7.5],0
v1,1,0.216522,1.527273,[2 5] ; [8 6],[3.33333333 3.66666667] ; [6.66666667 7.33333333],0
p4,1,0.221433,1.495062,[2 5] ; [9 7],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
a4,1,0.241696,1.370677,[4 3] ; [ 5 11],[2.73913043 4.26086957] ; [6.26086957 9.73913043],0
s8,1,0.265572,1.239477,[1 6] ; [ 6 10],[2.13043478 4.86956522] ; [ 4.86956522 11.13043478],0
s6,1,0.447613,0.576689,[4 3] ; [11  4],[4.77272727 2.22727273] ; [10.22727273  4.77272727],0
n6,1,0.451967,0.565714,[3 4] ; [9 6],[3.81818182 3.18181818] ; [8.18181818 6.81818182],0
u2,1,0.490153,0.47619,[2 1] ; [3 4],[1.5 1.5] ; [3.5 3.5],0
p3,1,0.492519,0.471018,[2 5] ; [7 9],[2.73913043 4.26086957] ; [6.26086957 9.73913043],0
b5,1,0.492519,0.471018,[2 5] ; [7 9],[2.73913043 4.26086957] ; [6.26086957 9.73913043],0
b1,1,0.55409,0.350041,[4 3] ; [7 9],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
a6,1,0.55409,0.350041,[4 3] ; [7 9],[3.34782609 3.65217391] ; [7.65217391 8.34782609],0
a7,1,0.55409,0.350041,[3 4] ; [9 7],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
d1,1,0.55409,0.350041,[3 4] ; [9 7],[3.65217391 3.34782609] ; [8.34782609 7.65217391],0
p11,1,0.590726,0.289211,[4 3] ; [11  5],[4.56521739 2.43478261] ; [10.43478261  5.56521739],0
s4,1,0.599275,0.276091,[2 5] ; [ 3 13],[1.52173913 5.47826087] ; [ 3.47826087 12.52173913],0
d4,1,0.599275,0.276091,[5 2] ; [13  3],[5.47826087 1.52173913] ; [12.52173913  3.47826087],0
r1,1,0.603743,0.269388,[2 5] ; [6 9],[2.54545455 4.45454545] ; [5.45454545 9.54545455],0
p2,1,0.654992,0.199664,[5 2] ; [12  3],[5.40909091 1.59090909] ; [11.59090909  3.40909091],0
u3,1,0.77816,0.079365,[1 2] ; [3 4],[1.2 1.8] ; [2.8 4.2],0
d3,1,0.808605,0.058673,[4 3] ; [10  6],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
v4,1,0.84822,0.03663,[4 3] ; [8 5],[4.2 2.8] ; [7.8 5.2],0
b4,1,0.857561,0.032213,[5 2] ; [12  4],[5.17391304 1.82608696] ; [11.82608696  4.17391304],0
a3,1,0.898977,0.016117,[4 3] ; [9 6],[4.13636364 2.86363636] ; [8.86363636 6.13636364],0
v3,1,0.951655,0.003676,[1 6] ; [ 2 13],[0.95454545 6.04545455] ; [ 2.04545455 12.95454545],0
p5,1,0.951655,0.003676,[1 6] ; [ 2 13],[0.95454545 6.04545455] ; [ 2.04545455 12.95454545],0
a5,1,0.968296,0.00158,[4 3] ; [9 7],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
n1,1,1.0,0.0,[1 2] ; [2 4],[1. 2.] ; [2. 4.],0
n2,1,1.0,0.0,[2 1] ; [4 2],[2. 1.] ; [4. 2.],0
