Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,47.042644,[134  45] ; [123 167],[98.08742004 80.91257996] ; [158.91257996 131.08742004],1
s6,1,0.0,36.46591,[158  20] ; [184 107],[129.79957356  48.20042644] ; [212.20042644  78.79957356],1
p5,1,0.0,30.247357,[ 50 131] ; [ 25 266],[ 28.76059322 152.23940678] ; [ 46.23940678 244.76059322],1
s7,1,0.0,29.44616,[124  46] ; [130 148],[96.38392857 73.61607143] ; [157.61607143 120.38392857],1
s3,1,2e-06,22.487447,[128  49] ; [144 144],[103.53548387  73.46451613] ; [168.46451613 119.53548387],1
s8,1,7.1e-05,15.796353,[110  70] ; [123 168],[89.04458599 90.95541401] ; [143.95541401 147.04458599],1
s4,1,0.000281,13.195409,[ 44 135] ; [ 34 256],[ 29.76972281 149.23027719] ; [ 48.23027719 241.76972281],1
p6,1,0.001788,9.755092,[105  74] ; [128 164],[88.54989384 90.45010616] ; [144.45010616 147.54989384],0
p3,1,0.003795,8.379382,[137  44] ; [183 108],[122.71186441  58.28813559] ; [197.28813559  93.71186441],0
p10,1,0.004185,8.201949,[167  13] ; [241  47],[156.92307692  23.07692308] ; [251.07692308  36.92307692],0
v3,1,0.004611,8.025931,[91 88] ; [104 174],[ 76.3785558 102.6214442] ; [118.6214442 159.3785558],0
p9,1,0.007002,7.272367,[169  11] ; [249  41],[160.08510638  19.91489362] ; [257.91489362  32.08510638],0
p7,1,0.011039,6.459073,[148  31] ; [210  80],[136.63539446  42.36460554] ; [221.36460554  68.63539446],0
a3,1,0.012498,6.238752,[144  37] ; [201  90],[132.29872881  48.70127119] ; [212.70127119  78.29872881],0
d1,1,0.020117,5.401674,[127  54] ; [174 118],[115.18181818  65.81818182] ; [185.81818182 106.18181818],0
d4,1,0.020554,5.364257,[160  20] ; [236  56],[151.01694915  28.98305085] ; [244.98305085  47.01694915],0
n6,1,0.032217,4.586904,[164  15] ; [247  44],[156.52978723  22.47021277] ; [254.47021277  36.52978723],0
