Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000204,13.796905,[16  1] ; [1 5],[12.56521739  4.43478261] ; [4.43478261 1.56521739],1
d5,1,0.008463,6.932718,[15  2] ; [2 4],[12.56521739  4.43478261] ; [4.43478261 1.56521739],0
d1,1,0.021985,5.246983,[12  5] ; [1 5],[9.60869565 7.39130435] ; [3.39130435 2.60869565],0
a6,1,0.024865,5.033263,[14  3] ; [2 4],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
s3,1,0.042844,4.10153,[ 6 11] ; [5 1],[8.13043478 8.86956522] ; [2.86956522 3.13043478],0
p10,1,0.050681,3.818782,[16  1] ; [3 2],[14.68181818  2.31818182] ; [4.31818182 0.68181818],0
v2,1,0.055511,3.666667,[10  6] ; [1 5],[8. 8.] ; [3. 3.],0
a5,1,0.056478,3.637908,[13  4] ; [2 4],[11.08695652  5.91304348] ; [3.91304348 2.08695652],0
p2,1,0.061587,3.494118,[14  2] ; [3 3],[12.36363636  3.63636364] ; [4.63636364 1.36363636],0
a8,1,0.083709,2.991369,[ 1 13] ; [2 3],[ 2.21052632 11.78947368] ; [0.78947368 4.21052632],0
p9,1,0.086069,2.946405,[16  1] ; [4 2],[14.7826087  2.2173913] ; [5.2173913 0.7826087],0
p3,1,0.107936,2.584189,[12  5] ; [2 4],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
b4,1,0.18262,1.776169,[11  6] ; [2 4],[9.60869565 7.39130435] ; [3.39130435 2.60869565],0
p1,1,0.230785,1.436017,[ 2 15] ; [2 4],[ 2.95652174 14.04347826] ; [1.04347826 4.95652174],0
d3,1,0.230785,1.436017,[15  2] ; [4 2],[14.04347826  2.95652174] ; [4.95652174 1.04347826],0
b2,1,0.260452,1.266353,[6 8] ; [1 5],[4.9 9.1] ; [2.1 3.9],0
b3,1,0.260452,1.266353,[6 8] ; [1 5],[4.9 9.1] ; [2.1 3.9],0
a4,1,0.278493,1.174428,[ 7 10] ; [1 5],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
s5,1,0.28255,1.154783,[10  7] ; [2 4],[8.86956522 8.13043478] ; [3.13043478 2.86956522],0
d2,1,0.362656,0.828676,[12  5] ; [3 3],[11.08695652  5.91304348] ; [3.91304348 2.08695652],0
s6,1,0.393921,0.726803,[11  6] ; [5 1],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
r3,1,0.420246,0.649627,[16  1] ; [5 1],[15.52173913  1.47826087] ; [5.47826087 0.52173913],0
s1,1,0.420246,0.649627,[ 1 16] ; [1 5],[ 1.47826087 15.52173913] ; [0.52173913 5.47826087],0
d4,1,0.423206,0.641394,[14  3] ; [4 2],[13.30434783  3.69565217] ; [4.69565217 1.30434783],0
v1,1,0.525718,0.402661,[11  6] ; [3 3],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
a7,1,0.707787,0.140498,[10  7] ; [3 3],[9.60869565 7.39130435] ; [3.39130435 2.60869565],0
r1,1,0.726053,0.122767,[13  4] ; [5 1],[13.30434783  3.69565217] ; [4.69565217 1.30434783],0
b5,1,0.735039,0.114535,[10  7] ; [4 2],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
v4,1,0.759209,0.093954,[15  2] ; [5 1],[14.7826087  2.2173913] ; [5.2173913 0.7826087],0
v3,1,0.856417,0.032738,[ 6 10] ; [2 4],[ 5.81818182 10.18181818] ; [2.18181818 3.81818182],0
p4,1,0.868516,0.027405,[13  4] ; [4 1],[13.13636364  3.86363636] ; [3.86363636 1.13636364],0
b1,1,0.901321,0.015374,[9 8] ; [3 3],[8.86956522 8.13043478] ; [3.13043478 2.86956522],0
p6,1,0.910162,0.012731,[ 3 13] ; [1 5],[ 2.90909091 13.09090909] ; [1.09090909 4.90909091],0
s2,1,0.930912,0.007516,[ 6 11] ; [2 4],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
s8,1,0.930912,0.007516,[ 6 11] ; [2 4],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
n6,1,0.956561,0.002967,[14  3] ; [5 1],[14.04347826  2.95652174] ; [4.95652174 1.04347826],0
r4,1,0.956561,0.002967,[14  3] ; [5 1],[14.04347826  2.95652174] ; [4.95652174 1.04347826],0
r2,1,0.956561,0.002967,[14  3] ; [5 1],[14.04347826  2.95652174] ; [4.95652174 1.04347826],0
s7,1,1.0,0.0,[8 8] ; [3 3],[8. 8.] ; [3. 3.],0
p7,1,1.0,0.0,[8 8] ; [3 3],[8. 8.] ; [3. 3.],0
