Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,25.592097,[12 29] ; [58 17],[24.74137931 16.25862069] ; [45.25862069 29.74137931],1
p9,1,0.011566,6.376204,[16 24] ; [46 25],[22.34234234 17.65765766] ; [39.65765766 31.34234234],0
s7,1,0.023955,5.09792,[ 5 32] ; [24 47],[ 9.93518519 27.06481481] ; [19.06481481 51.93518519],0
a7,1,0.030555,4.67778,[25 16] ; [30 45],[19.43965517 21.56034483] ; [35.56034483 39.43965517],0
n6,1,0.034019,4.493758,[18 23] ; [47 26],[23.37719298 17.62280702] ; [41.62280702 31.37719298],0
p10,1,0.034186,4.485375,[16 25] ; [43 29],[21.40707965 19.59292035] ; [37.59292035 34.40707965],0
s8,1,0.036423,4.377192,[ 3 38] ; [17 58],[ 7.06896552 33.93103448] ; [12.93103448 62.06896552],0
n1,1,0.073227,3.209151,[ 4 16] ; [17 22],[ 7.11864407 12.88135593] ; [13.88135593 25.11864407],0
n2,1,0.077531,3.115917,[ 8 12] ; [25 14],[11.18644068  8.81355932] ; [21.81355932 17.18644068],0
a5,1,0.102018,2.673703,[17 24] ; [43 32],[21.20689655 19.79310345] ; [38.79310345 36.20689655],0
d2,1,0.108091,2.581918,[11 30] ; [31 43],[14.97391304 26.02608696] ; [27.02608696 46.97391304],0
a1,1,0.11012,2.552497,[ 2 39] ; [11 64],[ 4.59482759 36.40517241] ; [ 8.40517241 66.59482759],0
d3,1,0.116046,2.469893,[24 17] ; [32 42],[19.96521739 21.03478261] ; [36.03478261 37.96521739],0
d4,1,0.120227,2.414357,[30 11] ; [44 31],[26.15517241 14.84482759] ; [47.84482759 27.15517241],0
p6,1,0.143279,2.142388,[ 4 36] ; [15 57],[ 6.78571429 33.21428571] ; [12.21428571 59.78571429],0
b5,1,0.145555,2.118226,[26 15] ; [37 38],[22.26724138 18.73275862] ; [40.73275862 34.26724138],0
u2,1,0.16013,1.973002,[10  9] ; [ 9 19],[ 7.68085106 11.31914894] ; [11.31914894 16.68085106],0
r1,1,0.181666,1.783946,[14 27] ; [17 58],[10.95689655 30.04310345] ; [20.04310345 54.95689655],0
p11,1,0.221532,1.494417,[17 24] ; [40 35],[20.14655172 20.85344828] ; [36.85344828 38.14655172],0
