Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000175,14.084453,[11 36] ; [41 29],[20.88888889 26.11111111] ; [31.11111111 38.88888889],1
p8,1,0.000325,12.922179,[ 7 42] ; [32 38],[16.05882353 32.94117647] ; [22.94117647 47.05882353],1
d3,1,0.000383,12.614493,[19 30] ; [50 20],[28.41176471 20.58823529] ; [40.58823529 29.41176471],1
v4,1,0.000747,11.369521,[38 11] ; [68  2],[43.64705882  5.35294118] ; [62.35294118  7.64705882],1
p7,1,0.001702,9.846124,[14 33] ; [41 28],[22.28448276 24.71551724] ; [32.71551724 36.28448276],0
a7,1,0.010487,6.55022,[25 24] ; [51 18],[31.55932203 17.44067797] ; [44.44067797 24.55932203],0
p6,1,0.014266,6.004956,[ 5 43] ; [20 48],[10.34482759 37.65517241] ; [14.65517241 53.34482759],0
s3,1,0.016108,5.791023,[14 35] ; [35 34],[20.34745763 28.65254237] ; [28.65254237 40.34745763],0
r3,1,0.017456,5.649928,[38 11] ; [64  5],[42.3559322  6.6440678] ; [59.6440678  9.3559322],0
p11,1,0.020627,5.358062,[21 28] ; [45 25],[27.17647059 21.82352941] ; [38.82352941 31.17647059],0
s2,1,0.024731,5.0426,[12 37] ; [30 37],[17.74137931 31.25862069] ; [24.25862069 42.74137931],0
s1,1,0.046585,3.960302,[ 6 43] ; [ 2 67],[ 3.3220339 45.6779661] ; [ 4.6779661 64.3220339],0
s8,1,0.06371,3.438081,[ 8 40] ; [22 47],[12.30769231 35.69230769] ; [17.69230769 51.30769231],0
a6,1,0.084892,2.968657,[23 26] ; [44 26],[27.58823529 21.41176471] ; [39.41176471 30.58823529],0
n3,1,0.088769,2.896549,[7 8] ; [17  6],[9.47368421 5.52631579] ; [14.52631579  8.47368421],0
b1,1,0.113071,2.510769,[31 18] ; [34 36],[26.76470588 22.23529412] ; [38.23529412 31.76470588],0
s7,1,0.132655,2.261161,[12 34] ; [27 41],[15.73684211 30.26315789] ; [23.26315789 44.73684211],0
n2,1,0.134766,2.236728,[10  7] ; [17  4],[12.07894737  4.92105263] ; [14.92105263  6.07894737],0
p10,1,0.139429,2.184253,[10 38] ; [23 46],[13.53846154 34.46153846] ; [19.46153846 49.53846154],0
v1,1,0.150749,2.064657,[14 35] ; [29 41],[17.70588235 31.29411765] ; [25.29411765 44.70588235],0
d4,1,0.167052,1.909202,[39 10] ; [47 22],[35.71186441 13.28813559] ; [50.28813559 18.71186441],0
n4,1,0.216112,1.53,[32 17] ; [53 17],[35. 14.] ; [50. 20.],0
r1,1,0.235572,1.406897,[33 16] ; [54 16],[35.82352941 13.17647059] ; [51.17647059 18.82352941],0
r4,1,0.277983,1.176923,[35 14] ; [56 14],[37.47058824 11.52941176] ; [53.52941176 16.47058824],0
