Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,61.622176,[ 45 124] ; [88 32],[77.77508651 91.22491349] ; [55.22491349 64.77508651],1
s6,1,0.0,46.330969,[89 87] ; [108  14],[116.34899329  59.65100671] ; [80.65100671 41.34899329],1
s2,1,0.0,46.198377,[ 61 115] ; [93 32],[90.04651163 85.95348837] ; [63.95348837 61.04651163],1
s3,1,0.0,45.379234,[ 68 109] ; [97 28],[96.70529801 80.29470199] ; [68.29470199 56.70529801],1
p6,1,2e-06,22.708807,[ 47 126] ; [68 57],[ 66.76174497 106.23825503] ; [48.23825503 76.76174497],1
v4,1,0.000166,14.177128,[154  22] ; [124   1],[162.55149502  13.44850498] ; [115.44850498   9.55149502],1
p9,1,0.000214,13.70057,[127  47] ; [112  12],[139.55033557  34.44966443] ; [99.44966443 24.55033557],1
p4,1,0.000391,12.575764,[91 86] ; [89 35],[105.84717608  71.15282392] ; [74.15282392 49.84717608],1
p3,1,0.000438,12.362637,[ 69 106] ; [75 50],[84. 91.] ; [60. 65.],1
p12,1,0.000494,12.1378,[  2 175] ; [ 12 111],[  8.26 168.74] ; [  5.74 117.26],1
p8,1,0.000838,11.154256,[ 72 104] ; [75 49],[86.24 89.76] ; [60.76 63.24],1
s5,1,0.001442,10.151895,[ 48 124] ; [54 63],[ 60.70588235 111.29411765] ; [41.29411765 75.70588235],0
p10,1,0.001457,10.132085,[125  52] ; [107  17],[136.42524917  40.57475083] ; [95.57475083 28.42524917],0
n5,1,0.00315,8.718725,[113  64] ; [98 25],[124.49  52.51] ; [86.51 36.49],0
s4,1,0.007252,7.209438,[ 26 148] ; [34 89],[ 35.15151515 138.84848485] ; [24.84848485 98.15151515],0
p7,1,0.009018,6.819166,[92 83] ; [82 39],[102.87162162  72.12837838] ; [71.12837838 49.87162162],0
a5,1,0.011443,6.395247,[139  38] ; [112  13],[147.10927152  29.89072848] ; [103.89072848  21.10927152],0
d2,1,0.015682,5.838173,[117  59] ; [99 26],[126.29900332  49.70099668] ; [89.70099668 35.29900332],0
u3,1,0.015751,5.830514,[22 20] ; [19  4],[26.49230769 15.50769231] ; [14.50769231  8.49230769],0
u1,1,0.02145,5.289822,[ 36 141] ; [40 85],[ 44.54304636 132.45695364] ; [31.45695364 93.54304636],0
r4,1,0.032362,4.579216,[148  29] ; [115  10],[154.14238411  22.85761589] ; [108.85761589  16.14238411],0
d3,1,0.044191,4.049234,[162  15] ; [105  20],[156.48675497  20.51324503] ; [110.51324503  14.48675497],0
n4,1,0.048815,3.88169,[125  52] ; [100  24],[132.3089701  44.6910299] ; [92.6910299 31.3089701],0
n1,1,0.061645,3.492561,[17 35] ; [18 16],[21.1627907 30.8372093] ; [13.8372093 20.1627907],0
