Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3.2e-05,17.296644,[115 129] ; [41 11],[128.59459459 115.40540541] ; [27.40540541 24.59459459],1
s2,1,0.000573,11.861902,[ 83 161] ; [31 21],[ 93.97297297 150.02702703] ; [20.02702703 31.97297297],1
s7,1,0.007597,7.126078,[ 70 161] ; [25 25],[ 78.09608541 152.90391459] ; [16.90391459 33.09608541],0
s3,1,0.013652,6.082606,[110 132] ; [34 19],[118.12881356 123.87118644] ; [25.87118644 27.12881356],0
b3,1,0.013859,6.056048,[49 99] ; [ 3 26],[ 43.48022599 104.51977401] ; [ 8.51977401 20.48022599],0
b2,1,0.013859,6.056048,[49 99] ; [ 3 26],[ 43.48022599 104.51977401] ; [ 8.51977401 20.48022599],0
s5,1,0.016315,5.768581,[ 48 194] ; [18 33],[ 54.51194539 187.48805461] ; [11.48805461 39.51194539],0
d4,1,0.065543,3.39125,[179  66] ; [32 21],[173.47315436  71.52684564] ; [37.52684564 15.47315436],0
a4,1,0.107811,2.586016,[ 93 151] ; [14 39],[ 87.90572391 156.09427609] ; [19.09427609 33.90572391],0
n4,1,0.140538,2.172063,[169  76] ; [31 22],[164.4295302  80.5704698] ; [35.5704698 17.4295302],0
n6,1,0.17712,1.821621,[176  68] ; [43 10],[179.91919192  64.08080808] ; [39.08080808 13.91919192],0
n1,1,0.216099,1.53009,[31 43] ; [ 6 16],[28.52083333 45.47916667] ; [ 8.47916667 13.52083333],0
b4,1,0.216579,1.526896,[148  98] ; [27 26],[143.97993311 102.02006689] ; [31.02006689 21.97993311],0
u3,1,0.221651,1.493651,[48 48] ; [13  7],[50.48275862 45.51724138] ; [10.51724138  9.48275862],0
p3,1,0.233069,1.422034,[ 76 168] ; [21 32],[ 79.69023569 164.30976431] ; [17.30976431 35.69023569],0
n3,1,0.241374,1.372554,[43 30] ; [16  6],[45.33684211 27.66315789] ; [13.66315789  8.33684211],0
d2,1,0.258318,1.277749,[103 140] ; [18 35],[ 99.33445946 143.66554054] ; [21.66554054 31.33445946],0
a2,1,0.271901,1.207133,[ 43 203] ; [ 6 47],[ 40.31438127 205.68561873] ; [ 8.68561873 44.31438127],0
p2,1,0.286969,1.133789,[166  78] ; [40 13],[169.23905724  74.76094276] ; [36.76094276 16.23905724],0
a1,1,0.28821,1.127963,[ 13 233] ; [ 1 52],[ 11.51839465 234.48160535] ; [ 2.48160535 50.51839465],0
r1,1,0.329263,0.951793,[160  84] ; [31 22],[156.91582492  87.08417508] ; [34.08417508 18.91582492],0
p5,1,0.330264,0.947861,[ 18 222] ; [ 2 51],[ 16.38225256 223.61774744] ; [ 3.61774744 49.38225256],0
a7,1,0.337919,0.918311,[161  85] ; [31 22],[157.96655518  88.03344482] ; [34.03344482 18.96655518],0
d1,1,0.359686,0.838988,[105 141] ; [19 34],[102.02006689 143.97993311] ; [21.97993311 31.02006689],0
s8,1,0.365845,0.81773,[ 68 177] ; [18 35],[ 70.70469799 174.29530201] ; [15.29530201 37.70469799],0
p9,1,0.474818,0.510742,[169  71] ; [34 18],[166.84931507  73.15068493] ; [36.15068493 15.84931507],0
n2,1,0.514216,0.425479,[46 30] ; [15  7],[47.30612245 28.69387755] ; [13.69387755  8.30612245],0
b1,1,0.532466,0.389684,[109 137] ; [21 32],[106.95652174 139.04347826] ; [23.04347826 29.95652174],0
a6,1,0.552458,0.352931,[154  91] ; [31 22],[152.09731544  92.90268456] ; [32.90268456 20.09731544],0
v1,1,0.554055,0.350103,[ 80 159] ; [20 33],[ 81.84931507 157.15068493] ; [18.15068493 34.84931507],0
u2,1,0.564318,0.332283,[50 46] ; [ 9 11],[48.82758621 47.17241379] ; [10.17241379  9.82758621],0
r3,1,0.572068,0.319235,[200  45] ; [45  8],[201.4261745  43.5738255] ; [43.5738255  9.4261745],0
p12,1,0.592099,0.287079,[  8 236] ; [ 1 52],[  7.39393939 236.60606061] ; [ 1.60606061 51.39393939],0
r2,1,0.601939,0.272082,[210  35] ; [46  6],[211.17845118  33.82154882] ; [44.82154882  7.17845118],0
p4,1,0.624299,0.239871,[ 97 147] ; [23 30],[ 98.58585859 145.41414141] ; [21.41414141 31.58585859],0
p1,1,0.653532,0.201476,[ 18 225] ; [ 3 50],[ 17.23986486 225.76013514] ; [ 3.76013514 49.23986486],0
p10,1,0.672563,0.178619,[157  85] ; [36 17],[158.32542373  83.67457627] ; [34.67457627 18.32542373],0
r4,1,0.695069,0.153652,[184  62] ; [41 12],[185.11705686  60.88294314] ; [39.88294314 13.11705686],0
d3,1,0.773112,0.083121,[138 107] ; [31 22],[138.94295302 106.05704698] ; [30.05704698 22.94295302],0
s1,1,0.800252,0.06402,[ 16 227] ; [ 4 49],[ 16.41891892 226.58108108] ; [ 3.58108108 49.41891892],0
a5,1,0.804801,0.061077,[153  93] ; [32 21],[152.20735786  93.79264214] ; [32.79264214 20.20735786],0
p7,1,0.862612,0.029946,[ 98 141] ; [22 30],[ 98.55670103 140.44329897] ; [21.44329897 30.55670103],0
a3,1,0.89783,0.016487,[149  94] ; [33 20],[149.41216216  93.58783784] ; [32.58783784 20.41216216],0
b5,1,0.904704,0.014333,[151  95] ; [33 20],[151.38461538  94.61538462] ; [32.61538462 20.38461538],0
n5,1,0.935148,0.006621,[165  80] ; [36 17],[165.25167785  79.74832215] ; [35.74832215 17.25167785],0
v4,1,0.937043,0.006239,[211  34] ; [45  7],[211.17845118  33.82154882] ; [44.82154882  7.17845118],0
u1,1,0.942017,0.00529,[ 27 219] ; [ 6 47],[ 27.15050167 218.84949833] ; [ 5.84949833 47.15050167],0
d5,1,0.951592,0.003685,[170  75] ; [37 16],[170.18456376  74.81543624] ; [36.81543624 16.18456376],0
v3,1,0.955754,0.003078,[ 41 196] ; [ 9 44],[ 40.86206897 196.13793103] ; [ 9.13793103 43.86206897],0
p11,1,0.963837,0.002056,[157  89] ; [34 19],[157.14381271  88.85618729] ; [33.85618729 19.14381271],0
