Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,54.158941,[57  1] ; [12 29],[40.42424242 17.57575758] ; [28.57575758 12.42424242],1
r1,1,0.0,35.807937,[50  8] ; [11 30],[35.73737374 22.26262626] ; [25.26262626 15.73737374],1
v4,1,0.0,35.65944,[53  3] ; [16 25],[39.83505155 16.16494845] ; [29.16494845 11.83505155],1
r2,1,2e-06,23.100096,[56  2] ; [23 17],[46.75510204 11.24489796] ; [32.24489796  7.75510204],1
p11,1,1.9e-05,18.282756,[38 20] ; [ 9 32],[27.53535354 30.46464646] ; [19.46464646 21.53535354],1
p2,1,5.2e-05,16.379942,[40 17] ; [11 28],[30.28125 26.71875] ; [20.71875 18.28125],1
u3,1,0.003968,8.298464,[13  5] ; [ 4 13],[8.74285714 9.25714286] ; [8.25714286 8.74285714],0
p3,1,0.005789,7.614935,[20 37] ; [ 4 35],[14.25 42.75] ; [ 9.75 29.25],0
d5,1,0.00612,7.514508,[45 13] ; [21 20],[38.66666667 19.33333333] ; [27.33333333 13.66666667],0
d3,1,0.006228,7.483012,[38 20] ; [15 25],[31.36734694 26.63265306] ; [21.63265306 18.36734694],0
p4,1,0.006578,7.384615,[21 35] ; [ 5 35],[15.16666667 40.83333333] ; [10.83333333 29.16666667],0
d4,1,0.007918,7.051895,[45 12] ; [22 19],[38.96938776 18.03061224] ; [28.03061224 12.96938776],0
b2,1,0.008129,7.004768,[ 5 26] ; [11 11],[ 9.35849057 21.64150943] ; [ 6.64150943 15.35849057],0
b3,1,0.008129,7.004768,[ 5 26] ; [11 11],[ 9.35849057 21.64150943] ; [ 6.64150943 15.35849057],0
v2,1,0.008267,6.974724,[25 29] ; [ 8 32],[18.95744681 35.04255319] ; [14.04255319 25.95744681],0
a6,1,0.008601,6.903881,[42 16] ; [19 22],[35.73737374 22.26262626] ; [25.26262626 15.73737374],0
p8,1,0.00929,6.76617,[21 36] ; [ 5 34],[15.4375 41.5625] ; [10.5625 28.4375],0
n5,1,0.024682,5.04607,[19 38] ; [23 18],[24.42857143 32.57142857] ; [17.57142857 23.42857143],0
a7,1,0.027247,4.875121,[41 17] ; [20 21],[35.73737374 22.26262626] ; [25.26262626 15.73737374],0
s8,1,0.052907,3.746846,[ 8 50] ; [ 1 40],[ 5.27272727 52.72727273] ; [ 3.72727273 37.27272727],0
n3,1,0.067076,3.353175,[11  3] ; [10 11],[8.4 5.6] ; [12.6  8.4],0
