Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,60.733316,[144  20] ; [38 53],[117.05098039  46.94901961] ; [64.94901961 26.05098039],1
r2,1,0.0,29.631511,[157   7] ; [64 25],[143.256917  20.743083] ; [77.743083 11.256917],1
v4,1,4.7e-05,16.572825,[146  17] ; [63 28],[134.12204724  28.87795276] ; [74.87795276 16.12204724],1
r3,1,5.2e-05,16.374529,[149  14] ; [65 25],[137.87351779  25.12648221] ; [76.12648221 13.87351779],1
a5,1,0.000338,12.848159,[118  46] ; [45 46],[104.83137255  59.16862745] ; [58.16862745 32.83137255],1
s6,1,0.002165,9.404444,[79 83] ; [26 64],[67.5 94.5] ; [37.5 52.5],0
a6,1,0.002365,9.241862,[116  48] ; [47 44],[104.83137255  59.16862745] ; [58.16862745 32.83137255],0
v2,1,0.002896,8.871817,[76 80] ; [26 63],[64.94693878 91.05306122] ; [37.05306122 51.94693878],0
d3,1,0.005175,7.817395,[112  52] ; [46 45],[101.61568627  62.38431373] ; [56.38431373 34.61568627],0
d4,1,0.005251,7.791047,[130  33] ; [58 33],[120.64566929  42.35433071] ; [67.35433071 23.64566929],0
p2,1,0.008586,6.907005,[112  52] ; [47 44],[102.25882353  61.74117647] ; [56.74117647 34.25882353],0
a7,1,0.00975,6.679968,[119  44] ; [52 39],[109.73622047  53.26377953] ; [61.26377953 29.73622047],0
u2,1,0.018122,5.584284,[36 30] ; [12 27],[30.17142857 35.82857143] ; [17.82857143 21.17142857],0
v1,1,0.018409,5.556803,[73 90] ; [26 62],[64.29083665 98.70916335] ; [34.70916335 53.29083665],0
d1,1,0.021671,5.272036,[84 80] ; [33 58],[75.24705882 88.75294118] ; [41.75294118 49.24705882],0
u3,1,0.024253,5.076446,[37 29] ; [13 26],[31.42857143 34.57142857] ; [18.57142857 20.42857143],0
p4,1,0.038932,4.263847,[ 60 103] ; [22 69],[ 52.62204724 110.37795276] ; [29.37795276 61.62204724],0
a2,1,0.041233,4.16643,[ 30 134] ; [ 8 83],[ 24.43921569 139.56078431] ; [13.56078431 77.43921569],0
a1,1,0.0458,3.988943,[  5 159] ; [ 8 83],[  8.36078431 155.63921569] ; [ 4.63921569 86.36078431],0
b2,1,0.066184,3.37522,[26 54] ; [23 24],[30.86614173 49.13385827] ; [18.13385827 28.86614173],0
b3,1,0.066184,3.37522,[26 54] ; [23 24],[30.86614173 49.13385827] ; [18.13385827 28.86614173],0
b1,1,0.068952,3.307793,[ 55 109] ; [41 50],[ 61.74117647 102.25882353] ; [34.25882353 56.74117647],0
s3,1,0.081739,3.029977,[ 60 100] ; [24 66],[ 53.76 106.24] ; [30.24 59.76],0
d5,1,0.092967,2.822225,[121  43] ; [58 33],[115.12156863  48.87843137] ; [63.87843137 27.12156863],0
p11,1,0.093139,2.819272,[111  53] ; [52 39],[104.83137255  59.16862745] ; [58.16862745 32.83137255],0
