Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.012195,6.282305,[ 4 10] ; [33 17],[8.09375 5.90625] ; [28.90625 21.09375],0
d5,1,0.01982,5.427692,[7 6] ; [42  8],[10.11111111  2.88888889] ; [38.88888889 11.11111111],0
p4,1,0.02636,4.932279,[ 4 10] ; [31 19],[7.65625 6.34375] ; [27.34375 22.65625],0
p8,1,0.027638,4.850526,[ 2 12] ; [23 26],[5.55555556 8.44444444] ; [19.44444444 29.55555556],0
d2,1,0.031012,4.652308,[4 9] ; [32 18],[7.42857143 5.57142857] ; [28.57142857 21.42857143],0
b4,1,0.042433,4.117848,[6 8] ; [36 14],[9.1875 4.8125] ; [32.8125 17.1875],0
u1,1,0.048208,3.902719,[ 1 13] ; [17 33],[ 3.9375 10.0625] ; [14.0625 35.9375],0
s8,1,0.051479,3.792632,[ 4 10] ; [29 21],[7.21875 6.78125] ; [25.78125 24.21875],0
v4,1,0.080023,3.064433,[11  3] ; [47  3],[12.6875  1.3125] ; [45.3125  4.6875],0
p2,1,0.08682,2.932364,[7 7] ; [37 13],[9.625 4.375] ; [34.375 15.625],0
n4,1,0.105113,2.626193,[9 5] ; [42  8],[11.15625  2.84375] ; [39.84375 10.15625],0
r1,1,0.118339,2.439163,[8 6] ; [39 11],[10.28125  3.71875] ; [36.71875 13.28125],0
n3,1,0.123324,2.374585,[5 1] ; [8 9],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
n1,1,0.123324,2.374585,[5 1] ; [8 9],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
b1,1,0.139689,2.181378,[9 5] ; [21 29],[6.5625 7.4375] ; [23.4375 26.5625],0
d3,1,0.158384,1.98959,[7 6] ; [37 13],[9.07936508 3.92063492] ; [34.92063492 15.07936508],0
a7,1,0.163734,1.939394,[7 7] ; [35 15],[9.1875 4.8125] ; [32.8125 17.1875],0
r2,1,0.175083,1.838875,[12  2] ; [46  2],[13.09677419  0.90322581] ; [44.90322581  3.09677419],0
v1,1,0.176099,1.830246,[9 5] ; [21 27],[6.77419355 7.22580645] ; [23.22580645 24.77419355],0
p11,1,0.179457,1.802117,[5 9] ; [28 22],[7.21875 6.78125] ; [25.78125 24.21875],0
a3,1,0.22238,1.488949,[8 6] ; [37 13],[9.84375 4.15625] ; [35.15625 14.84375],0
a4,1,0.226476,1.462857,[5 9] ; [27 23],[7. 7.] ; [25. 25.],0
s5,1,0.247122,1.339501,[6 7] ; [14 34],[4.26229508 8.73770492] ; [15.73770492 32.26229508],0
s4,1,0.294894,1.097143,[5 9] ; [11 39],[ 3.5 10.5] ; [12.5 37.5],0
p6,1,0.335274,0.928421,[ 4 10] ; [21 28],[5.55555556 8.44444444] ; [19.44444444 29.55555556],0
u3,1,0.342104,0.902531,[5 1] ; [8 5],[4.10526316 1.89473684] ; [8.89473684 4.10526316],0
n5,1,0.365144,0.820123,[8 6] ; [35 15],[9.40625 4.59375] ; [33.59375 16.40625],0
p9,1,0.383516,0.7594,[9 5] ; [24 23],[7.57377049 6.42622951] ; [25.42622951 21.57377049],0
s6,1,0.437074,0.603951,[12  2] ; [38 12],[10.9375  3.0625] ; [39.0625 10.9375],0
v3,1,0.446316,0.57999,[3 8] ; [19 29],[4.10169492 6.89830508] ; [17.89830508 30.10169492],0
a8,1,0.45199,0.565657,[ 4 10] ; [ 8 34],[ 3. 11.] ; [ 9. 33.],0
r3,1,0.475729,0.508637,[12  2] ; [46  4],[12.6875  1.3125] ; [45.3125  4.6875],0
s2,1,0.604975,0.267557,[10  4] ; [32 18],[9.1875 4.8125] ; [32.8125 17.1875],0
p5,1,0.60678,0.264891,[ 1 13] ; [ 6 44],[ 1.53125 12.46875] ; [ 5.46875 44.53125],0
p3,1,0.639476,0.219429,[6 8] ; [18 32],[5.25 8.75] ; [18.75 31.25],0
p1,1,0.649739,0.20623,[ 2 12] ; [ 5 45],[ 1.53125 12.46875] ; [ 5.46875 44.53125],0
a5,1,0.683481,0.166234,[9 5] ; [35 15],[9.625 4.375] ; [34.375 15.625],0
s3,1,0.698917,0.149601,[11  3] ; [36 13],[10.44444444  3.55555556] ; [36.55555556 12.44444444],0
v2,1,0.707204,0.141086,[6 7] ; [26 24],[6.6031746 6.3968254] ; [25.3968254 24.6031746],0
a2,1,0.726978,0.121905,[ 3 11] ; [13 37],[ 3.5 10.5] ; [12.5 37.5],0
d4,1,0.744031,0.106615,[11  2] ; [44  6],[11.34920635  1.65079365] ; [43.65079365  6.34920635],0
r4,1,0.771427,0.084396,[11  3] ; [41  9],[11.375  2.625] ; [40.625  9.375],0
b5,1,0.793615,0.068445,[9 5] ; [34 16],[9.40625 4.59375] ; [33.59375 16.40625],0
s1,1,0.915877,0.011157,[ 1 13] ; [ 4 46],[ 1.09375 12.90625] ; [ 3.90625 46.09375],0
a6,1,0.919545,0.010202,[8 5] ; [30 20],[7.84126984 5.15873016] ; [30.15873016 19.84126984],0
p7,1,0.936694,0.006309,[6 8] ; [20 28],[5.87096774 8.12903226] ; [20.12903226 27.87096774],0
u2,1,0.95218,0.003596,[3 2] ; [8 5],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
b2,1,0.975842,0.000917,[4 6] ; [15 23],[3.95833333 6.04166667] ; [15.04166667 22.95833333],0
b3,1,0.975842,0.000917,[4 6] ; [15 23],[3.95833333 6.04166667] ; [15.04166667 22.95833333],0
