Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.002113,9.448733,[5 8] ; [61 16],[9.53333333 3.46666667] ; [56.46666667 20.53333333],0
p8,1,0.006169,7.500212,[ 3 10] ; [49 28],[7.51111111 5.48888889] ; [44.48888889 32.51111111],0
p7,1,0.006818,7.320314,[4 9] ; [53 23],[8.3258427 4.6741573] ; [48.6741573 27.3258427],0
a6,1,0.007573,7.131661,[4 9] ; [54 24],[8.28571429 4.71428571] ; [49.71428571 28.28571429],0
p10,1,0.032677,4.562639,[8 5] ; [67 11],[10.71428571  2.28571429] ; [64.28571429 13.71428571],0
r1,1,0.034958,4.447208,[8 5] ; [66 11],[10.68888889  2.31111111] ; [63.31111111 13.68888889],0
p3,1,0.04735,3.932925,[4 9] ; [47 31],[7.28571429 5.71428571] ; [43.71428571 34.28571429],0
p4,1,0.064704,3.4125,[5 8] ; [51 27],[8. 5.] ; [48. 30.],0
d5,1,0.06658,3.365385,[9 4] ; [69  9],[11.14285714  1.85714286] ; [66.85714286 11.14285714],0
b3,1,0.092197,2.835597,[2 9] ; [22 26],[4.47457627 6.52542373] ; [19.52542373 28.47457627],0
b2,1,0.092197,2.835597,[2 9] ; [22 26],[4.47457627 6.52542373] ; [19.52542373 28.47457627],0
s4,1,0.133753,2.248392,[4 9] ; [11 67],[ 2.14285714 10.85714286] ; [12.85714286 65.14285714],0
a3,1,0.18452,1.760836,[6 7] ; [51 27],[8.14285714 4.85714286] ; [48.85714286 29.14285714],0
s5,1,0.210739,1.566339,[5 6] ; [20 54],[3.23529412 7.76470588] ; [21.76470588 52.23529412],0
a2,1,0.237289,1.396626,[ 1 12] ; [17 61],[ 2.57142857 10.42857143] ; [15.42857143 62.57142857],0
a5,1,0.237324,1.396419,[8 5] ; [60 18],[9.71428571 3.28571429] ; [58.28571429 19.71428571],0
p11,1,0.254966,1.295886,[10  3] ; [69  9],[11.28571429  1.71428571] ; [67.71428571 10.28571429],0
r2,1,0.268229,1.225779,[11  2] ; [72  5],[11.98888889  1.01111111] ; [71.01111111  5.98888889],0
d1,1,0.274636,1.193443,[7 6] ; [54 24],[8.71428571 4.28571429] ; [52.28571429 25.71428571],0
d4,1,0.282664,1.154236,[9 4] ; [64 14],[10.42857143  2.57142857] ; [62.57142857 15.42857143],0
d2,1,0.295787,1.093093,[6 7] ; [48 30],[7.71428571 5.28571429] ; [46.28571429 31.71428571],0
a1,1,0.337687,0.919192,[ 1 12] ; [ 2 76],[ 0.42857143 12.57142857] ; [ 2.57142857 75.42857143],0
r3,1,0.337687,0.919192,[12  1] ; [76  2],[12.57142857  0.42857143] ; [75.42857143  2.57142857],0
