Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.006016,7.545376,[40 41] ; [11  1],[44.41935484 36.58064516] ; [6.58064516 5.41935484],0
s8,1,0.021312,5.301134,[45 34] ; [11  1],[48.61538462 30.38461538] ; [7.38461538 4.61538462],0
d1,1,0.026603,4.916408,[48 34] ; [11  1],[51.46808511 30.53191489] ; [7.53191489 4.46808511],0
s2,1,0.067725,3.337321,[45 36] ; [10  2],[47.90322581 33.09677419] ; [7.09677419 4.90322581],0
s5,1,0.151664,2.055437,[49 30] ; [7 1],[50.85057471 28.14942529] ; [5.14942529 2.85057471],0
s3,1,0.15766,1.996528,[50 30] ; [10  2],[52.17391304 27.82608696] ; [7.82608696 4.17391304],0
v1,1,0.255946,1.290553,[53 26] ; [10  2],[54.69230769 24.30769231] ; [8.30769231 3.69230769],0
s1,1,0.278331,1.175222,[ 6 76] ; [ 2 10],[ 6.9787234 75.0212766] ; [ 1.0212766 10.9787234],0
v3,1,0.303469,1.058887,[46 34] ; [5 7],[44.34782609 35.65217391] ; [6.65217391 5.34782609],0
p7,1,0.323601,0.974337,[63 16] ; [11  1],[64.24175824 14.75824176] ; [9.75824176 2.24175824],0
a6,1,0.33304,0.937042,[49 32] ; [9 3],[50.51612903 30.48387097] ; [7.48387097 4.51612903],0
d4,1,0.33947,0.912431,[65 16] ; [11  1],[66.19354839 14.80645161] ; [9.80645161 2.19354839],0
r1,1,0.347371,0.883036,[66 16] ; [11  1],[67.17021277 14.82978723] ; [9.82978723 2.17021277],0
p11,1,0.359764,0.838716,[70 12] ; [9 3],[68.91489362 13.08510638] ; [10.08510638  1.91489362],0
p6,1,0.399848,0.708783,[50 30] ; [9 3],[51.30434783 28.69565217] ; [7.69565217 4.30434783],0
b4,1,0.419307,0.652257,[51 31] ; [6 6],[49.72340426 32.27659574] ; [7.27659574 4.72340426],0
b5,1,0.437346,0.603237,[38 44] ; [7 5],[39.25531915 42.74468085] ; [5.74468085 6.25531915],0
u1,1,0.505198,0.443999,[14 68] ; [3 9],[14.82978723 67.17021277] ; [2.17021277 9.82978723],0
b3,1,0.506371,0.441558,[30 30] ; [3 5],[29.11764706 30.88235294] ; [3.88235294 4.11764706],0
b2,1,0.506371,0.441558,[30 30] ; [3 5],[29.11764706 30.88235294] ; [3.88235294 4.11764706],0
a5,1,0.506958,0.440341,[62 20] ; [8 4],[61.06382979 20.93617021] ; [8.93617021 3.06382979],0
d3,1,0.511716,0.430556,[53 28] ; [9 3],[54. 27.] ; [8. 4.],0
p12,1,0.523152,0.407676,[20 61] ; [4 8],[20.90322581 60.09677419] ; [3.09677419 8.90322581],0
a3,1,0.555054,0.348341,[62 20] ; [10  2],[62.80851064 19.19148936] ; [9.19148936 2.80851064],0
a8,1,0.560265,0.339245,[12 64] ; [ 1 10],[11.35632184 64.64367816] ; [1.64367816 9.35632184],0
a1,1,0.566766,0.328124,[ 9 73] ; [ 2 10],[ 9.59574468 72.40425532] ; [ 1.40425532 10.59574468],0
p3,1,0.599569,0.275647,[62 19] ; [10  2],[62.70967742 18.29032258] ; [9.29032258 2.70967742],0
u4,1,0.618374,0.248159,[ 4 78] ; [ 1 11],[ 4.36170213 77.63829787] ; [ 0.63829787 11.36170213],0
v2,1,0.625041,0.238846,[46 34] ; [6 6],[45.2173913 34.7826087] ; [6.7826087 5.2173913],0
n6,1,0.63481,0.225594,[76  4] ; [11  1],[75.65217391  4.34782609] ; [11.34782609  0.65217391],0
d5,1,0.662006,0.191096,[63 18] ; [10  2],[63.58064516 17.41935484] ; [9.41935484 2.58064516],0
a2,1,0.743285,0.10726,[17 65] ; [ 2 10],[16.57446809 65.42553191] ; [2.42553191 9.57446809],0
b1,1,0.761431,0.092174,[38 44] ; [5 7],[37.5106383 44.4893617] ; [5.4893617 6.5106383],0
a4,1,0.761431,0.092174,[38 44] ; [5 7],[37.5106383 44.4893617] ; [5.4893617 6.5106383],0
u3,1,0.783892,0.075214,[12  8] ; [1 1],[11.81818182  8.18181818] ; [1.18181818 0.81818182],0
p8,1,0.800609,0.063786,[65 16] ; [10  2],[65.32258065 15.67741935] ; [9.67741935 2.32258065],0
u2,1,0.892295,0.018333,[11  9] ; [1 1],[10.90909091  9.09090909] ; [1.09090909 0.90909091],0
s7,1,0.903251,0.014776,[55 20] ; [9 3],[55.17241379 19.82758621] ; [8.82758621 3.17241379],0
p1,1,0.910142,0.012737,[26 56] ; [4 8],[26.17021277 55.82978723] ; [3.82978723 8.17021277],0
a7,1,0.977682,0.000783,[55 27] ; [8 4],[54.95744681 27.04255319] ; [8.04255319 3.95744681],0
