Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.530722,[136 104] ; [ 43 119],[106.86567164 133.13432836] ; [72.13432836 89.86567164],1
v2,1,0.0,32.684584,[168  72] ; [66 94],[140.4  99.6] ; [93.6 66.4],1
d1,1,0.000232,13.553413,[169  75] ; [84 80],[151.30392157  92.69607843] ; [101.69607843  62.30392157],1
p4,1,0.000319,12.95491,[197  47] ; [105  57],[181.49753695  62.50246305] ; [120.50246305  41.49753695],1
n5,1,0.000528,12.014789,[218  26] ; [124  38],[205.53694581  38.46305419] ; [136.46305419  25.53694581],1
a5,1,0.000652,11.620504,[202  42] ; [112  52],[187.78431373  56.21568627] ; [126.21568627  37.78431373],1
d4,1,0.001124,10.611392,[216  27] ; [126  38],[204.19164619  38.80835381] ; [137.80835381  26.19164619],0
b2,1,0.00121,10.475749,[71 88] ; [21 67],[59.22267206 99.77732794] ; [32.77732794 55.22267206],0
b3,1,0.00121,10.475749,[71 88] ; [21 67],[59.22267206 99.77732794] ; [32.77732794 55.22267206],0
r4,1,0.001979,9.568834,[235   9] ; [145  19],[227.25490196  16.74509804] ; [152.74509804  11.25490196],0
s8,1,0.003709,8.421166,[136 105] ; [68 95],[121.69306931 119.30693069] ; [82.30693069 80.69306931],0
a3,1,0.005256,7.789279,[185  56] ; [105  59],[172.56790123  68.43209877] ; [117.43209877  46.56790123],0
d5,1,0.006194,7.492954,[206  37] ; [121  43],[195.23587224  47.76412776] ; [131.76412776  32.23587224],0
p9,1,0.011394,6.402881,[226  16] ; [139  23],[218.63861386  23.36138614] ; [146.36138614  15.63861386],0
r1,1,0.011579,6.374217,[209  34] ; [125  39],[199.41523342  43.58476658] ; [134.58476658  29.41523342],0
n4,1,0.013269,6.132863,[214  30] ; [128  35],[205.03194103  38.96805897] ; [136.96805897  26.03194103],0
s5,1,0.016147,5.786823,[105 128] ; [ 52 106],[ 93.55754476 139.44245524] ; [63.44245524 94.55754476],0
p10,1,0.022093,5.238421,[221  21] ; [135  26],[213.77667494  28.22332506] ; [142.22332506  18.77667494],0
a4,1,0.023563,5.126525,[116 126] ; [ 60 104],[104.90640394 137.09359606] ; [71.09359606 92.90640394],0
p6,1,0.027001,4.890761,[132 109] ; [71 92],[121.09653465 119.90346535] ; [81.90346535 81.09653465],0
a2,1,0.031922,4.602691,[ 62 182] ; [ 27 137],[ 53.2254902 190.7745098] ; [ 35.7745098 128.2254902],0
n1,1,0.032114,4.592402,[19 18] ; [ 9 25],[14.5915493 22.4084507] ; [13.4084507 20.5915493],0
