Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.378474,[ 21 376] ; [22 55],[ 36.01476793 360.98523207] ; [ 6.98523207 70.01476793],1
s5,1,0.0,25.37564,[148 241] ; [51 22],[167.55627706 221.44372294] ; [31.44372294 41.55627706],1
p8,1,1e-06,24.793735,[194 197] ; [62 15],[213.88034188 177.11965812] ; [42.11965812 34.88034188],1
p12,1,4e-06,21.086231,[ 35 362] ; [21 56],[ 46.90295359 350.09704641] ; [ 9.09704641 67.90295359],1
p3,1,1.2e-05,19.141723,[201 198] ; [59 17],[218.4 180.6] ; [41.6 34.4],1
p6,1,1.7e-05,18.53424,[157 238] ; [50 25],[173.96808511 221.03191489] ; [33.03191489 41.96808511],1
p4,1,4.7e-05,16.570266,[255 143] ; [66  9],[270.10147992 127.89852008] ; [50.89852008 24.10147992],1
a1,1,7.8e-05,15.618193,[ 16 383] ; [12 65],[ 23.47058824 375.52941176] ; [ 4.52941176 72.47058824],1
s7,1,0.000888,11.047296,[237 148] ; [59 13],[249.3654267 135.6345733] ; [46.6345733 25.3654267],1
v3,1,0.001883,9.660184,[154 232] ; [45 31],[166.26406926 219.73593074] ; [32.73593074 43.26406926],0
b5,1,0.006841,7.314246,[257 142] ; [37 40],[246.44117647 152.55882353] ; [47.55882353 29.44117647],0
s1,1,0.015037,5.91214,[ 15 376] ; [ 8 69],[ 19.21581197 371.78418803] ; [ 3.78418803 73.21581197],0
b2,1,0.0211,5.318482,[ 85 168] ; [28 28],[ 92.5210356 160.4789644] ; [20.4789644 35.5210356],0
b3,1,0.0211,5.318482,[ 85 168] ; [28 28],[ 92.5210356 160.4789644] ; [20.4789644 35.5210356],0
v1,1,0.022212,5.229128,[221 167] ; [54 22],[229.95689655 158.04310345] ; [45.04310345 30.95689655],0
p7,1,0.027774,4.842044,[254 135] ; [58 16],[262.13390929 126.86609071] ; [49.86609071 24.13390929],0
u4,1,0.043894,4.060647,[  9 390] ; [ 5 72],[ 11.73529412 387.26470588] ; [ 2.26470588 74.73529412],0
n3,1,0.05302,3.743281,[55 17] ; [9 8],[51.7752809 20.2247191] ; [12.2247191  4.7752809],0
a2,1,0.054454,3.698742,[115 284] ; [14 63],[108.13235294 290.86764706] ; [20.86764706 56.13235294],0
n5,1,0.068536,3.317738,[348  49] ; [73  4],[352.60970464  44.39029536] ; [68.39029536  8.60970464],0
s8,1,0.076907,3.12909,[223 174] ; [51 25],[229.97463002 167.02536998] ; [44.02536998 31.97463002],0
n6,1,0.08026,3.059619,[357  41] ; [73  3],[361.05485232  36.94514768] ; [68.94514768  7.05485232],0
a6,1,0.161389,1.961166,[268 129] ; [45 31],[262.70824524 134.29175476] ; [50.29175476 25.70824524],0
r2,1,0.187205,1.739476,[376  17] ; [70  6],[373.72707889  19.27292111] ; [72.27292111  3.72707889],0
s4,1,0.216283,1.528863,[ 75 317] ; [10 66],[ 71.1965812 320.8034188] ; [13.8034188 62.1965812],0
p9,1,0.271561,1.208847,[347  48] ; [71  6],[349.80932203  45.19067797] ; [68.19067797  8.80932203],0
p10,1,0.310926,1.026736,[336  60] ; [67  8],[338.82802548  57.17197452] ; [64.17197452 10.82802548],0
a5,1,0.318471,0.995217,[311  88] ; [56 21],[307.63235294  91.36764706] ; [59.36764706 17.63235294],0
v4,1,0.334103,0.932927,[385  12] ; [73  4],[383.59915612  13.40084388] ; [74.40084388  2.59915612],0
a3,1,0.338755,0.915137,[294 103] ; [61 16],[297.33122363  99.66877637] ; [57.66877637 19.33122363],0
s3,1,0.370986,0.800359,[274 118] ; [57 19],[277.24786325 114.75213675] ; [53.75213675 22.24786325],0
s2,1,0.390948,0.735992,[257 138] ; [54 23],[260.26483051 134.73516949] ; [50.73516949 26.26483051],0
n1,1,0.422857,0.642361,[33 40] ; [9 7],[34.4494382 38.5505618] ; [7.5505618 8.4494382],0
n2,1,0.428532,0.626799,[58 15] ; [12  5],[56.77777778 16.22222222] ; [13.22222222  3.77777778],0
u1,1,0.435516,0.608069,[ 94 305] ; [15 62],[ 91.36764706 307.63235294] ; [17.63235294 59.36764706],0
d5,1,0.4671,0.528827,[337  60] ; [62 14],[334.89006342  62.10993658] ; [64.10993658 11.89006342],0
r4,1,0.468471,0.52558,[369  30] ; [73  4],[370.5  28.5] ; [71.5  5.5],0
a4,1,0.48653,0.484192,[192 204] ; [34 43],[189.20930233 206.79069767] ; [36.79069767 40.20930233],0
v2,1,0.550104,0.357131,[227 158] ; [42 34],[224.65292842 160.34707158] ; [44.34707158 31.65292842],0
r3,1,0.561981,0.336285,[382  15] ; [73  4],[381.08649789  15.91350211] ; [73.91350211  3.08649789],0
r1,1,0.644669,0.212687,[339  59] ; [64 13],[337.67157895  60.32842105] ; [65.32842105 11.67157895],0
