Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,34.662964,[ 21 322] ; [17 37],[ 32.83123426 310.16876574] ; [ 5.16876574 48.83123426],1
s1,1,0.075552,3.158088,[ 13 327] ; [ 5 49],[ 15.53299492 324.46700508] ; [ 2.46700508 51.53299492],0
u4,1,0.128245,2.313622,[ 11 335] ; [ 4 50],[ 12.975 333.025] ; [ 2.025 51.975],0
p9,1,0.198856,1.650756,[289  55] ; [49  5],[292.14070352  51.85929648] ; [45.85929648  8.14070352],0
s2,1,0.205665,1.601682,[254  92] ; [44 10],[257.77  88.23] ; [40.23 13.77],0
d5,1,0.263612,1.249687,[269  75] ; [45  8],[272.08060453  71.91939547] ; [41.91939547 11.08060453],0
d1,1,0.265116,1.241845,[203 143] ; [36 18],[206.735 139.265] ; [32.265 21.735],0
r1,1,0.288513,1.126548,[278  65] ; [47  7],[280.79345088  62.20654912] ; [44.20654912  9.79345088],0
d3,1,0.378094,0.776889,[233 112] ; [39 14],[235.77889447 109.22110553] ; [36.22110553 16.77889447],0
n1,1,0.393935,0.726761,[34 37] ; [9 6],[35.5 35.5] ; [7.5 7.5],0
u2,1,0.410585,0.677105,[53 38] ; [6 7],[51.625 39.375] ; [7.375 5.625],0
a4,1,0.46946,0.523246,[148 197] ; [26 28],[150.45112782 194.54887218] ; [23.54887218 30.45112782],0
v4,1,0.479455,0.500103,[322  21] ; [52  2],[323.12846348  19.87153652] ; [50.87153652  3.12846348],0
p11,1,0.506665,0.440949,[268  78] ; [44 10],[269.88  76.12] ; [42.12 11.88],0
b4,1,0.52551,0.403067,[208 138] ; [30 24],[205.87 140.13] ; [32.13 21.87],0
p10,1,0.531197,0.392101,[279  64] ; [45  8],[280.63636364  62.36363636] ; [43.36363636  9.63636364],0
r3,1,0.533589,0.387552,[332  13] ; [51  3],[331.16541353  13.83458647] ; [51.83458647  2.16541353],0
v2,1,0.543657,0.368803,[194 134] ; [29 24],[191.97900262 136.02099738] ; [31.02099738 21.97900262],0
b3,1,0.558413,0.34246,[ 86 127] ; [19 23],[ 87.70588235 125.29411765] ; [17.29411765 24.70588235],0
b2,1,0.558413,0.34246,[ 86 127] ; [19 23],[ 87.70588235 125.29411765] ; [17.29411765 24.70588235],0
p2,1,0.574181,0.315736,[290  55] ; [47  7],[291.39097744  53.60902256] ; [45.60902256  8.39097744],0
a5,1,0.639789,0.219018,[254  92] ; [38 16],[252.58  93.42] ; [39.42 14.58],0
u1,1,0.66448,0.188127,[ 62 284] ; [11 43],[ 63.145 282.855] ; [ 9.855 44.145],0
n3,1,0.665344,0.187097,[52 20] ; [10  5],[51.31034483 20.68965517] ; [10.68965517  4.31034483],0
a2,1,0.675618,0.1751,[ 86 260] ; [12 42],[ 84.77 261.23] ; [13.23 40.77],0
a3,1,0.678931,0.171332,[252  92] ; [41 13],[253.24623116  90.75376884] ; [39.75376884 14.24623116],0
a8,1,0.720245,0.128258,[ 58 266] ; [10 40],[ 58.90909091 265.09090909] ; [ 9.09090909 40.90909091],0
d4,1,0.741381,0.108917,[285  58] ; [45  8],[285.83333333  57.16666667] ; [44.16666667  8.83333333],0
u3,1,0.788081,0.072256,[53 39] ; [8 5],[53.44761905 38.55238095] ; [7.55238095 5.44761905],0
b1,1,0.795392,0.067244,[141 205] ; [21 33],[140.13 205.87] ; [21.87 32.13],0
a7,1,0.887946,0.019854,[246  99] ; [38 16],[245.56390977  99.43609023] ; [38.43609023 15.56390977],0
r2,1,0.909306,0.012976,[327  14] ; [51  2],[327.15228426  13.84771574] ; [50.84771574  2.15228426],0
d2,1,0.913803,0.011717,[173 172] ; [27 26],[173.36683417 171.63316583] ; [26.63316583 26.36683417],0
r4,1,0.948277,0.004208,[313  33] ; [49  5],[313.13  32.87] ; [48.87  5.13],0
n2,1,0.961781,0.002296,[58 15] ; [12  3],[58.06818182 14.93181818] ; [11.93181818  3.06818182],0
