Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000212,13.717532,[33 12] ; [ 9 21],[25.2 19.8] ; [16.8 13.2],1
p2,1,0.003216,8.680556,[41  4] ; [19 11],[36.  9.] ; [24.  6.],0
p7,1,0.003843,8.356342,[33 12] ; [11 17],[27.12328767 17.87671233] ; [16.87671233 11.12328767],0
p8,1,0.051181,3.802356,[25 20] ; [ 9 19],[20.95890411 24.04109589] ; [13.04109589 14.95890411],0
p6,1,0.067465,3.343653,[25 20] ; [ 9 18],[21.25 23.75] ; [12.75 14.25],0
s4,1,0.085804,2.951389,[11 34] ; [13 17],[14.4 30.6] ; [ 9.6 20.4],0
v4,1,0.088505,2.901352,[41  3] ; [24  6],[38.64864865  5.35135135] ; [26.35135135  3.64864865],0
n5,1,0.097594,2.744425,[35 10] ; [18 12],[31.8 13.2] ; [21.2  8.8],0
u2,1,0.119467,2.424298,[10  4] ; [3 5],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
b5,1,0.148915,2.083333,[24 21] ; [21  9],[27. 18.] ; [18. 12.],0
s6,1,0.154679,2.025495,[33  9] ; [19 11],[30.33333333 11.66666667] ; [21.66666667  8.33333333],0
p10,1,0.185699,1.751417,[37  8] ; [20  9],[34.66216216 10.33783784] ; [22.33783784  6.66216216],0
b1,1,0.208245,1.583583,[20 25] ; [ 9 21],[17.4 27.6] ; [11.6 18.4],0
p5,1,0.232363,1.426335,[ 7 37] ; [ 2 28],[ 5.35135135 38.64864865] ; [ 3.64864865 26.35135135],0
r4,1,0.245396,1.349325,[30 15] ; [16 14],[27.6 17.4] ; [18.4 11.6],0
a5,1,0.280008,1.167052,[31 14] ; [17 13],[28.8 16.2] ; [19.2 10.8],0
p1,1,0.30989,1.031145,[ 4 41] ; [ 5 25],[ 5.4 39.6] ; [ 3.6 26.4],0
a1,1,0.344704,0.892857,[ 4 41] ; [ 1 29],[ 3. 42.] ; [ 2. 28.],0
s8,1,0.38041,0.769377,[30 15] ; [17 13],[28.2 16.8] ; [18.8 11.2],0
a7,1,0.391,0.735828,[24 21] ; [19 11],[25.8 19.2] ; [17.2 12.8],0
a8,1,0.392715,0.730519,[ 6 38] ; [ 2 26],[ 4.88888889 39.11111111] ; [ 3.11111111 24.88888889],0
n2,1,0.464214,0.535714,[12  4] ; [12  2],[12.8  3.2] ; [11.2  2.8],0
a4,1,0.488074,0.480769,[17 28] ; [ 9 21],[15.6 29.4] ; [10.4 19.6],0
n6,1,0.499316,0.456389,[36  9] ; [22  8],[34.8 10.2] ; [23.2  6.8],0
n3,1,0.54393,0.368304,[11  5] ; [11  3],[11.73333333  4.26666667] ; [10.26666667  3.73333333],0
p12,1,0.550042,0.357241,[ 3 42] ; [ 1 28],[ 2.43243243 42.56756757] ; [ 1.56756757 27.43243243],0
p11,1,0.55569,0.347222,[35 10] ; [25  5],[36.  9.] ; [24.  6.],0
s2,1,0.55569,0.347222,[30 15] ; [18 12],[28.8 16.2] ; [19.2 10.8],0
r2,1,0.566685,0.328261,[38  5] ; [25  2],[38.7  4.3] ; [24.3  2.7],0
b4,1,0.568811,0.324675,[24 21] ; [18 12],[25.2 19.8] ; [16.8 13.2],0
n1,1,0.588439,0.292788,[9 6] ; [7 7],[8.27586207 6.72413793] ; [7.72413793 6.27586207],0
p9,1,0.599331,0.276005,[39  6] ; [23  5],[38.21917808  6.78082192] ; [23.78082192  4.21917808],0
u1,1,0.602168,0.271739,[ 3 42] ; [ 3 27],[ 3.6 41.4] ; [ 2.4 27.6],0
d2,1,0.630428,0.231481,[17 28] ; [13 17],[18. 27.] ; [12. 18.],0
d1,1,0.636602,0.223214,[20 25] ; [15 15],[21. 24.] ; [14. 16.],0
d4,1,0.652438,0.20284,[34 11] ; [24  6],[34.8 10.2] ; [23.2  6.8],0
v3,1,0.666285,0.185978,[16 28] ; [12 17],[16.87671233 27.12328767] ; [11.12328767 17.87671233],0
s1,1,0.674784,0.176056,[ 2 43] ; [ 2 28],[ 2.4 42.6] ; [ 1.6 28.4],0
a3,1,0.678759,0.171527,[31 14] ; [22  8],[31.8 13.2] ; [21.2  8.8],0
v1,1,0.755726,0.096782,[22 22] ; [12 14],[21.37142857 22.62857143] ; [12.62857143 13.37142857],0
s3,1,0.766344,0.088305,[30 15] ; [19 11],[29.4 15.6] ; [19.6 10.4],0
r3,1,0.771717,0.084175,[40  5] ; [26  4],[39.6  5.4] ; [26.4  3.6],0
d3,1,0.776347,0.080703,[24 21] ; [17 13],[24.6 20.4] ; [16.4 13.6],0
d5,1,0.828382,0.046992,[34 11] ; [22  8],[33.6 11.4] ; [22.4  7.6],0
v2,1,0.837882,0.041862,[22 23] ; [13 15],[21.57534247 23.42465753] ; [13.42465753 14.57534247],0
b3,1,0.878708,0.023289,[14 22] ; [ 9 13],[14.27586207 21.72413793] ; [ 8.72413793 13.27586207],0
b2,1,0.878708,0.023289,[14 22] ; [ 9 13],[14.27586207 21.72413793] ; [ 8.72413793 13.27586207],0
n4,1,0.917535,0.01072,[32 13] ; [21  9],[31.8 13.2] ; [21.2  8.8],0
a6,1,0.924067,0.009084,[26 19] ; [17 13],[25.8 19.2] ; [17.2 12.8],0
u3,1,0.933249,0.007015,[9 5] ; [5 3],[8.90909091 5.09090909] ; [5.09090909 2.90909091],0
s5,1,0.952756,0.00351,[16 24] ; [11 17],[15.88235294 24.11764706] ; [11.11764706 16.88235294],0
a2,1,1.0,0.0,[ 6 39] ; [ 4 26],[ 6. 39.] ; [ 4. 26.],0
