Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,80.244818,[290  71] ; [52 83],[248.91532258 112.08467742] ; [93.08467742 41.91532258],1
d3,1,0.0,41.944621,[288  73] ; [68 67],[259.10483871 101.89516129] ; [96.89516129 38.10483871],1
a2,1,0.0,25.599214,[120 244] ; [ 14 121],[ 97.74749499 266.25250501] ; [36.25250501 98.74749499],1
u1,1,1.1e-05,19.278286,[ 88 276] ; [  9 126],[ 70.75751503 293.24248497] ; [ 26.24248497 108.75751503],1
b5,1,0.000163,14.211515,[230 134] ; [60 75],[211.54308617 152.45691383] ; [78.45691383 56.54308617],1
v4,1,0.000979,10.866835,[352   7] ; [123  11],[345.89249493  13.10750507] ; [129.10750507   4.89249493],1
r1,1,0.001564,10.001793,[310  50] ; [100  35],[298.18181818  61.81818182] ; [111.81818182  23.18181818],0
r4,1,0.005166,7.820384,[343  21] ; [117  18],[335.5511022  28.4488978] ; [124.4488978  10.5511022],0
d1,1,0.008942,6.834426,[238 126] ; [71 64],[225.40280561 138.59719439] ; [83.59719439 51.40280561],0
b1,1,0.011595,6.371802,[125 239] ; [63 72],[137.13827655 226.86172345] ; [50.86172345 84.13827655],0
r2,1,0.023716,5.115251,[343  14] ; [120  12],[338.01840491  18.98159509] ; [124.98159509   7.01840491],0
n1,1,0.03146,4.627688,[14 45] ; [15 18],[18.59782609 40.40217391] ; [10.40217391 22.59782609],0
s5,1,0.043827,4.063221,[134 219] ; [63 68],[143.67975207 209.32024793] ; [53.32024793 77.67975207],0
r3,1,0.052746,3.751949,[353   7] ; [128   7],[349.81818182  10.18181818] ; [131.18181818   3.81818182],0
u3,1,0.07589,3.150793,[49 34] ; [13 19],[44.74782609 38.25217391] ; [17.25217391 14.74782609],0
d5,1,0.079086,3.083581,[310  52] ; [106  28],[303.61290323  58.38709677] ; [112.38709677  21.61290323],0
s4,1,0.081745,3.029862,[ 58 300] ; [ 31 104],[ 64.62880325 293.37119675] ; [ 24.37119675 110.62880325],0
v2,1,0.100156,2.703053,[222 126] ; [74 59],[214.15384615 133.84615385] ; [81.84615385 51.15384615],0
a8,1,0.103579,2.64956,[ 60 262] ; [ 16 114],[ 54.14159292 267.85840708] ; [ 21.85840708 108.14159292],0
s7,1,0.105555,2.619548,[187 157] ; [82 49],[194.81263158 149.18736842] ; [74.18736842 56.81263158],0
n5,1,0.111437,2.533718,[281  80] ; [113  21],[287.34141414  73.65858586] ; [106.65858586  27.34141414],0
p4,1,0.128922,2.305435,[268  95] ; [89 44],[261.27217742 101.72782258] ; [95.72782258 37.27217742],0
p12,1,0.131863,2.270429,[ 38 326] ; [  8 125],[ 33.69014085 330.30985915] ; [ 12.30985915 120.69014085],0
b2,1,0.136116,2.221328,[ 85 144] ; [42 49],[ 90.884375 138.115625] ; [36.115625 54.884375],0
b3,1,0.136116,2.221328,[ 85 144] ; [42 49],[ 90.884375 138.115625] ; [36.115625 54.884375],0
