Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,43.944772,[12 28] ; [59  5],[27.30769231 12.69230769] ; [43.69230769 20.30769231],1
s6,1,0.000138,14.535037,[11 30] ; [41 22],[20.5 20.5] ; [31.5 31.5],1
p7,1,0.000378,12.639815,[13 28] ; [43 21],[21.86666667 19.13333333] ; [34.13333333 29.86666667],1
v4,1,0.005747,7.627917,[33  8] ; [61  2],[37.05769231  3.94230769] ; [56.94230769  6.05769231],0
r4,1,0.007638,7.116557,[31 10] ; [60  4],[35.53333333  5.46666667] ; [55.46666667  8.53333333],0
p4,1,0.013852,6.056962,[12 28] ; [35 29],[18.07692308 21.92307692] ; [28.92307692 35.07692308],0
s8,1,0.01509,5.905926,[ 9 32] ; [29 35],[14.83809524 26.16190476] ; [23.16190476 40.83809524],0
n6,1,0.020071,5.4057,[21 20] ; [47 17],[26.55238095 14.44761905] ; [41.44761905 22.55238095],0
p11,1,0.02191,5.25291,[25 16] ; [52 12],[30.06666667 10.93333333] ; [46.93333333 17.06666667],0
s2,1,0.025893,4.963118,[10 31] ; [29 34],[15.375 25.625] ; [23.625 39.375],0
d1,1,0.0418,4.143278,[16 25] ; [38 26],[21.08571429 19.91428571] ; [32.91428571 31.08571429],0
u2,1,0.04295,4.097354,[6 8] ; [14  4],[8.75 5.25] ; [11.25  6.75],0
s5,1,0.045254,4.009165,[ 3 35] ; [14 45],[ 6.65979381 31.34020619] ; [10.34020619 48.65979381],0
p2,1,0.046538,3.962009,[27 14] ; [53 11],[31.23809524  9.76190476] ; [48.76190476 15.23809524],0
d5,1,0.051918,3.778407,[28 13] ; [54 10],[32.01904762  8.98095238] ; [49.98095238 14.01904762],0
p8,1,0.053378,3.732057,[10 30] ; [28 36],[14.61538462 25.38461538] ; [23.38461538 40.61538462],0
s3,1,0.075585,3.157373,[14 25] ; [34 29],[18.35294118 20.64705882] ; [29.64705882 33.35294118],0
d3,1,0.087599,2.917956,[25 16] ; [49 15],[28.8952381 12.1047619] ; [45.1047619 18.8952381],0
b1,1,0.10351,2.650619,[22 19] ; [24 40],[17.96190476 23.03809524] ; [28.03809524 35.96190476],0
a2,1,0.109531,2.560976,[ 5 36] ; [16 48],[ 8.2 32.8] ; [12.8 51.2],0
a7,1,0.127737,2.319788,[25 16] ; [48 16],[28.5047619 12.4952381] ; [44.4952381 19.5047619],0
r2,1,0.13589,2.223889,[33  6] ; [59  4],[35.17647059  3.82352941] ; [56.82352941  6.17647059],0
s4,1,0.151971,2.052359,[ 4 37] ; [13 51],[ 6.63809524 34.36190476] ; [10.36190476 53.63809524],0
r3,1,0.153253,2.039565,[37  4] ; [62  2],[38.65714286  2.34285714] ; [60.34285714  3.65714286],0
a5,1,0.165376,1.924369,[27 14] ; [50 14],[30.06666667 10.93333333] ; [46.93333333 17.06666667],0
s7,1,0.166512,1.914071,[12 24] ; [30 33],[15.27272727 20.72727273] ; [26.72727273 36.27272727],0
v1,1,0.168678,1.894655,[19 21] ; [21 41],[15.68627451 24.31372549] ; [24.31372549 37.68627451],0
p6,1,0.171301,1.87152,[ 9 30] ; [23 41],[12.11650485 26.88349515] ; [19.88349515 44.11650485],0
v3,1,0.173716,1.850577,[14 23] ; [16 48],[10.99009901 26.00990099] ; [19.00990099 44.99009901],0
a6,1,0.188107,1.73238,[23 18] ; [44 20],[26.16190476 14.83809524] ; [40.83809524 23.16190476],0
n2,1,0.205903,1.6,[9 3] ; [6 6],[7.5 4.5] ; [7.5 4.5],0
a8,1,0.267392,1.230078,[ 6 32] ; [ 5 54],[ 4.30927835 33.69072165] ; [ 6.69072165 52.30927835],0
p3,1,0.298605,1.080412,[15 26] ; [30 34],[17.57142857 23.42857143] ; [27.42857143 36.57142857],0
s1,1,0.371002,0.800305,[ 1 40] ; [ 4 60],[ 1.95238095 39.04761905] ; [ 3.04761905 60.95238095],0
b3,1,0.406332,0.689508,[10 16] ; [13 32],[ 8.42253521 17.57746479] ; [14.57746479 30.42253521],0
b2,1,0.406332,0.689508,[10 16] ; [13 32],[ 8.42253521 17.57746479] ; [14.57746479 30.42253521],0
p1,1,0.415312,0.663542,[ 2 38] ; [ 6 58],[ 3.07692308 36.92307692] ; [ 4.92307692 59.07692308],0
u3,1,0.476033,0.507937,[6 8] ; [10  8],[7. 7.] ; [9. 9.],0
n3,1,0.483578,0.490783,[9 2] ; [11  1],[9.56521739 1.43478261] ; [10.43478261  1.56521739],0
a3,1,0.513155,0.427629,[27 14] ; [46 18],[28.5047619 12.4952381] ; [44.4952381 19.5047619],0
p12,1,0.57251,0.3185,[ 1 39] ; [ 3 61],[ 1.53846154 38.46153846] ; [ 2.46153846 61.53846154],0
u1,1,0.574748,0.314802,[ 6 35] ; [ 7 57],[ 5.07619048 35.92380952] ; [ 7.92380952 56.07619048],0
r1,1,0.62211,0.242913,[31 10] ; [51 13],[32.01904762  8.98095238] ; [49.98095238 14.01904762],0
a1,1,0.647093,0.209585,[ 2 39] ; [ 2 62],[ 1.56190476 39.43809524] ; [ 2.43809524 61.56190476],0
v2,1,0.718528,0.129907,[21 20] ; [34 28],[21.89320388 19.10679612] ; [33.10679612 28.89320388],0
b5,1,0.749446,0.101997,[25 16] ; [41 23],[25.77142857 15.22857143] ; [40.22857143 23.77142857],0
d2,1,0.765476,0.088981,[18 23] ; [30 34],[18.74285714 22.25714286] ; [29.25714286 34.74285714],0
b4,1,0.817078,0.053502,[26 15] ; [42 22],[26.55238095 14.44761905] ; [41.44761905 22.55238095],0
d4,1,0.844195,0.038624,[34  7] ; [54 10],[34.36190476  6.63809524] ; [53.63809524 10.36190476],0
a4,1,0.88727,0.020096,[18 23] ; [29 35],[18.35238095 22.64761905] ; [28.64761905 35.35238095],0
