Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,95.605919,[169  87] ; [ 3 78],[130.65875371 125.34124629] ; [41.34124629 39.65875371],1
d4,1,0.0,47.8828,[217  39] ; [38 43],[193.70919881  62.29080119] ; [61.29080119 19.70919881],1
d3,1,0.0,40.520404,[183  73] ; [26 55],[158.76557864  97.23442136] ; [50.23442136 30.76557864],1
a4,1,1e-06,23.212335,[123 132] ; [14 65],[104.59580838 150.40419162] ; [32.40419162 46.59580838],1
a5,1,2e-06,22.794827,[190  66] ; [37 44],[172.43916914  83.56083086] ; [54.56083086 26.43916914],1
a3,1,7e-06,20.064533,[183  72] ; [35 44],[166.43712575  88.56287425] ; [51.56287425 27.43712575],1
d2,1,8e-06,19.822945,[128 126] ; [18 63],[110.69850746 143.30149254] ; [35.30149254 45.69850746],1
r1,1,7.1e-05,15.775638,[196  58] ; [44 37],[181.97014925  72.02985075] ; [58.02985075 22.97014925],1
r2,1,0.000164,14.205976,[239  13] ; [66 15],[230.81081081  21.18918919] ; [74.18918919  6.81081081],1
r4,1,0.000222,13.633362,[231  25] ; [60 21],[221.05637982  34.94362018] ; [69.94362018 11.05637982],1
r3,1,0.000233,13.540346,[241  14] ; [65 15],[232.92537313  22.07462687] ; [73.07462687  6.92537313],1
u1,1,0.000406,12.503373,[ 47 209] ; [ 2 79],[ 37.22255193 218.77744807] ; [11.77744807 69.22255193],1
p2,1,0.001275,10.378673,[214  40] ; [55 26],[203.95820896  50.04179104] ; [65.04179104 15.95820896],0
p3,1,0.002013,9.537211,[125 129] ; [24 57],[112.97313433 141.02686567] ; [36.02686567 44.97313433],0
a2,1,0.003401,8.578731,[ 56 200] ; [ 6 75],[ 47.09792285 208.90207715] ; [14.90207715 66.09792285],0
a7,1,0.005347,7.758072,[179  77] ; [43 38],[168.64094955  87.35905045] ; [53.35905045 27.64094955],0
n4,1,0.016728,5.724687,[203  52] ; [54 27],[195.04464286  59.95535714] ; [61.95535714 19.04464286],0
u2,1,0.02036,5.380737,[42 31] ; [16 29],[35.88135593 37.11864407] ; [22.11864407 22.88135593],0
p4,1,0.020385,5.37863,[156 100] ; [37 43],[147.04761905 108.95238095] ; [45.95238095 34.04761905],0
p10,1,0.024875,5.032545,[200  52] ; [53 26],[192.6163142  59.3836858] ; [60.3836858 18.6163142],0
s6,1,0.026534,4.920878,[172  78] ; [43 35],[163.87195122  86.12804878] ; [51.12804878 26.87195122],0
s8,1,0.039816,4.225724,[106 149] ; [23 57],[ 98.19402985 156.80597015] ; [30.80597015 49.19402985],0
a6,1,0.04238,4.119965,[162  94] ; [41 40],[154.20771513 101.79228487] ; [48.79228487 32.20771513],0
v1,1,0.043038,4.093916,[102 150] ; [22 57],[ 94.40483384 157.59516616] ; [29.59516616 49.40483384],0
p9,1,0.045546,3.998311,[207  44] ; [57 22],[200.8  50.2] ; [63.2 15.8],0
n5,1,0.047707,3.920273,[206  49] ; [57 24],[199.59821429  55.40178571] ; [63.40178571 17.59821429],0
p7,1,0.072321,3.229548,[151 100] ; [39 41],[144.07854985 106.92145015] ; [45.92145015 34.07854985],0
s3,1,0.075303,3.163469,[141 115] ; [34 44],[134.13173653 121.86826347] ; [40.86826347 37.13173653],0
p1,1,0.085115,2.964424,[ 21 233] ; [12 69],[ 25.02089552 228.97910448] ; [ 7.97910448 73.02089552],0
v4,1,0.086631,2.935888,[243  12] ; [73  8],[239.82142857  15.17857143] ; [76.17857143  4.82142857],0
u3,1,0.08966,2.880474,[42 30] ; [19 26],[37.53846154 34.46153846] ; [23.46153846 21.53846154],0
p6,1,0.097165,2.751471,[ 94 162] ; [21 58],[ 87.88059701 168.11940299] ; [27.11940299 51.88059701],0
