Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.00504,7.864863,[12  1] ; [86 79],[7.15730337 5.84269663] ; [90.84269663 74.15730337],0
a6,1,0.018429,5.554899,[5 9] ; [112  55],[9.04972376 4.95027624] ; [107.95027624  59.04972376],0
p1,1,0.020507,5.3682,[ 3 11] ; [  9 158],[ 0.9281768 13.0718232] ; [ 11.0718232 155.9281768],0
v3,1,0.034387,4.475349,[8 5] ; [ 52 108],[4.50867052 8.49132948] ; [ 55.49132948 104.50867052],0
p12,1,0.035314,4.429907,[ 2 12] ; [  5 162],[ 0.54143646 13.45856354] ; [  6.45856354 160.54143646],0
a5,1,0.038266,4.293141,[7 7] ; [126  41],[10.28729282  3.71270718] ; [122.71270718  44.28729282],0
a7,1,0.051259,3.799784,[7 7] ; [124  43],[10.13259669  3.86740331] ; [120.86740331  46.13259669],0
s5,1,0.062167,3.478595,[7 6] ; [ 47 115],[4.01142857 8.98857143] ; [ 49.98857143 112.01142857],0
b1,1,0.084725,2.971853,[8 6] ; [ 57 110],[5.02762431 8.97237569] ; [ 59.97237569 107.02762431],0
d5,1,0.091334,2.850706,[9 5] ; [138  29],[11.37016575  2.62983425] ; [135.62983425  31.37016575],0
p7,1,0.09554,2.778458,[12  2] ; [105  60],[9.15083799 4.84916201] ; [107.84916201  57.15083799],0
v4,1,0.098726,2.725998,[12  2] ; [158   7],[13.29608939  0.70391061] ; [156.70391061   8.29608939],0
n5,1,0.108102,2.581756,[13  1] ; [122  44],[10.5  3.5] ; [124.5  41.5],0
p9,1,0.222672,1.48707,[13  1] ; [131  34],[11.26256983  2.73743017] ; [132.73743017  32.26256983],0
b4,1,0.249971,1.323468,[6 8] ; [98 69],[8.0441989 5.9558011] ; [95.9558011 71.0441989],0
p6,1,0.285735,1.139608,[7 6] ; [ 64 101],[5.18539326 7.81460674] ; [65.81460674 99.18539326],0
p8,1,0.294497,1.098947,[9 5] ; [82 83],[7.11731844 6.88268156] ; [83.88268156 81.11731844],0
n4,1,0.314073,1.013469,[12  2] ; [122  44],[10.42222222  3.57777778] ; [123.57777778  42.42222222],0
