Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-05,19.606663,[49  8] ; [141 119],[34.16403785 22.83596215] ; [155.83596215 104.16403785],1
p6,1,0.160263,1.971744,[21 37] ; [ 71 192],[16.62305296 41.37694704] ; [ 75.37694704 187.62305296],0
u3,1,0.181584,1.784615,[16 10] ; [42 48],[13. 13.] ; [45. 45.],0
n5,1,0.196552,1.667807,[44 14] ; [176  86],[39.875 18.125] ; [180.125  81.875],0
v4,1,0.197517,1.660642,[56  2] ; [241  22],[53.6635514  4.3364486] ; [243.3364486  19.6635514],0
s8,1,0.214913,1.538019,[25 33] ; [ 91 173],[20.89440994 37.10559006] ; [ 95.10559006 168.89440994],0
a5,1,0.243535,1.360016,[35 23] ; [181  84],[38.78637771 19.21362229] ; [177.21362229  87.78637771],0
p5,1,0.259997,1.268774,[ 3 55] ; [ 26 238],[ 5.22360248 52.77639752] ; [ 23.77639752 240.22360248],0
d4,1,0.261342,1.261633,[42 16] ; [209  55],[45.21118012 12.78881988] ; [205.78881988  58.21118012],0
b4,1,0.261865,1.258869,[38 20] ; [153 113],[34.19135802 23.80864198] ; [156.80864198 109.19135802],0
p12,1,0.295692,1.093521,[ 6 52] ; [ 17 247],[ 4.14285714 53.85714286] ; [ 18.85714286 245.14285714],0
v3,1,0.296562,1.089592,[12 45] ; [ 72 187],[15.15189873 41.84810127] ; [ 68.84810127 190.15189873],0
b5,1,0.325248,0.967726,[34 24] ; [137 129],[30.61111111 27.38888889] ; [140.38888889 125.61111111],0
r1,1,0.367595,0.811778,[40 18] ; [198  67],[42.73684211 15.26315789] ; [195.26315789  69.73684211],0
d1,1,0.372618,0.794914,[27 31] ; [141 125],[30.07407407 27.92592593] ; [137.92592593 128.07407407],0
d2,1,0.402456,0.700975,[22 36] ; [116 148],[24.85714286 33.14285714] ; [113.14285714 150.85714286],0
p9,1,0.411582,0.674226,[50  8] ; [214  48],[47.85 10.15] ; [216.15  45.85],0
u2,1,0.431418,0.619004,[16 10] ; [47 42],[14.24347826 11.75652174] ; [48.75652174 40.24347826],0
p8,1,0.44912,0.572872,[31 26] ; [128 134],[28.41065831 28.58934169] ; [130.58934169 131.41065831],0
a7,1,0.459336,0.547512,[38 20] ; [186  78],[40.34782609 17.65217391] ; [183.65217391  80.34782609],0
r3,1,0.459745,0.546514,[54  4] ; [251  12],[55.10903427  2.89096573] ; [249.89096573  13.10903427],0
p4,1,0.577509,0.310279,[32 26] ; [135 129],[30.08074534 27.91925466] ; [136.91925466 127.08074534],0
d3,1,0.591933,0.287335,[40 18] ; [173  92],[38.24767802 19.75232198] ; [174.75232198  90.24767802],0
p2,1,0.621924,0.243173,[49  9] ; [215  48],[47.70093458 10.29906542] ; [216.29906542  46.70093458],0
a6,1,0.641833,0.216353,[41 17] ; [179  86],[39.50464396 18.49535604] ; [180.49535604  84.50464396],0
p7,1,0.752724,0.099257,[35 21] ; [156 103],[33.95555556 22.04444444] ; [157.04444444 101.95555556],0
p1,1,0.773912,0.082519,[ 4 54] ; [ 21 241],[ 4.53125 53.46875] ; [ 20.46875 241.53125],0
n1,1,0.825805,0.048437,[ 5 10] ; [21 48],[ 4.64285714 10.35714286] ; [21.35714286 47.64285714],0
n6,1,0.859259,0.031441,[48 10] ; [221  43],[48.45341615  9.54658385] ; [220.54658385  43.45341615],0
u1,1,0.897201,0.016692,[ 8 50] ; [ 35 231],[ 7.69753086 50.30246914] ; [ 35.30246914 230.69753086],0
r2,1,0.903387,0.014734,[53  5] ; [239  24],[52.76012461  5.23987539] ; [239.23987539  23.76012461],0
p10,1,0.940685,0.005537,[47 11] ; [212  51],[46.79750779 11.20249221] ; [212.20249221  50.79750779],0
p3,1,0.966609,0.001752,[25 33] ; [113 151],[24.85714286 33.14285714] ; [113.14285714 150.85714286],0
a2,1,0.976269,0.000885,[11 47] ; [ 50 216],[10.91975309 47.08024691] ; [ 50.08024691 215.91975309],0
