Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,26.16351,[114  28] ; [41 45],[96.53508772 45.46491228] ; [58.46491228 27.53508772],1
r3,1,2e-06,23.063909,[131   9] ; [60 26],[118.31858407  21.68141593] ; [72.68141593 13.31858407],1
p10,1,3e-06,22.006973,[106  36] ; [36 47],[89.61777778 52.38222222] ; [52.38222222 30.61777778],1
p9,1,4e-06,21.387931,[113  28] ; [42 41],[97.56696429 43.43303571] ; [57.43303571 25.56696429],1
a1,1,2.9e-05,17.487321,[  1 141] ; [12 74],[  8.09649123 133.90350877] ; [ 4.90350877 81.09649123],1
r4,1,0.000143,14.465958,[118  24] ; [52 34],[105.87719298  36.12280702] ; [64.12280702 21.87719298],1
v4,1,0.000415,12.462721,[129  13] ; [63 23],[119.57894737  22.42105263] ; [72.42105263 13.57894737],1
p4,1,0.001729,9.816696,[57 85] ; [17 68],[46.2907489 95.7092511] ; [27.7092511 57.2907489],0
d5,1,0.001991,9.557475,[110  32] ; [50 36],[99.64912281 42.35087719] ; [60.35087719 25.64912281],0
n6,1,0.004105,8.236799,[111  31] ; [52 34],[101.51754386  40.48245614] ; [61.48245614 24.51754386],0
v1,1,0.007251,7.209714,[62 77] ; [23 63],[52.51111111 86.48888889] ; [32.48888889 53.51111111],0
s1,1,0.00787,7.062768,[  1 139] ; [ 6 79],[  4.35555556 135.64444444] ; [ 2.64444444 82.35555556],0
p8,1,0.011888,6.327509,[ 38 103] ; [11 75],[ 30.43612335 110.56387665] ; [18.56387665 67.43612335],0
a6,1,0.013478,6.1052,[102  40] ; [48 38],[93.42105263 48.57894737] ; [56.57894737 29.42105263],0
s3,1,0.015862,5.818102,[54 86] ; [19 64],[45.82959641 94.17040359] ; [27.17040359 55.82959641],0
a7,1,0.016811,5.715955,[105  36] ; [51 35],[96.89867841 44.10132159] ; [59.10132159 26.89867841],0
p3,1,0.020045,5.407999,[ 41 101] ; [13 72],[ 33.77973568 108.22026432] ; [20.22026432 64.77973568],0
s6,1,0.040474,4.197886,[66 75] ; [28 57],[58.6460177 82.3539823] ; [35.3539823 49.6460177],0
r1,1,0.042267,4.124483,[99 42] ; [49 37],[91.92951542 49.07048458] ; [56.07048458 29.92951542],0
d3,1,0.047003,3.945272,[90 52] ; [43 43],[82.83333333 59.16666667] ; [50.16666667 35.83333333],0
r2,1,0.059684,3.546135,[129  13] ; [70 15],[124.4845815  17.5154185] ; [74.5154185 10.4845815],0
p1,1,0.095043,2.786809,[  9 133] ; [11 75],[ 12.45614035 129.54385965] ; [ 7.54385965 78.45614035],0
d4,1,0.102101,2.672409,[109  32] ; [58 28],[103.73127753  37.26872247] ; [63.26872247 22.73127753],0
s2,1,0.104499,2.6355,[40 99] ; [16 68],[ 34.9058296 104.0941704] ; [21.0941704 62.9058296],0
b1,1,0.105946,2.613674,[46 96] ; [37 49],[51.69298246 90.30701754] ; [31.30701754 54.69298246],0
d1,1,0.108184,2.580551,[70 72] ; [33 53],[64.14912281 77.85087719] ; [38.85087719 47.14912281],0
v2,1,0.135659,2.226521,[63 72] ; [29 51],[57.76744186 77.23255814] ; [34.23255814 45.76744186],0
s4,1,0.145471,2.119115,[ 17 125] ; [16 68],[ 20.73451327 121.26548673] ; [12.26548673 71.73451327],0
n3,1,0.149076,2.081679,[28 12] ; [20 17],[24.93506494 15.06493506] ; [23.06493506 13.93506494],0
p6,1,0.178429,1.810658,[ 16 125] ; [ 5 79],[ 13.16 127.84] ; [ 7.84 76.16],0
n2,1,0.225078,1.471698,[29 10] ; [24 15],[26.5 12.5] ; [26.5 12.5],0
s8,1,0.227152,1.458606,[ 23 119] ; [ 9 77],[ 19.92982456 122.07017544] ; [12.07017544 73.92982456],0
a8,1,0.255814,1.29127,[ 14 119] ; [ 5 78],[ 11.69907407 121.30092593] ; [ 7.30092593 75.69907407],0
b4,1,0.294303,1.099831,[94 48] ; [51 35],[90.30701754 51.69298246] ; [54.69298246 31.30701754],0
u4,1,0.297724,1.084363,[  1 141] ; [ 2 84],[  1.86842105 140.13157895] ; [ 1.13157895 84.86842105],0
b5,1,0.325256,0.967694,[87 55] ; [47 39],[83.45614035 58.54385965] ; [50.54385965 35.45614035],0
d2,1,0.339223,0.913365,[51 89] ; [36 48],[54.375 85.625] ; [32.625 51.375],0
b3,1,0.341528,0.904687,[23 45] ; [20 27],[25.42608696 42.57391304] ; [17.57391304 29.42608696],0
b2,1,0.341528,0.904687,[23 45] ; [20 27],[25.42608696 42.57391304] ; [17.57391304 29.42608696],0
u3,1,0.374951,0.787191,[34 29] ; [18 22],[31.80582524 31.19417476] ; [20.19417476 19.80582524],0
n1,1,0.423546,0.640454,[12 27] ; [15 23],[13.67532468 25.32467532] ; [13.32467532 24.67532468],0
a5,1,0.455373,0.557244,[88 54] ; [49 37],[85.3245614 56.6754386] ; [51.6754386 34.3245614],0
u2,1,0.465265,0.533199,[33 30] ; [18 22],[31.19417476 31.80582524] ; [19.80582524 20.19417476],0
a2,1,0.496006,0.463473,[ 17 125] ; [13 73],[ 18.68421053 123.31578947] ; [11.31578947 74.68421053],0
n4,1,0.51184,0.430303,[92 50] ; [52 34],[89.68421053 52.31578947] ; [54.31578947 31.68421053],0
p5,1,0.606511,0.265288,[  7 135] ; [ 3 83],[  6.22807018 135.77192982] ; [ 3.77192982 82.22807018],0
u1,1,0.680353,0.169729,[ 11 131] ; [ 8 78],[ 11.83333333 130.16666667] ; [ 7.16666667 78.83333333],0
n5,1,0.821658,0.050811,[89 52] ; [53 33],[88.20264317 52.79735683] ; [53.79735683 32.20264317],0
a3,1,0.898619,0.016232,[79 63] ; [46 38],[78.53982301 63.46017699] ; [46.46017699 37.53982301],0
a4,1,0.90791,0.013381,[53 89] ; [32 52],[53.40707965 88.59292035] ; [31.59292035 52.40707965],0
s5,1,0.91177,0.012278,[ 23 113] ; [14 66],[ 23.2962963 112.7037037] ; [13.7037037 66.2962963],0
p12,1,0.954657,0.003233,[  8 134] ; [ 5 81],[  8.09649123 133.90350877] ; [ 4.90350877 81.09649123],0
v3,1,0.980373,0.000605,[ 37 100] ; [22 59],[37.07798165 99.92201835] ; [21.92201835 59.07798165],0
