Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000348,12.79386,[30 37] ; [ 9 50],[20.73809524 46.26190476] ; [18.26190476 40.73809524],1
r1,1,0.013232,6.13784,[55 13] ; [36 23],[48.72440945 19.27559055] ; [42.27559055 16.72440945],0
u1,1,0.019107,5.491734,[11 58] ; [ 2 57],[ 7.0078125 61.9921875] ; [ 5.9921875 53.0078125],0
a2,1,0.025047,5.020644,[16 53] ; [ 5 54],[11.3203125 57.6796875] ; [ 9.6796875 49.3203125],0
b4,1,0.030495,4.681168,[48 21] ; [30 29],[42.046875 26.953125] ; [35.953125 23.046875],0
a7,1,0.031565,4.62196,[57 12] ; [39 20],[51.75 17.25] ; [44.25 14.75],0
d5,1,0.05222,3.768706,[56 13] ; [39 20],[51.2109375 17.7890625] ; [43.7890625 15.2109375],0
v1,1,0.064624,3.41455,[37 31] ; [22 36],[31.84126984 36.15873016] ; [27.15873016 30.84126984],0
b1,1,0.078124,3.103493,[19 50] ; [25 34],[23.71875 45.28125] ; [20.28125 38.71875],0
s4,1,0.078124,3.103493,[19 50] ; [25 34],[23.71875 45.28125] ; [20.28125 38.71875],0
a5,1,0.110716,2.54397,[48 21] ; [33 26],[43.6640625 25.3359375] ; [37.3359375 21.6640625],0
r2,1,0.119887,2.418796,[65  3] ; [52  7],[62.64566929  5.35433071] ; [54.35433071  4.64566929],0
r3,1,0.124933,2.354356,[67  1] ; [55  4],[65.32283465  2.67716535] ; [56.67716535  2.32283465],0
a8,1,0.13162,2.273294,[ 1 62] ; [ 4 52],[ 2.64705882 60.35294118] ; [ 2.35294118 53.64705882],0
p12,1,0.138559,2.193889,[ 5 64] ; [ 1 58],[ 3.234375 65.765625] ; [ 2.765625 56.234375],0
a3,1,0.145546,2.118319,[45 24] ; [31 28],[40.96875 28.03125] ; [35.03125 23.96875],0
d1,1,0.151979,2.052277,[38 31] ; [25 34],[33.9609375 35.0390625] ; [29.0390625 29.9609375],0
a6,1,0.17293,1.857359,[51 18] ; [37 22],[47.4375 21.5625] ; [40.5625 18.4375],0
n1,1,0.325922,0.965035,[ 5 18] ; [ 8 15],[ 6.5 16.5] ; [ 6.5 16.5],0
s8,1,0.342793,0.899959,[27 42] ; [28 31],[29.6484375 39.3515625] ; [25.3515625 33.6484375],0
p1,1,0.37097,0.800412,[ 4 64] ; [ 6 53],[ 5.35433071 62.64566929] ; [ 4.64566929 54.35433071],0
a4,1,0.372918,0.793917,[25 44] ; [17 42],[22.640625 46.359375] ; [19.359375 39.640625],0
d3,1,0.435674,0.60765,[50 19] ; [39 20],[47.9765625 21.0234375] ; [41.0234375 17.9765625],0
p9,1,0.49365,0.46856,[55 13] ; [44 14],[53.42857143 14.57142857] ; [45.57142857 12.42857143],0
p10,1,0.49826,0.458641,[52 16] ; [42 17],[50.33070866 17.66929134] ; [43.66929134 15.33070866],0
u2,1,0.507142,0.439959,[12 12] ; [16 11],[13.17647059 10.82352941] ; [14.82352941 12.17647059],0
r4,1,0.508292,0.437582,[58 11] ; [52  7],[59.296875  9.703125] ; [50.703125  8.296875],0
d4,1,0.508977,0.436169,[57 12] ; [46 13],[55.5234375 13.4765625] ; [47.4765625 11.5234375],0
p5,1,0.520691,0.412525,[ 4 65] ; [ 2 57],[ 3.234375 65.765625] ; [ 2.765625 56.234375],0
p11,1,0.535532,0.383884,[48 21] ; [38 21],[46.359375 22.640625] ; [39.640625 19.359375],0
n3,1,0.535825,0.383333,[14  9] ; [16  7],[15.  8.] ; [15.  8.],0
u3,1,0.538962,0.377467,[14 10] ; [18  9],[15.05882353  8.94117647] ; [16.94117647 10.05882353],0
s3,1,0.546275,0.364033,[45 23] ; [36 23],[43.37007874 24.62992126] ; [37.62992126 21.37007874],0
p3,1,0.67123,0.180167,[29 40] ; [27 32],[30.1875 38.8125] ; [25.8125 33.1875],0
p8,1,0.712537,0.135756,[33 34] ; [31 28],[34.03174603 32.96825397] ; [29.96825397 29.03174603],0
n2,1,0.729599,0.119481,[18  5] ; [17  6],[17.5  5.5] ; [17.5  5.5],0
p4,1,0.753959,0.098234,[37 32] ; [30 29],[36.1171875 32.8828125] ; [30.8828125 28.1171875],0
n5,1,0.758415,0.094595,[26 42] ; [21 38],[25.16535433 42.83464567] ; [21.83464567 37.16535433],0
n6,1,0.77561,0.08125,[47 20] ; [40 19],[46.26190476 20.73809524] ; [40.73809524 18.26190476],0
p7,1,0.798275,0.065321,[41 26] ; [33 23],[40.30894309 26.69105691] ; [33.69105691 22.30894309],0
v4,1,0.814933,0.054788,[63  5] ; [54  5],[62.64566929  5.35433071] ; [54.35433071  4.64566929],0
s7,1,0.823485,0.049758,[29 39] ; [25 31],[29.61290323 38.38709677] ; [24.38709677 31.61290323],0
a1,1,0.844128,0.038658,[ 3 66] ; [ 3 56],[ 3.234375 65.765625] ; [ 2.765625 56.234375],0
b5,1,0.854073,0.033828,[41 28] ; [36 23],[41.5078125 27.4921875] ; [35.4921875 23.5078125],0
d2,1,0.901652,0.015271,[25 44] ; [22 37],[25.3359375 43.6640625] ; [21.6640625 37.3359375],0
p2,1,0.904765,0.014315,[52 17] ; [45 14],[52.2890625 16.7109375] ; [44.7109375 14.2890625],0
s1,1,0.919334,0.010256,[ 1 67] ; [ 1 58],[ 1.07086614 66.92913386] ; [ 0.92913386 58.07086614],0
b3,1,0.93397,0.006864,[ 9 22] ; [ 9 21],[ 9.14754098 21.85245902] ; [ 8.85245902 21.14754098],0
b2,1,0.93397,0.006864,[ 9 22] ; [ 9 21],[ 9.14754098 21.85245902] ; [ 8.85245902 21.14754098],0
