Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,94.905415,[292  68] ; [141 172],[231.61961367 128.38038633] ; [201.38038633 111.61961367],1
p4,1,0.0,49.422431,[261 101] ; [145 173],[216.13529412 145.86470588] ; [189.86470588 128.13529412],1
p3,1,0.0,47.126757,[226 135] ; [116 204],[181.29515419 179.70484581] ; [160.70484581 159.29515419],1
p2,1,0.0,36.828801,[331  31] ; [237  83],[301.48973607  60.51026393] ; [266.51026393  53.48973607],1
p6,1,0.0,35.725618,[164 195] ; [ 75 242],[126.92455621 232.07544379] ; [112.07544379 204.92455621],1
p5,1,0.0,25.529728,[ 64 299] ; [ 16 299],[ 42.83185841 320.16814159] ; [ 37.16814159 277.83185841],1
p9,1,2e-06,22.203355,[325  36] ; [243  74],[302.43067847  58.56932153] ; [265.56932153  51.43067847],1
p10,1,6e-06,20.362621,[316  47] ; [231  84],[292.86283186  70.13716814] ; [254.13716814  60.86283186],1
p11,1,4.2e-05,16.78586,[313  50] ; [236  84],[291.7818448  71.2181552] ; [257.2181552  62.7818448],1
p1,1,0.000517,12.054749,[ 44 316] ; [ 15 304],[ 31.28129602 328.71870398] ; [ 27.71870398 291.28129602],1
s5,1,0.000737,11.392536,[128 228] ; [ 73 233],[108.09063444 247.90936556] ; [ 92.90936556 213.09063444],1
v1,1,0.000832,11.169307,[216 140] ; [147 161],[194.62048193 161.37951807] ; [168.37951807 139.62048193],1
a5,1,0.001567,9.99868,[286  77] ; [218 102],[267.86530015  95.13469985] ; [236.13469985  83.86530015],0
s8,1,0.006802,7.324603,[176 184] ; [123 196],[158.52724595 201.47275405] ; [140.47275405 178.52724595],0
v2,1,0.007066,7.256153,[222 130] ; [159 143],[205.06422018 146.93577982] ; [175.93577982 126.06422018],0
v3,1,0.009007,6.821481,[164 188] ; [109 190],[147.61290323 204.38709677] ; [125.38709677 173.61290323],0
b5,1,0.01003,6.629501,[202 161] ; [209 111],[218.43777452 144.56222548] ; [192.56222548 127.43777452],0
n5,1,0.022135,5.235123,[285  78] ; [224  92],[272.11634757  90.88365243] ; [236.88365243  79.11634757],0
n6,1,0.022604,5.198675,[315  46] ; [258  61],[304.19558824  56.80441176] ; [268.80441176  50.19558824],0
p12,1,0.032737,4.559464,[ 38 324] ; [ 19 300],[ 30.29955947 331.70044053] ; [ 26.70044053 292.29955947],0
d1,1,0.036872,4.356312,[226 137] ; [174 146],[212.59150805 150.40849195] ; [187.40849195 132.59150805],0
s1,1,0.037613,4.322432,[  7 354] ; [ 15 298],[ 11.78338279 349.21661721] ; [ 10.21661721 302.78338279],0
d3,1,0.072268,3.230748,[256 106] ; [205 114],[245.05433186 116.94566814] ; [215.94566814 103.05433186],0
s6,1,0.073062,3.212851,[241 116] ; [193 124],[229.87833828 127.12166172] ; [204.12166172 112.87833828],0
u3,1,0.093495,2.813138,[55 47] ; [63 33],[60.78787879 41.21212121] ; [57.21212121 38.78787879],0
a7,1,0.097635,2.743764,[277  85] ; [227  93],[267.51906158  94.48093842] ; [236.48093842  83.51906158],0
a2,1,0.100924,2.690876,[ 77 286] ; [ 85 235],[ 86.09956076 276.90043924] ; [ 75.90043924 244.09956076],0
r1,1,0.112396,2.52021,[316  46] ; [263  54],[308.68630339  53.31369661] ; [270.31369661  46.68630339],0
s7,1,0.113415,2.505981,[172 172] ; [134 172],[161.94461538 182.05538462] ; [144.05538462 161.94461538],0
d4,1,0.116371,2.465502,[306  55] ; [255  63],[298.26362297  62.73637703] ; [262.73637703  55.26362297],0
n4,1,0.119818,2.419704,[294  69] ; [242  76],[285.7092511  77.2907489] ; [250.2907489  67.7092511],0
r3,1,0.1259,2.342348,[354   9] ; [317   3],[356.62225476   6.37774524] ; [314.37774524   5.62225476],0
v4,1,0.146601,2.107269,[356   7] ; [307  12],[352.88709677  10.11290323] ; [310.11290323   8.88709677],0
a4,1,0.2535,1.303914,[154 207] ; [150 169],[161.38823529 199.61176471] ; [142.61176471 176.38823529],0
a1,1,0.277515,1.17922,[ 20 343] ; [ 12 308],[ 17.00732064 345.99267936] ; [ 14.99267936 305.00732064],0
u1,1,0.291501,1.112675,[ 57 306] ; [ 60 260],[ 62.18301611 300.81698389] ; [ 54.81698389 265.18301611],0
n2,1,0.383473,0.759538,[39 11] ; [67 27],[36.80555556 13.19444444] ; [69.19444444 24.80555556],0
d2,1,0.400048,0.708182,[171 191] ; [160 157],[176.46833579 185.53166421] ; [154.53166421 162.46833579],0
n1,1,0.429664,0.623732,[22 27] ; [35 57],[19.80851064 29.19148936] ; [37.19148936 54.80851064],0
a6,1,0.460087,0.545684,[244 117] ; [224  95],[248.45294118 112.54705882] ; [219.54705882  99.45294118],0
a3,1,0.467052,0.528943,[260 100] ; [223  97],[255.70588235 104.29411765] ; [227.29411765  92.70588235],0
u4,1,0.49262,0.470799,[ 11 352] ; [  7 313],[  9.56661786 353.43338214] ; [  8.43338214 311.56661786],0
b1,1,0.508724,0.436692,[134 229] ; [126 194],[138.18448023 224.81551977] ; [121.81551977 198.18448023],0
u2,1,0.517625,0.418622,[60 43] ; [59 35],[62.21827411 40.78172589] ; [56.78172589 37.21827411],0
n3,1,0.522107,0.409729,[35 14] ; [71 22],[36.57746479 12.42253521] ; [69.42253521 23.57746479],0
a8,1,0.567616,0.326688,[ 57 274] ; [ 45 245],[ 54.36714976 276.63285024] ; [ 47.63285024 242.36714976],0
s3,1,0.624949,0.238973,[197 162] ; [168 149],[193.8387574 165.1612426] ; [171.1612426 145.8387574],0
d5,1,0.693797,0.155005,[294  67] ; [256  63],[291.98529412  69.01470588] ; [258.01470588  60.98529412],0
s2,1,0.774079,0.082394,[173 189] ; [148 169],[171.13696613 190.86303387] ; [149.86303387 167.13696613],0
b2,1,0.825752,0.048467,[ 88 134] ; [ 83 121],[ 89.11267606 132.88732394] ; [ 81.88732394 122.11267606],0
b3,1,0.825752,0.048467,[ 88 134] ; [ 83 121],[ 89.11267606 132.88732394] ; [ 81.88732394 122.11267606],0
r2,1,0.827015,0.047756,[350  10] ; [311   8],[350.45655376   9.54344624] ; [310.54344624   8.45655376],0
b4,1,0.876844,0.024016,[210 153] ; [187 133],[210.99707174 152.00292826] ; [186.00292826 133.99707174],0
