Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.004466,[28 40] ; [86 31],[41.9027027 26.0972973] ; [72.0972973 44.9027027],1
p2,1,0.001703,9.84479,[53 18] ; [107  10],[60.42553191 10.57446809] ; [99.57446809 17.42553191],0
n5,1,0.003793,8.380371,[44 26] ; [95 21],[52.31182796 17.68817204] ; [86.68817204 29.31182796],0
b5,1,0.005218,7.802443,[32 39] ; [77 40],[41.16489362 29.83510638] ; [67.83510638 49.16489362],0
d5,1,0.00564,7.661711,[52 19] ; [104  13],[58.91489362 12.08510638] ; [97.08510638 19.91489362],0
d1,1,0.014828,5.936737,[32 39] ; [74 43],[40.03191489 30.96808511] ; [65.96808511 51.03191489],0
v3,1,0.016455,5.753602,[20 48] ; [55 61],[27.7173913 40.2826087] ; [47.2826087 68.7173913],0
a7,1,0.029902,4.714899,[47 24] ; [94 23],[53.25 17.75] ; [87.75 29.25],0
r1,1,0.030282,4.693226,[50 21] ; [98 19],[55.89361702 15.10638298] ; [92.10638298 24.89361702],0
d4,1,0.034333,4.478038,[51 20] ; [99 18],[56.64893617 14.35106383] ; [93.35106383 23.64893617],0
a4,1,0.052913,3.746673,[27 44] ; [61 55],[33.41176471 37.58823529] ; [54.58823529 61.41176471],0
b2,1,0.054486,3.697744,[11 29] ; [34 40],[15.78947368 24.21052632] ; [29.21052632 44.78947368],0
b3,1,0.054486,3.697744,[11 29] ; [34 40],[15.78947368 24.21052632] ; [29.21052632 44.78947368],0
a1,1,0.06815,3.327019,[ 7 64] ; [  4 113],[ 4.15425532 66.84574468] ; [  6.84574468 110.15425532],0
n4,1,0.07205,3.235695,[51 20] ; [97 20],[55.89361702 15.10638298] ; [92.10638298 24.89361702],0
a2,1,0.078246,3.100961,[12 59] ; [33 84],[16.99468085 54.00531915] ; [28.00531915 88.99468085],0
d3,1,0.084799,2.970434,[43 28] ; [85 32],[48.34042553 22.65957447] ; [79.65957447 37.34042553],0
p4,1,0.088167,2.907524,[50 21] ; [95 22],[54.7606383 16.2393617] ; [90.2393617 26.7606383],0
p9,1,0.099089,2.720147,[56 14] ; [103  13],[59.83870968 10.16129032] ; [99.16129032 16.83870968],0
p1,1,0.101596,2.680311,[10 61] ; [  8 109],[ 6.79787234 64.20212766] ; [ 11.20212766 105.79787234],0
a3,1,0.104841,2.63031,[44 27] ; [85 31],[48.97860963 22.02139037] ; [80.02139037 35.97860963],0
p10,1,0.112559,2.51792,[54 16] ; [100  16],[57.95698925 12.04301075] ; [96.04301075 19.95698925],0
u2,1,0.118238,2.440507,[16 11] ; [12 19],[13.03448276 13.96551724] ; [14.96551724 16.03448276],0
u1,1,0.133343,2.253141,[ 9 62] ; [25 92],[12.84042553 58.15957447] ; [21.15957447 95.84042553],0
s6,1,0.137599,2.204608,[30 39] ; [63 52],[34.875 34.125] ; [58.125 56.875],0
n1,1,0.149987,2.072381,[ 4 16] ; [6 8],[ 5.88235294 14.11764706] ; [4.11764706 9.88235294],0
p7,1,0.15088,2.063331,[49 21] ; [92 24],[53.06451613 16.93548387] ; [87.93548387 28.06451613],0
d2,1,0.177028,1.822398,[27 43] ; [57 60],[31.44385027 38.55614973] ; [52.55614973 64.44385027],0
n2,1,0.177851,1.815492,[13  7] ; [12  2],[14.70588235  5.29411765] ; [10.29411765  3.70588235],0
r3,1,0.215148,1.536446,[64  7] ; [111   6],[66.09042553  4.90957447] ; [108.90957447   8.09042553],0
s7,1,0.259768,1.269992,[20 44] ; [43 65],[23.44186047 40.55813953] ; [39.55813953 68.44186047],0
n3,1,0.287728,1.13022,[14  6] ; [12  2],[15.29411765  4.70588235] ; [10.70588235  3.29411765],0
s1,1,0.303487,1.058811,[ 3 68] ; [  2 114],[ 1.89839572 69.10160428] ; [  3.10160428 112.89839572],0
u3,1,0.315436,1.007777,[12 14] ; [19 13],[13.89655172 12.10344828] ; [17.10344828 14.89655172],0
a5,1,0.397165,0.716893,[52 19] ; [92 25],[54.38297872 16.61702128] ; [89.61702128 27.38297872],0
s8,1,0.449625,0.571597,[20 50] ; [39 76],[22.32432432 47.67567568] ; [36.67567568 78.32432432],0
p6,1,0.476598,0.506638,[30 40] ; [55 59],[32.33695652 37.66304348] ; [52.66304348 61.33695652],0
r2,1,0.510903,0.432217,[64  6] ; [109   7],[65.10752688  4.89247312] ; [107.89247312   8.10752688],0
s5,1,0.515178,0.423537,[23 47] ; [32 81],[21.03825137 48.96174863] ; [33.96174863 79.03825137],0
a6,1,0.629635,0.232556,[48 23] ; [83 34],[49.47340426 21.52659574] ; [81.52659574 35.47340426],0
a8,1,0.633875,0.226843,[ 7 56] ; [13 82],[ 7.97468354 55.02531646] ; [12.02531646 82.97468354],0
