Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,66.663474,[284  72] ; [52 75],[247.65217391 108.34782609] ; [88.34782609 38.65217391],1
d3,1,0.0,62.931108,[276  79] ; [50 77],[240.10373444 114.89626556] ; [85.89626556 41.10373444],1
r4,1,0.0,25.572689,[327  30] ; [94 33],[310.53099174  46.46900826] ; [110.46900826  16.53099174],1
a2,1,3e-06,21.627228,[ 96 261] ; [  9 118],[ 77.44834711 279.55165289] ; [27.55165289 99.44834711],1
r1,1,1.6e-05,18.578947,[289  67] ; [79 48],[271.23809524  84.76190476] ; [96.76190476 30.23809524],1
d5,1,2e-05,18.223132,[297  59] ; [83 44],[280.08281573  75.91718427] ; [99.91718427 27.08281573],1
u1,1,0.000182,14.012412,[ 66 291] ; [  6 121],[ 53.10743802 303.89256198] ; [ 18.89256198 108.10743802],1
d1,1,0.000219,13.659822,[214 143] ; [52 75],[196.20247934 160.79752066] ; [69.79752066 57.20247934],1
r2,1,0.00151,10.066822,[336  18] ; [107  17],[328.07949791  25.92050209] ; [114.92050209   9.07949791],0
u3,1,0.002125,9.438384,[63 47] ; [10 26],[55. 55.] ; [18. 18.],0
b1,1,0.002256,9.328637,[112 245] ; [59 68],[126.13016529 230.86983471] ; [44.86983471 82.13016529],0
d4,1,0.002826,8.916743,[294  62] ; [89 38],[282.29399586  73.70600414] ; [100.70600414  26.29399586],0
v4,1,0.007215,7.218708,[343  14] ; [113  13],[337.04347826  19.95652174] ; [118.95652174   7.04347826],0
r3,1,0.011351,6.409468,[343  13] ; [115  12],[337.57349896  18.42650104] ; [120.42650104   6.57349896],0
v2,1,0.044476,4.03839,[197 142] ; [57 63],[187.59477124 151.40522876] ; [66.40522876 53.59477124],0
s7,1,0.0517,3.785466,[134 209] ; [60 62],[143.10107527 199.89892473] ; [50.89892473 71.10107527],0
n5,1,0.080662,3.051511,[262  92] ; [103  23],[269.1875  84.8125] ; [95.8125 30.1875],0
p10,1,0.082877,3.007557,[320  36] ; [106  20],[314.63900415  41.36099585] ; [111.36099585  14.63900415],0
p3,1,0.082926,3.006593,[172 185] ; [49 76],[163.68672199 193.31327801] ; [57.31327801 67.68672199],0
b4,1,0.088774,2.896468,[211 146] ; [64 63],[202.84090909 154.15909091] ; [72.15909091 54.84090909],0
b2,1,0.093712,2.809424,[ 65 138] ; [36 49],[ 71.19097222 131.80902778] ; [29.80902778 55.19097222],0
