Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.839745,[ 43 204] ; [204 149],[101.68166667 145.31833333] ; [145.31833333 207.68166667],1
v1,1,0.0,45.220913,[102 145] ; [245 111],[142.13764511 104.86235489] ; [204.86235489 151.13764511],1
s4,1,0.004826,7.943466,[ 53 192] ; [ 47 315],[ 40.36243822 204.63756178] ; [ 59.63756178 302.36243822],0
p9,1,0.006302,7.461998,[206  42] ; [325  34],[216.94892916  31.05107084] ; [314.05107084  44.94892916],0
d1,1,0.006352,7.447666,[159  91] ; [269  95],[174.26710098  75.73289902] ; [253.73289902 110.26710098],0
n3,1,0.006619,7.373648,[37 23] ; [58 12],[43.84615385 16.15384615] ; [51.15384615 18.84615385],0
a5,1,0.007034,7.264336,[181  69] ; [297  67],[194.62540717  55.37459283] ; [283.37459283  80.62540717],0
d4,1,0.010816,6.495345,[213  37] ; [333  30],[222.67536705  27.32463295] ; [323.32463295  39.67536705],0
a3,1,0.012222,6.278437,[174  75] ; [286  77],[187.15686275  61.84313725] ; [272.84313725  90.15686275],0
a2,1,0.013889,6.052202,[ 52 198] ; [108 256],[ 65.1465798 184.8534202] ; [ 94.8534202 269.1465798],0
p3,1,0.020051,5.407432,[122 127] ; [213 151],[136.0766721 112.9233279] ; [198.9233279 165.0766721],0
u1,1,0.021508,5.285129,[ 40 210] ; [ 86 278],[ 51.3029316 198.6970684] ; [ 74.6970684 289.3029316],0
r1,1,0.022881,5.177504,[194  54] ; [309  53],[204.49836066  43.50163934] ; [298.50163934  63.49836066],0
s8,1,0.047894,3.913703,[104 146] ; [179 181],[115.98360656 134.01639344] ; [167.01639344 192.98360656],0
d2,1,0.049124,3.871125,[120 130] ; [203 159],[131.94444444 118.05555556] ; [191.05555556 170.94444444],0
p7,1,0.054408,3.700135,[158  88] ; [255 101],[168.76744186  77.23255814] ; [244.23255814 111.76744186],0
a1,1,0.061377,3.499787,[  6 244] ; [ 20 344],[ 10.58631922 239.41368078] ; [ 15.41368078 348.58631922],0
s7,1,0.062497,3.46984,[112 128] ; [188 157],[123.07692308 116.92307692] ; [176.92307692 168.07692308],0
b1,1,0.091845,2.841739,[ 99 151] ; [120 244],[ 89.16938111 160.83061889] ; [129.83061889 234.16938111],0
p10,1,0.105249,2.624145,[203  45] ; [312  48],[210.06578947  37.93421053] ; [304.93421053  55.06578947],0
n2,1,0.116394,2.465185,[41 20] ; [54 14],[44.92248062 16.07751938] ; [50.07751938 17.92248062],0
a6,1,0.118916,2.431541,[165  85] ; [261 102],[173.73572594  76.26427406] ; [252.26427406 110.73572594],0
p11,1,0.122406,2.386267,[198  52] ; [306  58],[205.21172638  44.78827362] ; [298.78827362  65.21172638],0
p4,1,0.123549,2.371739,[157  93] ; [249 113],[165.8496732  84.1503268] ; [240.1503268 121.8496732],0
r3,1,0.125504,2.347254,[238  11] ; [352   8],[241.23152709   7.76847291] ; [348.76847291  11.23152709],0
b4,1,0.16401,1.936863,[137 113] ; [220 144],[145.35830619 104.64169381] ; [211.64169381 152.35830619],0
p12,1,0.169862,1.884158,[ 15 233] ; [ 33 330],[ 19.48281506 228.51718494] ; [ 28.51718494 334.48281506],0
s2,1,0.170743,1.876405,[120 128] ; [194 165],[128.28995058 119.71004942] ; [185.71004942 173.28995058],0
d3,1,0.17622,1.829217,[181  68] ; [282  82],[188.07014682  60.92985318] ; [274.92985318  89.07014682],0
a4,1,0.181454,1.785679,[113 137] ; [184 179],[121.12561175 128.87438825] ; [175.87438825 187.12561175],0
a7,1,0.188551,1.728906,[181  69] ; [279  83],[187.90849673  62.09150327] ; [272.09150327  89.90849673],0
u2,1,0.216647,1.526445,[47 29] ; [40 37],[43.21568627 32.78431373] ; [43.78431373 33.21568627],0
b3,1,0.272924,1.201993,[ 51 100] ; [ 87 134],[56.01612903 94.98387097] ; [ 81.98387097 139.01612903],0
