Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.420637,[80 20] ; [23 43],[62.04819277 37.95180723] ; [40.95180723 25.04819277],1
d4,1,0.000102,15.103489,[82 16] ; [37 29],[71.1097561 26.8902439] ; [47.8902439 18.1097561],1
a7,1,0.000198,13.848236,[76 24] ; [31 34],[64.84848485 35.15151515] ; [42.15151515 22.84848485],1
s6,1,0.000262,13.327776,[55 45] ; [17 48],[43.63636364 56.36363636] ; [28.36363636 36.63636364],1
r3,1,0.000448,12.320101,[82 16] ; [39 27],[72.30487805 25.69512195] ; [48.69512195 17.30487805],1
r2,1,0.000642,11.648928,[91  8] ; [46 18],[83.20858896 15.79141104] ; [53.79141104 10.20858896],1
d5,1,0.002443,9.18279,[77 22] ; [36 29],[68.21341463 30.78658537] ; [44.78658537 20.21341463],0
v4,1,0.00324,8.667116,[84 15] ; [43 23],[76.2 22.8] ; [50.8 15.2],0
p2,1,0.004829,7.942535,[62 36] ; [27 39],[53.18292683 44.81707317] ; [35.81707317 30.18292683],0
d1,1,0.00577,7.620612,[52 48] ; [20 46],[43.37349398 56.62650602] ; [28.62650602 37.37349398],0
u3,1,0.009198,6.783959,[18 15] ; [ 8 26],[12.80597015 20.19402985] ; [13.19402985 20.80597015],0
d3,1,0.00973,6.683602,[68 31] ; [31 33],[60.12883436 38.87116564] ; [38.87116564 25.12883436],0
v2,1,0.009766,6.677094,[42 52] ; [16 49],[34.28930818 59.71069182] ; [23.71069182 41.28930818],0
a5,1,0.0149,5.928197,[66 34] ; [31 35],[58.43373494 41.56626506] ; [38.56626506 27.43373494],0
b3,1,0.019359,5.46875,[11 37] ; [17 19],[16. 32.] ; [12. 24.],0
b2,1,0.019359,5.46875,[11 37] ; [17 19],[16. 32.] ; [12. 24.],0
s7,1,0.021148,5.314574,[27 66] ; [ 8 53],[21.13636364 71.86363636] ; [13.86363636 47.13636364],0
a3,1,0.023638,5.121015,[65 32] ; [32 33],[58.08024691 38.91975309] ; [38.91975309 26.08024691],0
