Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.00105,10.736842,[24 40] ; [27 11],[32. 32.] ; [19. 19.],0
p8,1,0.002088,9.470279,[22 42] ; [25 13],[29.49019608 34.50980392] ; [17.50980392 20.49019608],0
s5,1,0.01544,5.865549,[ 8 56] ; [12 25],[12.67326733 51.32673267] ; [ 7.32673267 29.67326733],0
a5,1,0.016171,5.784164,[36 29] ; [30  8],[41.65048544 23.34951456] ; [24.34951456 13.65048544],0
r4,1,0.023794,5.109581,[48 17] ; [35  3],[52.37864078 12.62135922] ; [30.62135922  7.37864078],0
s8,1,0.028044,4.825333,[20 45] ; [20 18],[25.24271845 39.75728155] ; [14.75728155 23.24271845],0
p1,1,0.052654,3.754867,[ 2 62] ; [ 5 33],[ 4.39215686 59.60784314] ; [ 2.60784314 35.39215686],0
p6,1,0.06013,3.533803,[12 51] ; [13 23],[15.90909091 47.09090909] ; [ 9.09090909 26.90909091],0
r1,1,0.076545,3.136765,[44 21] ; [31  6],[47.79411765 17.20588235] ; [27.20588235  9.79411765],0
p7,1,0.076705,3.133369,[33 27] ; [27 10],[37.11340206 22.88659794] ; [22.88659794 14.11340206],0
p10,1,0.093054,2.820723,[43 22] ; [31  7],[46.69902913 18.30097087] ; [27.30097087 10.69902913],0
b1,1,0.119141,2.428577,[29 36] ; [23 15],[32.81553398 32.18446602] ; [19.18446602 18.81553398],0
v4,1,0.126351,2.336772,[56  7] ; [37  1],[58.00990099  4.99009901] ; [34.99009901  3.00990099],0
p2,1,0.152696,2.045113,[48 16] ; [33  5],[50.82352941 13.17647059] ; [30.17647059  7.82352941],0
a6,1,0.159904,1.975133,[39 26] ; [28 10],[42.2815534 22.7184466] ; [24.7184466 13.2815534],0
b4,1,0.161813,1.957203,[40 25] ; [18 20],[36.60194175 28.39805825] ; [21.39805825 16.60194175],0
p9,1,0.167959,1.901063,[47 18] ; [32  6],[49.85436893 15.14563107] ; [29.14563107  8.85436893],0
a2,1,0.175354,1.836564,[ 6 59] ; [ 7 31],[ 8.2038835 56.7961165] ; [ 4.7961165 33.2038835],0
b3,1,0.176624,1.825801,[ 8 29] ; [ 9 15],[10.31147541 26.68852459] ; [ 6.68852459 17.31147541],0
b2,1,0.176624,1.825801,[ 8 29] ; [ 9 15],[10.31147541 26.68852459] ; [ 6.68852459 17.31147541],0
v1,1,0.24215,1.368036,[26 36] ; [20 17],[28.80808081 33.19191919] ; [17.19191919 19.80808081],0
s2,1,0.254941,1.296022,[23 41] ; [18 20],[25.7254902 38.2745098] ; [15.2745098 22.7254902],0
a3,1,0.259264,1.272682,[39 26] ; [27 11],[41.65048544 23.34951456] ; [24.34951456 13.65048544],0
v3,1,0.28731,1.132183,[13 49] ; [11 25],[15.18367347 46.81632653] ; [ 8.81632653 27.18367347],0
s7,1,0.296537,1.089702,[20 42] ; [15 20],[22.37113402 39.62886598] ; [12.62886598 22.37113402],0
n5,1,0.379058,0.773755,[31 33] ; [15 23],[28.8627451 35.1372549] ; [17.1372549 20.8627451],0
d1,1,0.404569,0.694705,[27 38] ; [19 19],[29.02912621 35.97087379] ; [16.97087379 21.02912621],0
s6,1,0.418192,0.65539,[34 31] ; [23 15],[35.97087379 29.02912621] ; [21.02912621 16.97087379],0
u1,1,0.423714,0.639991,[ 4 61] ; [ 4 34],[ 5.04854369 59.95145631] ; [ 2.95145631 35.04854369],0
a4,1,0.424424,0.638034,[19 46] ; [14 24],[20.82524272 44.17475728] ; [12.17475728 25.82524272],0
n3,1,0.437589,0.602597,[16  6] ; [4 3],[15.17241379  6.82758621] ; [4.82758621 2.17241379],0
r2,1,0.451252,0.567505,[53 10] ; [34  4],[54.26732673  8.73267327] ; [32.73267327  5.26732673],0
v2,1,0.52468,0.404684,[29 32] ; [19 16],[30.5 30.5] ; [17.5 17.5],0
d5,1,0.541535,0.372702,[46 19] ; [29  9],[47.33009709 17.66990291] ; [27.66990291 10.33009709],0
u2,1,0.571091,0.32086,[19  7] ; [9 2],[19.67567568  6.32432432] ; [8.32432432 2.67567568],0
a1,1,0.579486,0.307067,[ 2 63] ; [ 2 36],[ 2.52427184 62.47572816] ; [ 1.47572816 36.52427184],0
p12,1,0.605028,0.26748,[ 3 61] ; [ 1 37],[ 2.50980392 61.49019608] ; [ 1.49019608 36.50980392],0
n2,1,0.69426,0.154512,[20  2] ; [6 1],[19.72413793  2.27586207] ; [6.27586207 0.72413793],0
n1,1,0.744785,0.105965,[10 10] ; [4 3],[10.37037037  9.62962963] ; [3.62962963 3.37037037],0
d4,1,0.780706,0.077506,[48 17] ; [29  9],[48.59223301 16.40776699] ; [28.40776699  9.59223301],0
a7,1,0.781882,0.076656,[41 24] ; [25 13],[41.65048544 23.34951456] ; [24.34951456 13.65048544],0
n4,1,0.786647,0.073261,[36 29] ; [20 18],[35.33980583 29.66019417] ; [20.66019417 17.33980583],0
s4,1,0.787323,0.072786,[ 9 56] ; [ 6 32],[ 9.46601942 55.53398058] ; [ 5.53398058 32.46601942],0
