Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.004645,8.012903,[12  3] ; [11 20],[7.5 7.5] ; [15.5 15.5],0
n4,1,0.037922,4.308513,[10  5] ; [11 21],[6.70212766 8.29787234] ; [14.29787234 17.70212766],0
s2,1,0.061179,3.505122,[6 9] ; [22 10],[8.93617021 6.06382979] ; [19.06382979 12.93617021],0
v1,1,0.089686,2.88,[11  4] ; [14 16],[8.33333333 6.66666667] ; [16.66666667 13.33333333],0
d4,1,0.093821,2.807562,[14  1] ; [23  9],[11.80851064  3.19148936] ; [25.19148936  6.80851064],0
a6,1,0.13744,2.206389,[8 7] ; [24  8],[10.21276596  4.78723404] ; [21.78723404 10.21276596],0
p5,1,0.154112,2.031071,[ 3 12] ; [ 2 30],[ 1.59574468 13.40425532] ; [ 3.40425532 28.59574468],0
a5,1,0.16423,1.934841,[12  3] ; [19 13],[9.89361702 5.10638298] ; [21.10638298 10.89361702],0
r2,1,0.179712,1.8,[12  3] ; [28  2],[13.33333333  1.66666667] ; [26.66666667  3.33333333],0
r1,1,0.189145,1.724266,[13  2] ; [22 10],[11.17021277  3.82978723] ; [23.82978723  8.17021277],0
r4,1,0.195933,1.672429,[14  1] ; [25  7],[12.44680851  2.55319149] ; [26.55319149  5.44680851],0
p7,1,0.205637,1.601881,[8 7] ; [21  8],[9.88636364 5.11363636] ; [19.11363636  9.88636364],0
s6,1,0.248293,1.332881,[11  4] ; [27  4],[12.39130435  2.60869565] ; [25.60869565  5.39130435],0
a8,1,0.259512,1.271356,[ 1 13] ; [ 6 23],[ 2.27906977 11.72093023] ; [ 4.72093023 24.27906977],0
p6,1,0.305195,1.051356,[7 8] ; [10 22],[5.42553191 9.57446809] ; [11.57446809 20.42553191],0
b5,1,0.305195,1.051356,[8 7] ; [22 10],[9.57446809 5.42553191] ; [20.42553191 11.57446809],0
b4,1,0.381424,0.766107,[10  5] ; [17 15],[8.61702128 6.38297872] ; [18.38297872 13.61702128],0
a2,1,0.390956,0.735967,[ 1 14] ; [ 5 27],[ 1.91489362 13.08510638] ; [ 4.08510638 27.91489362],0
a4,1,0.401031,0.705233,[ 5 10] ; [ 7 25],[ 3.82978723 11.17021277] ; [ 8.17021277 23.82978723],0
a7,1,0.415583,0.662773,[9 6] ; [23  9],[10.21276596  4.78723404] ; [21.78723404 10.21276596],0
s4,1,0.421552,0.645984,[ 3 12] ; [10 22],[ 4.14893617 10.85106383] ; [ 8.85106383 23.14893617],0
s3,1,0.446931,0.578423,[8 6] ; [22 10],[9.13043478 4.86956522] ; [20.86956522 11.13043478],0
p10,1,0.45861,0.549285,[13  2] ; [24  7],[12.06521739  2.93478261] ; [24.93478261  6.06521739],0
d5,1,0.487843,0.48128,[13  2] ; [25  7],[12.12765957  2.87234043] ; [25.87234043  6.12765957],0
p2,1,0.487843,0.48128,[13  2] ; [25  7],[12.12765957  2.87234043] ; [25.87234043  6.12765957],0
p3,1,0.539368,0.376712,[8 7] ; [14 18],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
a1,1,0.57498,0.314421,[ 1 14] ; [ 1 31],[ 0.63829787 14.36170213] ; [ 1.36170213 30.63829787],0
u3,1,0.595883,0.28125,[5 1] ; [11  1],[5.33333333 0.66666667] ; [10.66666667  1.33333333],0
n3,1,0.633553,0.227273,[2 2] ; [7 4],[2.4 1.6] ; [6.6 4.4],0
n5,1,0.696161,0.152496,[7 8] ; [13 19],[6.38297872 8.61702128] ; [13.61702128 18.38297872],0
p11,1,0.717601,0.130803,[11  4] ; [25  7],[11.4893617  3.5106383] ; [24.5106383  7.4893617],0
b2,1,0.73549,0.11413,[3 7] ; [ 9 16],[3.42857143 6.57142857] ; [ 8.57142857 16.42857143],0
b3,1,0.73549,0.11413,[3 7] ; [ 9 16],[3.42857143 6.57142857] ; [ 8.57142857 16.42857143],0
p1,1,0.756428,0.096209,[ 1 14] ; [ 3 29],[ 1.27659574 13.72340426] ; [ 2.72340426 29.27659574],0
n2,1,0.770335,0.085227,[3 1] ; [9 2],[3.2 0.8] ; [8.8 2.2],0
s5,1,0.785671,0.07395,[5 9] ; [12 18],[5.40909091 8.59090909] ; [11.59090909 18.40909091],0
d2,1,0.808483,0.05875,[6 9] ; [14 18],[6.38297872 8.61702128] ; [13.61702128 18.38297872],0
d1,1,0.808483,0.05875,[9 6] ; [18 14],[8.61702128 6.38297872] ; [18.38297872 13.61702128],0
p8,1,0.831251,0.045411,[8 7] ; [16 16],[7.65957447 7.34042553] ; [16.34042553 15.65957447],0
p4,1,0.851283,0.03515,[8 7] ; [18 14],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
s7,1,0.857514,0.032234,[8 6] ; [18 12],[8.27272727 5.72727273] ; [17.72727273 12.27272727],0
a3,1,0.869454,0.027011,[9 6] ; [20 12],[9.25531915 5.74468085] ; [19.74468085 12.25531915],0
d3,1,0.917021,0.010855,[11  4] ; [23  9],[10.85106383  4.14893617] ; [23.14893617  8.85106383],0
u1,1,0.936394,0.006369,[ 2 13] ; [ 4 28],[ 1.91489362 13.08510638] ; [ 4.08510638 27.91489362],0
r3,1,0.956559,0.002967,[14  1] ; [30  2],[14.04255319  0.95744681] ; [29.95744681  2.04255319],0
p9,1,0.958762,0.002674,[12  3] ; [25  6],[12.06521739  2.93478261] ; [24.93478261  6.06521739],0
b1,1,0.967535,0.001656,[9 6] ; [19 13],[8.93617021 6.06382979] ; [19.06382979 12.93617021],0
