Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.018442,5.553657,[ 4 18] ; [3 1],[ 5.92307692 16.07692308] ; [1.07692308 2.92307692],0
d5,1,0.027469,4.861111,[22  2] ; [2 2],[20.57142857  3.42857143] ; [3.42857143 0.57142857],0
p7,1,0.076533,3.137037,[ 7 17] ; [3 1],[ 8.57142857 15.42857143] ; [1.42857143 2.57142857],0
p3,1,0.076533,3.137037,[ 7 17] ; [3 1],[ 8.57142857 15.42857143] ; [1.42857143 2.57142857],0
s7,1,0.102483,2.666477,[ 7 15] ; [3 1],[ 8.46153846 13.53846154] ; [1.53846154 2.46153846],0
p8,1,0.136198,2.220395,[ 6 18] ; [2 1],[ 7.11111111 16.88888889] ; [0.88888889 2.11111111],0
n4,1,0.212317,1.555556,[19  5] ; [2 2],[18.  6.] ; [3. 1.],0
r1,1,0.215869,1.531624,[14 10] ; [1 3],[12.85714286 11.14285714] ; [2.14285714 1.85714286],0
b1,1,0.280087,1.166667,[11 13] ; [3 1],[12. 12.] ; [2. 2.],0
b2,1,0.291699,1.111765,[ 4 13] ; [2 2],[ 4.85714286 12.14285714] ; [1.14285714 2.85714286],0
b3,1,0.291699,1.111765,[ 4 13] ; [2 2],[ 4.85714286 12.14285714] ; [1.14285714 2.85714286],0
s3,1,0.396465,0.719022,[12 11] ; [3 1],[12.77777778 10.22222222] ; [2.22222222 1.77777778],0
a5,1,0.408809,0.682261,[17  7] ; [2 2],[16.28571429  7.71428571] ; [2.71428571 1.28571429],0
n6,1,0.408809,0.682261,[17  7] ; [2 2],[16.28571429  7.71428571] ; [2.71428571 1.28571429],0
p4,1,0.435678,0.607639,[13 11] ; [3 1],[13.71428571 10.28571429] ; [2.28571429 1.71428571],0
d1,1,0.435678,0.607639,[13 11] ; [3 1],[13.71428571 10.28571429] ; [2.28571429 1.71428571],0
a6,1,0.435678,0.607639,[11 13] ; [1 3],[10.28571429 13.71428571] ; [1.71428571 2.28571429],0
p10,1,0.487561,0.481905,[13 10] ; [3 1],[13.62962963  9.37037037] ; [2.37037037 1.62962963],0
p6,1,0.519536,0.414815,[ 8 16] ; [2 2],[ 8.57142857 15.42857143] ; [1.42857143 2.57142857],0
s2,1,0.560776,0.338363,[ 8 15] ; [2 2],[ 8.51851852 14.48148148] ; [1.48148148 2.51851852],0
s6,1,0.5891,0.291752,[14  9] ; [3 1],[14.48148148  8.51851852] ; [2.51851852 1.48148148],0
a3,1,0.629063,0.233333,[15  9] ; [3 1],[15.42857143  8.57142857] ; [2.57142857 1.42857143],0
p2,1,0.635558,0.224599,[15  9] ; [2 2],[14.57142857  9.42857143] ; [2.42857143 1.57142857],0
d4,1,0.687031,0.162319,[20  4] ; [3 1],[19.71428571  4.28571429] ; [3.28571429 0.71428571],0
r2,1,0.701671,0.146739,[15  8] ; [3 1],[15.33333333  7.66666667] ; [2.66666667 1.33333333],0
p11,1,0.7411,0.109162,[16  8] ; [3 1],[16.28571429  7.71428571] ; [2.71428571 1.28571429],0
n5,1,0.755189,0.097222,[14 10] ; [2 2],[13.71428571 10.28571429] ; [2.28571429 1.71428571],0
d3,1,0.755189,0.097222,[14 10] ; [2 2],[13.71428571 10.28571429] ; [2.28571429 1.71428571],0
a4,1,0.755189,0.097222,[10 14] ; [2 2],[10.28571429 13.71428571] ; [1.71428571 2.28571429],0
a7,1,0.755189,0.097222,[14 10] ; [2 2],[13.71428571 10.28571429] ; [2.28571429 1.71428571],0
v1,1,0.80857,0.058696,[10 13] ; [2 2],[10.22222222 12.77777778] ; [1.77777778 2.22222222],0
s8,1,0.864395,0.029167,[ 7 17] ; [1 3],[ 6.85714286 17.14285714] ; [1.14285714 2.85714286],0
b4,1,1.0,0.0,[18  6] ; [3 1],[18.  6.] ; [3. 1.],0
r4,1,1.0,0.0,[12 12] ; [2 2],[12. 12.] ; [2. 2.],0
