Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,75.986644,[248  18] ; [25 28],[227.64263323  38.35736677] ; [45.35736677  7.64263323],1
n6,1,1e-06,23.892539,[246  19] ; [37 16],[235.83333333  29.16666667] ; [47.16666667  5.83333333],1
d5,1,0.000136,14.561539,[232  33] ; [36 18],[222.63322884  42.36677116] ; [45.36677116  8.63322884],1
r3,1,0.000209,13.752007,[263   4] ; [48  6],[258.68224299   8.31775701] ; [52.31775701  1.68224299],1
r4,1,0.00039,12.580737,[254  13] ; [44 10],[247.86915888  19.13084112] ; [50.13084112  3.86915888],1
d1,1,0.00056,11.905438,[180  87] ; [23 31],[168.85046729  98.14953271] ; [34.14953271 19.85046729],1
p6,1,0.000955,10.912844,[155 110] ; [17 34],[144.24050633 120.75949367] ; [27.75949367 23.24050633],1
p4,1,0.004466,8.083733,[206  59] ; [32 22],[197.71159875  67.28840125] ; [40.28840125 13.71159875],0
a8,1,0.005089,7.847511,[ 47 188] ; [ 2 50],[ 40.12195122 194.87804878] ; [ 8.87804878 43.12195122],0
p9,1,0.005524,7.699225,[244  21] ; [43 11],[238.4169279  26.5830721] ; [48.5830721  5.4169279],0
s8,1,0.005559,7.687912,[155 110] ; [20 33],[145.83333333 119.16666667] ; [29.16666667 23.83333333],0
v3,1,0.006965,7.281903,[146 114] ; [19 34],[137.06070288 122.93929712] ; [27.93929712 25.06070288],0
p10,1,0.008507,6.923509,[241  22] ; [43 11],[235.6214511  27.3785489] ; [48.3785489  5.6214511],0
d2,1,0.012808,6.195468,[143 123] ; [19 35],[134.6625 131.3375] ; [27.3375 26.6625],0
r2,1,0.013621,6.086566,[254   9] ; [47  6],[250.51582278  12.48417722] ; [50.48417722  2.51582278],0
p5,1,0.014853,5.933854,[ 51 215] ; [ 3 51],[ 44.8875 221.1125] ; [ 9.1125 44.8875],0
n1,1,0.020065,5.406211,[20 16] ; [ 3 12],[16.23529412 19.76470588] ; [6.76470588 8.23529412],0
p8,1,0.030501,4.680838,[195  69] ; [32 22],[188.45283019  75.54716981] ; [38.54716981 15.45283019],0
p11,1,0.039325,4.246781,[232  35] ; [41 13],[227.07476636  39.92523364] ; [45.92523364  8.07476636],0
v2,1,0.052278,3.766837,[190  72] ; [32 22],[184.06329114  77.93670886] ; [37.93670886 16.06329114],0
s7,1,0.053142,3.739434,[150 105] ; [23 29],[143.6970684 111.3029316] ; [29.3029316 22.6970684],0
v4,1,0.074416,3.182825,[258   7] ; [49  4],[255.83333333   9.16666667] ; [51.16666667  1.83333333],0
s2,1,0.075013,3.169771,[148 117] ; [23 31],[142.05329154 122.94670846] ; [28.94670846 25.05329154],0
s5,1,0.083072,3.003759,[117 143] ; [17 36],[111.30990415 148.69009585] ; [22.69009585 30.30990415],0
p2,1,0.106306,2.608293,[245  21] ; [46  8],[241.89375  24.10625] ; [49.10625  4.89375],0
p3,1,0.168935,1.892365,[178  87] ; [31 23],[173.62068966  91.37931034] ; [35.37931034 18.62068966],0
u1,1,0.172466,1.861373,[ 62 205] ; [ 8 46],[ 58.22429907 208.77570093] ; [11.77570093 42.22429907],0
u3,1,0.199543,1.645714,[33 27] ; [9 3],[35. 25.] ; [7. 5.],0
s3,1,0.202621,1.623379,[154 109] ; [26 27],[149.81012658 113.18987342] ; [30.18987342 22.81012658],0
p12,1,0.229675,1.442872,[ 29 236] ; [ 3 51],[ 26.5830721 238.4169279] ; [ 5.4169279 48.5830721],0
r1,1,0.229969,1.44105,[228  37] ; [43 11],[225.12539185  39.87460815] ; [45.87460815  8.12539185],0
b5,1,0.236871,1.399119,[160 107] ; [37 17],[163.85981308 103.14018692] ; [33.14018692 20.85981308],0
b4,1,0.283839,1.148615,[152 115] ; [35 19],[155.54205607 111.45794393] ; [31.45794393 22.54205607],0
d3,1,0.32067,0.98621,[195  71] ; [36 18],[192.01875  73.98125] ; [38.98125 15.01875],0
s4,1,0.340975,0.906763,[ 40 224] ; [11 43],[ 42.33962264 221.66037736] ; [ 8.66037736 45.33962264],0
a4,1,0.359158,0.840837,[131 134] ; [23 31],[127.93103448 137.06896552] ; [26.06896552 27.93103448],0
a7,1,0.381726,0.765136,[193  73] ; [36 18],[190.35625  75.64375] ; [38.64375 15.35625],0
a2,1,0.436874,0.60448,[ 73 194] ; [12 42],[ 70.70093458 196.29906542] ; [14.29906542 39.70093458],0
s6,1,0.456056,0.555557,[189  72] ; [35 17],[186.78594249  74.21405751] ; [37.21405751 14.78594249],0
b1,1,0.484116,0.489578,[105 162] ; [24 30],[107.29906542 159.70093458] ; [21.70093458 32.29906542],0
a5,1,0.499475,0.456051,[209  58] ; [40 14],[207.11214953  59.88785047] ; [41.88785047 12.11214953],0
u2,1,0.561993,0.336265,[29 30] ; [7 5],[29.91549296 29.08450704] ; [6.08450704 5.91549296],0
n3,1,0.567741,0.326477,[29  7] ; [11  4],[28.23529412  7.76470588] ; [11.76470588  3.23529412],0
a6,1,0.587815,0.293769,[177  88] ; [34 20],[175.28213166  89.71786834] ; [35.71786834 18.28213166],0
b2,1,0.642319,0.215723,[ 79 104] ; [12 19],[ 77.81775701 105.18224299] ; [13.18224299 17.81775701],0
b3,1,0.642319,0.215723,[ 79 104] ; [12 19],[ 77.81775701 105.18224299] ; [13.18224299 17.81775701],0
u4,1,0.740657,0.10955,[  7 260] ; [ 1 53],[  6.65420561 260.34579439] ; [ 1.34579439 52.65420561],0
