Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.894226,[ 2 59] ; [244  90],[37.98987342 23.01012658] ; [208.01012658 125.98987342],1
d5,1,0.0,60.31411,[30 31] ; [299  35],[50.80759494 10.19240506] ; [278.19240506  55.80759494],1
d3,1,0.0,55.838441,[18 43] ; [258  76],[42.62278481 18.37721519] ; [233.37721519 100.62278481],1
d2,1,2.8e-05,17.543673,[15 46] ; [179 154],[30.03553299 30.96446701] ; [163.96446701 169.03553299],1
s5,1,0.000131,14.622992,[ 9 49] ; [136 188],[22.01570681 35.98429319] ; [122.98429319 201.01570681],1
u1,1,0.001362,10.255963,[ 3 58] ; [ 76 258],[12.2 48.8] ; [ 66.8 267.2],0
s2,1,0.001789,9.754407,[20 38] ; [187 143],[30.94329897 27.05670103] ; [176.05670103 153.94329897],0
s1,1,0.001864,9.678834,[ 5 54] ; [  5 325],[ 1.51670951 57.48329049] ; [  8.48329049 321.51670951],0
a4,1,0.003495,8.529243,[18 42] ; [168 165],[28.39694656 31.60305344] ; [157.60305344 175.39694656],0
p7,1,0.003587,8.481977,[32 26] ; [239  84],[41.25459318 16.74540682] ; [229.74540682  93.25459318],0
a5,1,0.007638,7.11641,[40 21] ; [270  64],[47.87341772 13.12658228] ; [262.12658228  71.87341772],0
a2,1,0.008734,6.876378,[ 7 54] ; [ 91 243],[15.13417722 45.86582278] ; [ 82.86582278 251.13417722],0
a3,1,0.008941,6.834579,[39 22] ; [264  69],[46.91116751 14.08883249] ; [256.08883249  76.91116751],0
v2,1,0.009408,6.743669,[33 26] ; [235  88],[41.39267016 17.60732984] ; [226.60732984  96.39267016],0
p8,1,0.009906,6.651801,[27 31] ; [210 116],[35.796875 22.203125] ; [201.203125 124.796875],0
p9,1,0.013042,6.163391,[50 10] ; [307  23],[54.92307692  5.07692308] ; [302.07692308  27.92307692],0
p2,1,0.015994,5.803516,[47 13] ; [296  35],[52.6342711  7.3657289] ; [290.3657289  40.6342711],0
s6,1,0.027418,4.864318,[34 25] ; [236  92],[41.1627907 17.8372093] ; [228.8372093  99.1627907],0
b3,1,0.028178,4.817128,[13 32] ; [105 120],[19.66666667 25.33333333] ; [ 98.33333333 126.66666667],0
b2,1,0.028178,4.817128,[13 32] ; [105 120],[19.66666667 25.33333333] ; [ 98.33333333 126.66666667],0
p1,1,0.036651,4.366541,[10 50] ; [ 27 306],[ 5.64885496 54.35114504] ; [ 31.35114504 301.64885496],0
p4,1,0.040222,4.208489,[34 26] ; [232  99],[40.81841432 19.18158568] ; [225.18158568 105.81841432],0
n6,1,0.043402,4.079665,[49 12] ; [297  35],[53.70483461  7.29516539] ; [292.29516539  39.70483461],0
p12,1,0.053964,3.713802,[ 2 58] ; [ 38 291],[ 6.16966581 53.83033419] ; [ 33.83033419 295.16966581],0
r4,1,0.060114,3.534239,[53  8] ; [313  21],[56.52151899  4.47848101] ; [309.47848101  24.52151899],0
s7,1,0.062165,3.478668,[23 34] ; [172 148],[29.48275862 27.51724138] ; [165.51724138 154.48275862],0
s8,1,0.069923,3.284836,[24 36] ; [175 157],[30.45918367 29.54081633] ; [168.54081633 163.45918367],0
r3,1,0.076268,3.142689,[56  4] ; [326   8],[58.17258883  1.82741117] ; [323.82741117  10.17258883],0
v3,1,0.078399,3.097781,[25 36] ; [171 150],[31.29842932 29.70157068] ; [164.70157068 156.29842932],0
p6,1,0.089793,2.878077,[20 39] ; [148 175],[25.94764398 33.05235602] ; [142.05235602 180.94764398],0
a6,1,0.091048,2.855748,[36 25] ; [233 100],[41.64720812 19.35279188] ; [227.35279188 105.64720812],0
s3,1,0.102063,2.673011,[27 31] ; [190 137],[32.69090909 25.30909091] ; [184.30909091 142.69090909],0
p3,1,0.145978,2.113786,[29 31] ; [194 138],[34.13265306 25.86734694] ; [188.86734694 143.13265306],0
a7,1,0.150207,2.070143,[39 22] ; [243  90],[43.65989848 17.34010152] ; [238.34010152  94.65989848],0
r2,1,0.175734,1.833335,[55  5] ; [316  14],[57.07692308  2.92307692] ; [313.92307692  16.07692308],0
a1,1,0.184698,1.759412,[ 1 60] ; [ 19 315],[ 3.08860759 57.91139241] ; [ 16.91139241 317.08860759],0
n1,1,0.213487,1.547619,[8 5] ; [22 30],[6. 7.] ; [24. 28.],0
p10,1,0.234348,1.414277,[50  9] ; [296  33],[52.61340206  6.38659794] ; [293.38659794  35.61340206],0
b5,1,0.249318,1.327119,[42 19] ; [204 130],[37.98987342 23.01012658] ; [208.01012658 125.98987342],0
v4,1,0.252175,1.311212,[56  3] ; [324   8],[57.34015345  1.65984655] ; [322.65984655   9.34015345],0
b4,1,0.285418,1.141107,[33 28] ; [205 129],[36.75443038 24.24556962] ; [201.24556962 132.75443038],0
a8,1,0.338218,0.917175,[ 6 49] ; [ 48 253],[ 8.34269663 46.65730337] ; [ 45.65730337 255.34269663],0
r1,1,0.393364,0.728518,[49 12] ; [282  51],[51.24619289  9.75380711] ; [279.75380711  53.24619289],0
p5,1,0.415945,0.661743,[ 7 53] ; [ 52 278],[ 9.07692308 50.92307692] ; [ 49.92307692 280.07692308],0
