Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,32.587976,[113  50] ; [19 48],[93.54782609 69.45217391] ; [38.45217391 28.54782609],1
s4,1,0.006731,7.343375,[ 23 142] ; [20 49],[ 30.32051282 134.67948718] ; [12.67948718 56.32051282],0
n6,1,0.052034,3.774688,[149  14] ; [57 12],[144.73275862  18.26724138] ; [61.26724138  7.73275862],0
b1,1,0.061312,3.501542,[ 60 106] ; [34 35],[66.4 99.6] ; [27.6 41.4],0
d4,1,0.09004,2.873657,[148  18] ; [55 13],[144.00854701  21.99145299] ; [58.99145299  9.00854701],0
p3,1,0.100474,2.698005,[108  58] ; [37 32],[102.42553191  63.57446809] ; [42.57446809 26.42553191],0
s6,1,0.12134,2.399945,[132  30] ; [61  7],[135.93913043  26.06086957] ; [57.06086957 10.93913043],0
r3,1,0.128366,2.31216,[164   2] ; [66  3],[162.46808511   3.53191489] ; [67.53191489  1.46808511],0
n4,1,0.163787,1.938914,[145  20] ; [55 13],[141.63090129  23.36909871] ; [58.36909871  9.63090129],0
u4,1,0.169453,1.887778,[  9 157] ; [ 1 68],[  7.06382979 158.93617021] ; [ 2.93617021 66.06382979],0
r4,1,0.201513,1.631375,[154  12] ; [67  2],[156.1106383   9.8893617] ; [64.8893617  4.1106383],0
s7,1,0.21115,1.563521,[129  29] ; [49 17],[125.55357143  32.44642857] ; [52.44642857 13.55357143],0
s2,1,0.22923,1.445636,[125  38] ; [47 21],[121.36796537  41.63203463] ; [50.63203463 17.36796537],0
u1,1,0.247109,1.339574,[ 43 123] ; [13 56],[ 39.55744681 126.44255319] ; [16.44255319 52.55744681],0
r1,1,0.282185,1.156535,[142  23] ; [62  6],[144.46351931  20.53648069] ; [59.53648069  8.46351931],0
a5,1,0.318514,0.995037,[139  27] ; [54 15],[136.33191489  29.66808511] ; [56.66808511 12.33191489],0
b5,1,0.318711,0.994229,[110  56] ; [41 28],[106.66382979  59.33617021] ; [44.33617021 24.66382979],0
a4,1,0.31965,0.990378,[82 84] ; [39 30],[85.47234043 80.52765957] ; [35.52765957 33.47234043],0
b4,1,0.320176,0.988228,[103  63] ; [38 31],[99.6 66.4] ; [41.4 27.6],0
