Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.259204,[18 24] ; [61 10],[29.36283186 12.63716814] ; [49.63716814 21.36283186],1
s8,1,6e-06,20.529993,[11 34] ; [48 23],[22.88793103 22.11206897] ; [36.11206897 34.88793103],1
a3,1,0.003256,8.65815,[28 17] ; [61 10],[34.52586207 10.47413793] ; [54.47413793 16.52586207],0
s3,1,0.003848,8.35437,[26 17] ; [60 11],[32.43859649 10.56140351] ; [53.56140351 17.43859649],0
p7,1,0.005217,7.802533,[23 22] ; [52 16],[29.86725664 15.13274336] ; [45.13274336 22.86725664],0
s5,1,0.008369,6.952778,[15 26] ; [42 25],[21.63888889 19.36111111] ; [35.36111111 31.63888889],0
p8,1,0.017659,5.629675,[17 27] ; [43 27],[23.15789474 20.84210526] ; [36.84210526 33.15789474],0
p6,1,0.021968,5.248295,[14 31] ; [37 33],[19.95652174 25.04347826] ; [31.04347826 38.95652174],0
d2,1,0.023073,5.162973,[15 30] ; [39 32],[20.94827586 24.05172414] ; [33.05172414 37.94827586],0
u1,1,0.043658,4.069753,[ 6 39] ; [21 50],[10.47413793 34.52586207] ; [16.52586207 54.47413793],0
p2,1,0.051329,3.797507,[32 13] ; [61 10],[36.07758621  8.92241379] ; [56.92241379 14.07758621],0
s6,1,0.063743,3.437216,[35  8] ; [65  5],[38.05309735  4.94690265] ; [61.94690265  8.05309735],0
a4,1,0.081093,3.042861,[16 29] ; [37 34],[20.56034483 24.43965517] ; [32.43965517 38.56034483],0
v3,1,0.091464,2.848424,[ 9 33] ; [26 45],[13.00884956 28.99115044] ; [21.99115044 49.00884956],0
n4,1,0.110705,2.544128,[28 17] ; [54 17],[31.81034483 13.18965517] ; [50.18965517 20.81034483],0
u2,1,0.118268,2.440107,[ 5 12] ; [6 4],[ 6.92592593 10.07407407] ; [4.07407407 5.92592593],0
b1,1,0.119572,2.422916,[12 33] ; [29 42],[15.90517241 29.09482759] ; [25.09482759 45.90517241],0
p3,1,0.121684,2.395507,[20 25] ; [42 29],[24.05172414 20.94827586] ; [37.94827586 33.05172414],0
v1,1,0.143862,2.136152,[18 26] ; [39 32],[21.80869565 22.19130435] ; [35.19130435 35.80869565],0
a2,1,0.152679,2.045279,[ 8 37] ; [21 50],[11.25 33.75] ; [17.75 53.25],0
b4,1,0.161282,1.962165,[30 15] ; [38 33],[26.37931034 18.62068966] ; [41.62068966 29.37931034],0
