Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.700564,[18 81] ; [52 54],[33.80487805 65.19512195] ; [36.19512195 69.80487805],1
p3,1,1.3e-05,19.019556,[11 89] ; [40 68],[24.51923077 75.48076923] ; [26.48076923 81.51923077],1
p2,1,0.000309,13.017944,[61 39] ; [90 18],[72.59615385 27.40384615] ; [78.40384615 29.59615385],1
p6,1,0.005492,7.709723,[10 90] ; [26 79],[17.56097561 82.43902439] ; [18.43902439 86.56097561],0
p10,1,0.00655,7.392333,[69 31] ; [90 16],[77.18446602 22.81553398] ; [81.81553398 24.18446602],0
r3,1,0.012366,6.25762,[90 10] ; [105   2],[94.20289855  5.79710145] ; [100.79710145   6.20289855],0
b1,1,0.012909,6.181484,[27 73] ; [47 61],[35.57692308 64.42307692] ; [38.42307692 69.57692308],0
a8,1,0.01821,5.575876,[ 9 83] ; [22 76],[15.01052632 76.98947368] ; [15.98947368 82.01052632],0
b4,1,0.050406,3.827898,[67 33] ; [58 50],[60.09615385 39.90384615] ; [64.90384615 43.09615385],0
v2,1,0.052085,3.773026,[43 48] ; [63 40],[49.72164948 41.27835052] ; [56.27835052 46.72164948],0
n4,1,0.066267,3.373149,[64 36] ; [81 26],[70.04830918 29.95169082] ; [74.95169082 32.04830918],0
s8,1,0.12278,2.381497,[43 57] ; [58 50],[48.55769231 51.44230769] ; [52.44230769 55.55769231],0
v4,1,0.163985,1.93709,[93  7] ; [103   3],[95.14563107  4.85436893] ; [100.85436893   5.14563107],0
p9,1,0.184247,1.763031,[78 21] ; [91 15],[81.61463415 17.38536585] ; [87.38536585 18.61463415],0
s5,1,0.191301,1.707568,[32 65] ; [44 61],[36.4950495 60.5049505] ; [39.5049505 65.4950495],0
a6,1,0.195969,1.672165,[69 31] ; [64 42],[64.5631068 35.4368932] ; [68.4368932 37.5631068],0
n5,1,0.236837,1.39932,[63 37] ; [75 31],[66.99029126 33.00970874] ; [71.00970874 34.99029126],0
s1,1,0.247801,1.335658,[ 3 95] ; [  7 100],[ 4.7804878 93.2195122] ; [  5.2195122 101.7804878],0
s7,1,0.24971,1.324924,[48 51] ; [61 47],[52.13043478 46.86956522] ; [56.86956522 51.13043478],0
a3,1,0.259789,1.269879,[65 34] ; [78 29],[68.72330097 30.27669903] ; [74.27669903 32.72330097],0
d5,1,0.27609,1.186238,[73 27] ; [85 22],[76.32850242 23.67149758] ; [81.67149758 25.32850242],0
v1,1,0.29087,1.115592,[45 52] ; [56 48],[48.74129353 48.25870647] ; [52.25870647 51.74129353],0
