Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,44.033252,[207  39] ; [138 105],[173.55828221  72.44171779] ; [171.44171779  71.55828221],1
p5,1,2e-06,23.036919,[ 57 189] ; [ 18 223],[ 37.88501027 208.11498973] ; [ 37.11498973 203.88501027],1
s7,1,1.9e-05,18.246757,[151  83] ; [105 129],[128. 106.] ; [128. 106.],1
p3,1,0.000187,13.95687,[172  74] ; [130 113],[151.92638037  94.07361963] ; [150.07361963  92.92638037],1
s8,1,0.000234,13.540125,[141 103] ; [ 99 142],[120.74226804 123.25773196] ; [119.25773196 121.74226804],1
p12,1,0.000253,13.390419,[ 33 211] ; [ 10 233],[ 21.54414784 222.45585216] ; [ 21.45585216 221.54414784],1
s5,1,0.000487,12.163922,[112 121] ; [ 78 163],[ 93.39662447 139.60337553] ; [ 96.60337553 144.39662447],1
p8,1,0.000498,12.122573,[186  59] ; [147  93],[168.21649485  76.78350515] ; [164.78350515  75.21649485],1
p1,1,0.001076,10.69144,[ 35 211] ; [ 13 228],[ 24.24640657 221.75359343] ; [ 23.75359343 217.24640657],0
a1,1,0.002064,9.491404,[ 22 224] ; [  6 237],[ 14.08588957 231.91411043] ; [ 13.91411043 229.08588957],0
n4,1,0.002161,9.407635,[216  30] ; [187  55],[203.15163934  42.84836066] ; [199.84836066  42.15163934],0
s2,1,0.003666,8.442014,[148  96] ; [115 127],[132.04115226 111.95884774] ; [130.95884774 111.04115226],0
s6,1,0.003712,8.419368,[180  55] ; [154  85],[165.5907173  69.4092827] ; [168.4092827  70.5907173],0
b3,1,0.008356,6.955584,[77 88] ; [46 98],[65.67961165 99.32038835] ; [57.32038835 86.67961165],0
b2,1,0.008356,6.955584,[77 88] ; [46 98],[65.67961165 99.32038835] ; [57.32038835 86.67961165],0
v1,1,0.013145,6.149554,[157  87] ; [125 110],[143.64926931 100.35073069] ; [138.35073069  96.64926931],0
u1,1,0.01961,5.44624,[ 58 188] ; [ 37 206],[ 47.79141104 198.20858896] ; [ 47.20858896 195.79141104],0
u3,1,0.020062,5.406523,[36 22] ; [29 41],[29.453125 28.546875] ; [35.546875 34.453125],0
b1,1,0.040912,4.179652,[103 143] ; [ 80 163],[ 92.06134969 153.93865031] ; [ 90.93865031 152.06134969],0
a4,1,0.049185,3.869015,[123 122] ; [100 142],[112.18685832 132.81314168] ; [110.81314168 131.18685832],0
p9,1,0.052022,3.77507,[224  21] ; [206  34],[217.21649485  27.78350515] ; [212.78350515  27.21649485],0
n5,1,0.053413,3.730942,[209  37] ; [190  53],[200.72392638  45.27607362] ; [198.27607362  44.72392638],0
r2,1,0.095691,2.775938,[237   6] ; [227  13],[233.44099379   9.55900621] ; [230.55900621   9.44099379],0
a3,1,0.132885,2.258474,[188  56] ; [172  70],[180.74074074  63.25925926] ; [179.25925926  62.74074074],0
s1,1,0.134313,2.241937,[  8 236] ; [  3 237],[  5.54545455 238.45454545] ; [  5.45454545 234.54545455],0
d1,1,0.134693,2.237566,[156  90] ; [138 105],[147.90184049  98.09815951] ; [146.09815951  96.90184049],0
b4,1,0.137201,2.209075,[144 102] ; [126 117],[135.82822086 110.17177914] ; [134.17177914 108.82822086],0
a2,1,0.137618,2.204389,[ 69 177] ; [ 54 189],[ 61.87730061 184.12269939] ; [ 61.12269939 181.87730061],0
