Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000203,13.800439,[4 7] ; [72 13],[8.70833333 2.29166667] ; [67.29166667 17.70833333],1
n5,1,0.000444,12.335523,[6 5] ; [78  7],[9.625 1.375] ; [74.375 10.625],1
p6,1,0.00342,8.56843,[2 8] ; [56 27],[6.23655914 3.76344086] ; [51.76344086 31.23655914],0
p7,1,0.005541,7.693987,[5 5] ; [72 12],[8.19148936 1.80851064] ; [68.80851064 15.19148936],0
s3,1,0.010325,6.577968,[3 8] ; [57 28],[6.875 4.125] ; [53.125 31.875],0
s2,1,0.026375,4.931276,[3 8] ; [53 32],[6.41666667 4.58333333] ; [49.58333333 35.41666667],0
r4,1,0.03959,4.235351,[9 2] ; [82  3],[10.42708333  0.57291667] ; [80.57291667  4.42708333],0
s8,1,0.069157,3.302917,[4 7] ; [55 30],[6.76041667 4.23958333] ; [52.23958333 32.76041667],0
d1,1,0.082983,3.005491,[4 7] ; [54 31],[6.64583333 4.35416667] ; [51.35416667 33.64583333],0
b4,1,0.093147,2.819129,[9 2] ; [47 38],[6.41666667 4.58333333] ; [49.58333333 35.41666667],0
v2,1,0.120346,2.412815,[4 7] ; [50 32],[6.38709677 4.61290323] ; [47.61290323 34.38709677],0
s1,1,0.139855,2.179552,[2 9] ; [ 5 80],[ 0.80208333 10.19791667] ; [ 6.19791667 78.80208333],0
v3,1,0.141163,2.165237,[4 7] ; [49 33],[6.2688172 4.7311828] ; [46.7311828 35.2688172],0
r1,1,0.142638,2.149272,[7 4] ; [70 15],[8.82291667 2.17708333] ; [68.17708333 16.82291667],0
r2,1,0.163339,1.943036,[8 2] ; [79  6],[9.15789474 0.84210526] ; [77.84210526  7.15789474],0
a5,1,0.173389,1.853392,[10  1] ; [61 24],[8.13541667 2.86458333] ; [62.86458333 22.13541667],0
p8,1,0.177696,1.816786,[7 4] ; [69 16],[8.70833333 2.29166667] ; [67.29166667 17.70833333],0
b5,1,0.181646,1.784109,[7 4] ; [36 49],[4.92708333 6.07291667] ; [38.07291667 46.92708333],0
p2,1,0.215081,1.53689,[9 2] ; [78  6],[10.07368421  0.92631579] ; [76.92631579  7.07368421],0
p12,1,0.215458,1.53437,[1 9] ; [24 61],[2.63157895 7.36842105] ; [22.36842105 62.63157895],0
s7,1,0.221608,1.493926,[6 5] ; [58 22],[7.73626374 3.26373626] ; [56.26373626 23.73626374],0
u3,1,0.240366,1.378446,[1 2] ; [13  6],[1.90909091 1.09090909] ; [12.09090909  6.90909091],0
s6,1,0.243812,1.358419,[8 3] ; [69 11],[9.30769231 1.69230769] ; [67.69230769 12.30769231],0
d2,1,0.33641,0.924064,[4 7] ; [44 41],[5.5 5.5] ; [42.5 42.5],0
d3,1,0.364774,0.82139,[6 5] ; [58 27],[7.33333333 3.66666667] ; [56.66666667 28.33333333],0
n4,1,0.370268,0.802766,[9 2] ; [77  8],[9.85416667 1.14583333] ; [76.14583333  8.85416667],0
b1,1,0.374921,0.78729,[3 8] ; [35 50],[4.35416667 6.64583333] ; [33.64583333 51.35416667],0
v4,1,0.385078,0.754429,[10  1] ; [82  3],[10.54166667  0.45833333] ; [81.45833333  3.54166667],0
a2,1,0.473684,0.513369,[ 1 10] ; [15 70],[1.83333333 9.16666667] ; [14.16666667 70.83333333],0
v1,1,0.524041,0.405933,[6 4] ; [58 25],[6.88172043 3.11827957] ; [57.11827957 25.88172043],0
p9,1,0.537963,0.379329,[10  1] ; [81  4],[10.42708333  0.57291667] ; [80.57291667  4.42708333],0
n2,1,0.540818,0.374026,[1 1] ; [10  4],[1.375 0.625] ; [9.625 4.375],0
a8,1,0.584717,0.298671,[2 7] ; [12 67],[1.43181818 7.56818182] ; [12.56818182 66.43181818],0
p11,1,0.64661,0.210201,[10  1] ; [73 12],[9.51041667 1.48958333] ; [73.48958333 11.51041667],0
s5,1,0.675421,0.175326,[6 4] ; [52 26],[6.59090909 3.40909091] ; [51.40909091 26.59090909],0
n6,1,0.679116,0.171123,[10  1] ; [80  5],[10.3125  0.6875] ; [79.6875  5.3125],0
a7,1,0.697381,0.151211,[7 4] ; [59 26],[7.5625 3.4375] ; [58.4375 26.5625],0
a4,1,0.704588,0.143743,[4 7] ; [36 49],[4.58333333 6.41666667] ; [35.41666667 49.58333333],0
a3,1,0.714881,0.133451,[8 3] ; [66 19],[8.47916667 2.52083333] ; [65.52083333 19.47916667],0
d4,1,0.803978,0.061604,[9 2] ; [72 13],[9.28125 1.71875] ; [71.71875 13.28125],0
a6,1,0.81649,0.053852,[7 4] ; [51 34],[6.64583333 4.35416667] ; [51.35416667 33.64583333],0
d5,1,0.817994,0.052958,[9 2] ; [67 18],[8.70833333 2.29166667] ; [67.29166667 17.70833333],0
p10,1,0.849246,0.036131,[9 1] ; [78  7],[9.15789474 0.84210526] ; [77.84210526  7.15789474],0
b2,1,0.895843,0.017139,[4 4] ; [29 32],[3.82608696 4.17391304] ; [29.17391304 31.82608696],0
b3,1,0.895843,0.017139,[4 4] ; [29 32],[3.82608696 4.17391304] ; [29.17391304 31.82608696],0
u2,1,0.906537,0.013784,[2 1] ; [12  7],[1.90909091 1.09090909] ; [12.09090909  6.90909091],0
