Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4.7e-05,16.545801,[10 53] ; [25 23],[19.86486486 43.13513514] ; [15.13513514 32.86486486],1
p9,1,0.587605,0.294099,[49 15] ; [38  9],[50.16216216 13.83783784] ; [36.83783784 10.16216216],0
u1,1,0.619711,0.246274,[ 4 62] ; [ 2 48],[ 3.4137931 62.5862069] ; [ 2.5862069 47.4137931],0
r2,1,0.620843,0.244684,[61  5] ; [44  5],[60.26086957  5.73913043] ; [44.73913043  4.26086957],0
a6,1,0.631542,0.229976,[32 34] ; [22 28],[30.72413793 35.27586207] ; [23.27586207 26.72413793],0
p8,1,0.667801,0.184185,[31 35] ; [24 23],[32.12389381 33.87610619] ; [22.87610619 24.12389381],0
p1,1,0.67689,0.173648,[ 8 56] ; [ 5 45],[ 7.29824561 56.70175439] ; [ 5.70175439 44.29824561],0
a8,1,0.694967,0.153761,[ 8 53] ; [ 5 42],[ 7.34259259 53.65740741] ; [ 5.65740741 41.34259259],0
n3,1,0.721501,0.127059,[9 8] ; [6 4],[9.44444444 7.55555556] ; [5.55555556 4.44444444],0
s7,1,0.743717,0.106886,[35 27] ; [28 19],[35.83486239 26.16513761] ; [27.16513761 19.83486239],0
p2,1,0.750852,0.100816,[52 13] ; [38 11],[51.31578947 13.68421053] ; [38.68421053 10.31578947],0
b3,1,0.758707,0.094359,[ 9 30] ; [ 6 24],[ 8.47826087 30.52173913] ; [ 6.52173913 23.47826087],0
b2,1,0.758707,0.094359,[ 9 30] ; [ 6 24],[ 8.47826087 30.52173913] ; [ 6.52173913 23.47826087],0
a1,1,0.776829,0.080346,[ 2 64] ; [ 2 48],[ 2.27586207 63.72413793] ; [ 1.72413793 48.27586207],0
d3,1,0.786809,0.073146,[40 25] ; [32 18],[40.69565217 24.30434783] ; [31.30434783 18.69565217],0
s3,1,0.794778,0.067658,[57  9] ; [44  6],[57.46551724  8.53448276] ; [43.53448276  6.46551724],0
n2,1,0.879193,0.023102,[14  3] ; [8 2],[13.85185185  3.14814815] ; [8.14814815 1.85185185],0
n4,1,0.89777,0.016507,[43 23] ; [32 18],[42.67241379 23.32758621] ; [32.32758621 17.67241379],0
s5,1,0.931751,0.007334,[24 40] ; [18 29],[24.21621622 39.78378378] ; [17.78378378 29.21621622],0
n1,1,0.952092,0.00361,[ 7 10] ; [4 6],[ 6.92592593 10.07407407] ; [4.07407407 5.92592593],0
s4,1,0.971131,0.00131,[19 45] ; [15 35],[19.0877193 44.9122807] ; [14.9122807 35.0877193],0
n6,1,0.981016,0.000566,[51 15] ; [37 11],[50.94736842 15.05263158] ; [37.05263158 10.94736842],0
