Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.754423,[31 68] ; [21  4],[41.51612903 57.48387097] ; [10.48387097 14.51612903],1
s2,1,3.8e-05,16.969275,[26 74] ; [18  8],[34.92063492 65.07936508] ; [ 9.07936508 16.92063492],1
s5,1,8.9e-05,15.354928,[14 82] ; [12 11],[20.97478992 75.02521008] ; [ 5.02521008 17.97478992],1
s8,1,0.003416,8.570692,[20 79] ; [13 14],[25.92857143 73.07142857] ; [ 7.07142857 19.92857143],0
a6,1,0.006676,7.358008,[59 41] ; [ 8 19],[52.75590551 47.24409449] ; [14.24409449 12.75590551],0
u3,1,0.01427,6.004411,[16 26] ; [10  3],[19.85454545 22.14545455] ; [6.14545455 6.85454545],0
s3,1,0.019216,5.481756,[37 61] ; [17 10],[42.336 55.664] ; [11.664 15.336],0
p9,1,0.019967,5.414783,[45 50] ; [19  7],[50.24793388 44.75206612] ; [13.75206612 12.24793388],0
v1,1,0.031816,4.608389,[26 72] ; [13 14],[30.576 67.424] ; [ 8.424 18.576],0
n6,1,0.035401,4.425739,[59 40] ; [22  5],[63.64285714 35.35714286] ; [17.35714286  9.64285714],0
a2,1,0.064592,3.415366,[18 82] ; [ 1 26],[14.96062992 85.03937008] ; [ 4.03937008 22.96062992],0
s7,1,0.076995,3.127219,[23 74] ; [10 14],[26.45454545 70.54545455] ; [ 6.54545455 17.45454545],0
v2,1,0.081047,3.043787,[34 63] ; [14 12],[37.85365854 59.14634146] ; [10.14634146 15.85365854],0
p10,1,0.113964,2.498371,[47 51] ; [17  9],[50.58064516 47.41935484] ; [13.41935484 12.58064516],0
r4,1,0.126302,2.337375,[62 38] ; [21  6],[65.35433071 34.64566929] ; [17.64566929  9.35433071],0
p1,1,0.131286,2.277236,[ 6 94] ; [ 4 23],[ 7.87401575 92.12598425] ; [ 2.12598425 24.87401575],0
s1,1,0.135786,2.225078,[ 6 93] ; [ 4 23],[ 7.85714286 91.14285714] ; [ 2.14285714 24.85714286],0
p12,1,0.140251,2.175208,[ 2 98] ; [ 2 24],[ 3.17460317 96.82539683] ; [ 0.82539683 25.17460317],0
v4,1,0.190882,1.710798,[73 27] ; [23  4],[75.59055118 24.40944882] ; [20.40944882  6.59055118],0
b4,1,0.20888,1.579171,[58 42] ; [12 15],[55.11811024 44.88188976] ; [14.88188976 12.11811024],0
a8,1,0.213952,1.544484,[12 86] ; [ 1 25],[10.27419355 87.72580645] ; [ 2.72580645 23.27419355],0
r3,1,0.224682,1.474215,[74 26] ; [23  4],[76.37795276 23.62204724] ; [20.62204724  6.37795276],0
