Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,97.342463,[479  36] ; [10 18],[463.78453039  51.21546961] ; [25.21546961  2.78453039],1
r2,1,0.0,40.213165,[495  14] ; [18  7],[488.98314607  20.01685393] ; [24.01685393  0.98314607],1
p2,1,0.0,38.723795,[430  80] ; [10 17],[417.87709497  92.12290503] ; [22.12290503  4.87709497],1
r1,1,0.0,35.572852,[440  73] ; [12 16],[428.60628466  84.39371534] ; [23.39371534  4.60628466],1
r3,1,0.0,34.627241,[494  19] ; [20  8],[487.3974122  25.6025878] ; [26.6025878  1.3974122],1
p9,1,0.0,32.224364,[440  66] ; [12 14],[429.90977444  76.09022556] ; [22.09022556  3.90977444],1
p10,1,3e-06,21.856274,[426  83] ; [13 14],[416.88619403  92.11380597] ; [22.11380597  4.88619403],1
n6,1,1.1e-05,19.261717,[443  69] ; [15 12],[435.05751391  76.94248609] ; [22.94248609  4.05751391],1
p7,1,2.2e-05,18.016293,[323 175] ; [ 7 21],[312.43346008 185.56653992] ; [17.56653992 10.43346008],1
s8,1,0.00015,14.376235,[261 250] ; [ 4 24],[251.23376623 259.76623377] ; [13.76623377 14.23376623],1
p8,1,0.000201,13.821865,[278 226] ; [ 5 22],[268.61016949 235.38983051] ; [14.38983051 12.61016949],1
v1,1,0.000286,13.158065,[289 211] ; [ 6 21],[279.88614801 220.11385199] ; [15.11385199 11.88614801],1
s2,1,0.000558,11.912755,[287 224] ; [ 6 21],[278.29553903 232.70446097] ; [14.70446097 12.29553903],1
a7,1,0.000906,11.009564,[399 116] ; [14 14],[391.70349908 123.29650092] ; [21.29650092  6.70349908],1
p4,1,0.001442,10.150895,[333 176] ; [10 18],[325.11545624 183.88454376] ; [17.88454376 10.11545624],0
s6,1,0.001546,10.02246,[354 153] ; [11 16],[346.54494382 160.45505618] ; [18.45505618  8.54494382],0
n5,1,0.007826,7.072885,[389 123] ; [15 13],[383.05185185 128.94814815] ; [20.94814815  7.05185185],0
v3,1,0.009017,6.819446,[215 273] ; [ 5 22],[208.46601942 279.53398058] ; [11.53398058 15.46601942],0
u1,1,0.015535,5.854807,[144 371] ; [ 2 26],[138.47145488 376.52854512] ; [ 7.52854512 20.47145488],0
d2,1,0.016276,5.772821,[367 147] ; [25  2],[372.43622921 141.56377079] ; [19.56377079  7.43622921],0
a5,1,0.020774,5.34564,[435  80] ; [19  9],[430.5893186  84.4106814] ; [23.4106814  4.5893186],0
a6,1,0.021177,5.312181,[378 136] ; [15 13],[372.69741697 141.30258303] ; [20.30258303  7.69741697],0
p6,1,0.027244,4.875268,[200 303] ; [ 5 22],[194.55660377 308.44339623] ; [10.44339623 16.55660377],0
p3,1,0.028139,4.819502,[273 238] ; [ 9 19],[267.35064935 243.64935065] ; [14.64935065 13.35064935],0
b1,1,0.031511,4.624909,[190 325] ; [16 12],[195.37753223 319.62246777] ; [10.62246777 17.37753223],0
u3,1,0.036422,4.377232,[68 35] ; [1 4],[65.80555556 37.19444444] ; [3.19444444 1.80555556],0
s7,1,0.042837,4.101809,[259 232] ; [ 8 17],[254.06395349 236.93604651] ; [12.93604651 12.06395349],0
d5,1,0.048435,3.894838,[506   9] ; [26  2],[504.56721915  10.43278085] ; [27.43278085  0.56721915],0
a2,1,0.057957,3.594915,[182 333] ; [ 5 23],[177.3572744 337.6427256] ; [ 9.6427256 18.3572744],0
p11,1,0.079504,3.075022,[404 111] ; [18 10],[400.23941068 114.76058932] ; [21.76058932  6.23941068],0
b4,1,0.21343,1.548005,[307 208] ; [20  8],[310.13812155 204.86187845] ; [16.86187845 11.13812155],0
s1,1,0.218056,1.517118,[ 15 493] ; [ 2 26],[ 16.1119403 491.8880597] ; [ 0.8880597 27.1119403],0
n4,1,0.291262,1.113779,[409 104] ; [20  8],[406.79667283 106.20332717] ; [22.20332717  5.79667283],0
d3,1,0.306324,1.04646,[456  59] ; [23  5],[454.30018416  60.69981584] ; [24.69981584  3.30018416],0
n2,1,0.312128,1.021649,[80 38] ; [7 6],[78.36641221 39.63358779] ; [8.63358779 4.36641221],0
p12,1,0.327909,0.957136,[ 47 463] ; [ 1 26],[ 45.58659218 464.41340782] ; [ 2.41340782 24.58659218],0
v2,1,0.38324,0.760282,[306 189] ; [15 13],[303.81453155 191.18546845] ; [17.18546845 10.81453155],0
b5,1,0.398735,0.712139,[317 198] ; [15 13],[314.88029466 200.11970534] ; [17.11970534 10.88029466],0
s5,1,0.439413,0.597815,[182 310] ; [ 8 19],[180.11560694 311.88439306] ; [ 9.88439306 17.11560694],0
n3,1,0.466823,0.529485,[81 37] ; [7 5],[79.87692308 38.12307692] ; [8.12307692 3.87692308],0
n1,1,0.50695,0.440357,[43 74] ; [6 7],[44.1 72.9] ; [4.9 8.1],0
s3,1,0.529459,0.395429,[294 213] ; [14 13],[292.42696629 214.57303371] ; [15.57303371 11.42696629],0
p1,1,0.639684,0.219156,[ 42 470] ; [ 3 25],[ 42.66666667 469.33333333] ; [ 2.33333333 25.66666667],0
a8,1,0.688182,0.16106,[ 56 403] ; [ 4 23],[ 56.66666667 402.33333333] ; [ 3.33333333 23.66666667],0
a1,1,0.696943,0.151671,[ 27 488] ; [ 1 27],[ 26.55616943 488.44383057] ; [ 1.44383057 26.55616943],0
a3,1,0.812118,0.056499,[412 101] ; [23  5],[412.48613678 100.51386322] ; [22.51386322  5.48613678],0
a4,1,0.819457,0.052095,[297 217] ; [15 12],[296.42883549 217.57116451] ; [15.57116451 11.42883549],0
p5,1,0.860744,0.030774,[ 60 448] ; [ 3 25],[ 59.70895522 448.29104478] ; [ 3.29104478 24.70895522],0
s4,1,0.927891,0.00819,[ 87 419] ; [ 5 23],[ 87.17602996 418.82397004] ; [ 4.82397004 23.17602996],0
u4,1,0.937946,0.006061,[ 17 498] ; [ 1 27],[ 17.0718232 497.9281768] ; [ 0.9281768 27.0718232],0
b2,1,0.948332,0.004199,[129 195] ; [ 9 14],[128.85302594 195.14697406] ; [ 9.14697406 13.85302594],0
b3,1,0.948332,0.004199,[129 195] ; [ 9 14],[128.85302594 195.14697406] ; [ 9.14697406 13.85302594],0
