Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,53.219989,[343   7] ; [5 4],[339.27576602  10.72423398] ; [8.72423398 0.27576602],1
r4,1,0.0,40.619958,[341  10] ; [5 4],[337.35  13.65] ; [8.65 0.35],1
p9,1,0.000868,11.090007,[314  34] ; [5 4],[310.95798319  37.04201681] ; [8.04201681 0.95798319],1
a6,1,0.003576,8.48762,[238 110] ; [2 7],[233.94957983 114.05042017] ; [6.05042017 2.94957983],0
p2,1,0.011015,6.462846,[301  49] ; [5 4],[298.32869081  51.67130919] ; [7.67130919 1.32869081],0
s8,1,0.014944,5.923117,[247 101] ; [3 6],[243.69747899 104.30252101] ; [6.30252101 2.69747899],0
s1,1,0.017279,5.667796,[ 16 331] ; [2 7],[ 17.54494382 329.45505618] ; [0.45505618 8.54494382],0
p4,1,0.026112,4.948572,[239 110] ; [3 6],[235.91620112 113.08379888] ; [6.08379888 2.91620112],0
d3,1,0.030935,4.656562,[265  84] ; [4 5],[262.23743017  86.76256983] ; [6.76256983 2.23743017],0
n5,1,0.032184,4.588648,[290  59] ; [5 4],[287.58379888  61.41620112] ; [7.41620112 1.58379888],0
s2,1,0.042368,4.12043,[261  89] ; [4 5],[258.35654596  91.64345404] ; [6.64345404 2.35654596],0
a7,1,0.062928,3.458495,[255  96] ; [4 5],[252.525  98.475] ; [6.475 2.525],0
a4,1,0.074767,3.17514,[183 167] ; [2 7],[180.36211699 169.63788301] ; [4.63788301 4.36211699],0
n4,1,0.103697,2.647749,[301  49] ; [6 3],[299.30362117  50.69637883] ; [7.69637883 1.30362117],0
s6,1,0.105976,2.613232,[299  49] ; [6 3],[297.31092437  50.68907563] ; [7.68907563 1.31092437],0
b1,1,0.114565,2.490095,[142 209] ; [6 3],[144.3 206.7] ; [3.7 5.3],0
v3,1,0.125347,2.349203,[162 175] ; [2 7],[159.73410405 177.26589595] ; [4.26589595 4.73410405],0
d5,1,0.140361,2.173993,[295  53] ; [6 3],[293.41176471  54.58823529] ; [7.58823529 1.41176471],0
s3,1,0.149812,2.074161,[265  82] ; [5 4],[263.1741573  83.8258427] ; [6.8258427 2.1741573],0
p6,1,0.150665,2.065509,[161 186] ; [2 7],[158.87921348 188.12078652] ; [4.12078652 4.87921348],0
p3,1,0.151818,2.053891,[200 149] ; [3 6],[197.89664804 151.10335196] ; [5.10335196 3.89664804],0
d1,1,0.152078,2.051282,[236 115] ; [4 5],[234. 117.] ; [6. 3.],0
r3,1,0.155997,2.012606,[340  10] ; [8 1],[339.27576602  10.72423398] ; [8.72423398 0.27576602],0
b4,1,0.195541,1.675368,[197 154] ; [7 2],[198.9 152.1] ; [5.1 3.9],0
n3,1,0.218854,1.511872,[46 22] ; [1 2],[45.01408451 22.98591549] ; [1.98591549 1.01408451],0
a5,1,0.26221,1.257051,[286  65] ; [6 3],[284.7  66.3] ; [7.3 1.7],0
v2,1,0.263221,1.251738,[214 127] ; [4 5],[212.39428571 128.60571429] ; [5.60571429 3.39428571],0
s4,1,0.2911,1.114527,[ 67 282] ; [3 6],[ 68.24022346 280.75977654] ; [1.75977654 7.24022346],0
p7,1,0.291364,1.113309,[243  96] ; [5 4],[241.5862069  97.4137931] ; [6.4137931 2.5862069],0
v1,1,0.351646,0.867509,[206 138] ; [4 5],[204.64589235 139.35410765] ; [5.35410765 3.64589235],0
n1,1,0.359628,0.839191,[33 35] ; [1 3],[32.11111111 35.88888889] ; [1.88888889 2.11111111],0
p11,1,0.376151,0.783245,[277  74] ; [6 3],[275.925  75.075] ; [7.075 1.925],0
p8,1,0.417539,0.657232,[200 145] ; [4 5],[198.81355932 146.18644068] ; [5.18644068 3.81355932],0
b5,1,0.422327,0.643831,[203 148] ; [4 5],[201.825 149.175] ; [5.175 3.825],0
p10,1,0.431866,0.617801,[303  46] ; [7 2],[302.20670391  46.79329609] ; [7.79329609 1.20670391],0
d4,1,0.434357,0.611146,[302  46] ; [7 2],[301.21008403  46.78991597] ; [7.78991597 1.21008403],0
a1,1,0.461198,0.542986,[ 19 332] ; [1 8],[ 19.5 331.5] ; [0.5 8.5],0
p5,1,0.681621,0.168307,[ 59 288] ; [2 7],[ 59.45786517 287.54213483] ; [1.54213483 7.45786517],0
b2,1,0.700672,0.147774,[104 137] ; [4 4],[104.53012048 136.46987952] ; [3.46987952 4.53012048],0
b3,1,0.700672,0.147774,[104 137] ; [4 4],[104.53012048 136.46987952] ; [3.46987952 4.53012048],0
a8,1,0.746194,0.104757,[ 56 255] ; [2 7],[ 56.36875 254.63125] ; [1.63125 7.36875],0
d2,1,0.87546,0.024563,[203 146] ; [5 4],[202.77094972 146.22905028] ; [5.22905028 3.77094972],0
p1,1,0.938269,0.005998,[ 36 313] ; [1 8],[ 36.0698324 312.9301676] ; [0.9301676 8.0698324],0
s5,1,0.939434,0.005773,[155 184] ; [4 5],[154.88793103 184.11206897] ; [4.11206897 4.88793103],0
p12,1,0.983096,0.000449,[ 38 311] ; [1 8],[ 38.01955307 310.98044693] ; [0.98044693 8.01955307],0
