Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,34.836085,[17 47] ; [185  92],[37.91202346 26.08797654] ; [164.08797654 112.91202346],1
s4,1,0.409982,0.678851,[14 50] ; [ 48 227],[11.70501475 52.29498525] ; [ 50.29498525 224.70501475],0
s1,1,0.476468,0.506937,[ 3 61] ; [  8 265],[ 2.08902077 61.91097923] ; [  8.91097923 264.08902077],0
u2,1,0.587261,0.294643,[17  7] ; [27 15],[16.  8.] ; [28. 14.],0
s6,1,0.653038,0.202091,[55  8] ; [234  41],[53.86686391  9.13313609] ; [235.13313609  39.86686391],0
n3,1,0.659607,0.194001,[11  6] ; [38 16],[11.73239437  5.26760563] ; [37.26760563 16.73239437],0
u3,1,0.683074,0.166686,[19  6] ; [30 12],[18.28358209  6.71641791] ; [30.71641791 11.28358209],0
s2,1,0.684542,0.165057,[46 17] ; [193  81],[44.67952522 18.32047478] ; [194.32047478  79.67952522],0
p5,1,0.737416,0.11241,[11 51] ; [ 44 231],[10.11869436 51.88130564] ; [ 44.88130564 230.11869436],0
n2,1,0.746275,0.104688,[12  5] ; [41 14],[12.51388889  4.48611111] ; [40.48611111 14.51388889],0
v3,1,0.783007,0.075846,[28 31] ; [132 135],[28.95705521 30.04294479] ; [131.04294479 135.95705521],0
a8,1,0.794693,0.067715,[10 49] ; [ 46 204],[10.69255663 48.30744337] ; [ 45.30744337 204.69255663],0
s7,1,0.794888,0.067584,[44 14] ; [206  60],[44.75308642 13.24691358] ; [205.24691358  60.75308642],0
b5,1,0.796863,0.06626,[37 27] ; [165 112],[37.91202346 26.08797654] ; [164.08797654 112.91202346],0
n1,1,0.803978,0.061604,[8 9] ; [24 31],[7.55555556 9.44444444] ; [24.44444444 30.55555556],0
p2,1,0.876492,0.024155,[54 10] ; [235  41],[54.4  9.6] ; [234.6  41.4],0
