Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,52.725616,[ 9 90] ; [42 26],[30.23353293 68.76646707] ; [20.76646707 47.23353293],1
s2,1,0.0,27.691695,[24 72] ; [45 23],[40.3902439 55.6097561] ; [28.6097561 39.3902439],1
s6,1,3e-06,21.872702,[38 58] ; [52 16],[52.68292683 43.31707317] ; [37.31707317 30.68292683],1
p6,1,9.7e-05,15.1862,[20 78] ; [33 34],[31.47878788 66.52121212] ; [21.52121212 45.47878788],1
s3,1,0.000119,14.812946,[42 53] ; [50 17],[53.95061728 41.04938272] ; [38.04938272 28.95061728],1
p8,1,0.00019,13.927307,[36 62] ; [45 23],[47.81927711 50.18072289] ; [33.18072289 34.81927711],1
p2,1,0.000243,13.467993,[60 39] ; [59  9],[70.54491018 28.45508982] ; [48.45508982 19.54491018],1
s5,1,0.000414,12.46978,[15 79] ; [27 39],[24.675 69.325] ; [17.325 48.675],1
a5,1,0.000417,12.45554,[38 61] ; [45 23],[49.20359281 49.79640719] ; [33.79640719 34.20359281],1
p7,1,0.000866,11.09418,[42 54] ; [47 20],[52.41717791 43.58282209] ; [36.58282209 30.41717791],1
n5,1,0.001325,10.3072,[57 40] ; [56 12],[66.43030303 30.56969697] ; [46.56969697 21.43030303],0
p5,1,0.00136,10.259147,[ 4 95] ; [13 54],[10.13855422 88.86144578] ; [ 6.86144578 60.13855422],0
p4,1,0.001911,9.633081,[33 63] ; [40 28],[42.73170732 53.26829268] ; [30.26829268 37.73170732],0
a3,1,0.002996,8.810101,[40 57] ; [44 24],[49.38181818 47.61818182] ; [34.61818182 33.38181818],0
p10,1,0.003545,8.503086,[57 39] ; [55 13],[65.56097561 30.43902439] ; [46.43902439 21.56097561],0
p3,1,0.013128,6.151817,[32 67] ; [35 33],[39.71856287 59.28143713] ; [27.28143713 40.71856287],0
p9,1,0.016697,5.727971,[67 30] ; [58 10],[73.48484848 23.51515152] ; [51.51515152 16.48484848],0
u3,1,0.022272,5.224442,[25 33] ; [17  7],[29.70731707 28.29268293] ; [12.29268293 11.70731707],0
n4,1,0.02855,4.79453,[59 39] ; [52 16],[65.53012048 32.46987952] ; [45.46987952 22.53012048],0
a7,1,0.036701,4.364217,[54 45] ; [48 20],[60.46706587 38.53293413] ; [41.53293413 26.46706587],0
n6,1,0.042134,4.129805,[73 26] ; [59  9],[78.25149701 20.74850299] ; [53.74850299 14.25149701],0
a2,1,0.05756,3.606335,[ 4 95] ; [ 8 60],[ 7.11377246 91.88622754] ; [ 4.88622754 63.11377246],0
p1,1,0.057684,3.602753,[10 89] ; [14 54],[14.22754491 84.77245509] ; [ 9.77245509 58.22754491],0
v1,1,0.074253,3.186417,[38 58] ; [36 31],[43.58282209 52.41717791] ; [30.41717791 36.58282209],0
u2,1,0.093457,2.813801,[24 33] ; [15  9],[27.44444444 29.55555556] ; [11.55555556 12.44444444],0
n1,1,0.104377,2.637363,[ 8 18] ; [8 6],[10.4 15.6] ; [5.6 8.4],0
a8,1,0.11356,2.503966,[ 8 85] ; [11 54],[11.1835443 81.8164557] ; [ 7.8164557 57.1835443],0
v4,1,0.115468,2.47774,[90  9] ; [66  2],[92.47904192  6.52095808] ; [63.52095808  4.47904192],0
