Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,293.949858,[631  59] ; [33 91],[562.85012285 127.14987715] ; [101.14987715  22.85012285],1
p11,1,0.0,45.610739,[581 110] ; [73 53],[553.13831089 137.86168911] ; [100.86168911  25.13831089],1
p2,1,0.0,38.089291,[597  92] ; [81 45],[573.1803681 115.8196319] ; [104.8196319  21.1803681],1
n6,1,0.0,25.633059,[601  86] ; [88 38],[582.21771218 104.78228782] ; [106.78228782  19.21771218],1
n5,1,1e-06,25.137282,[533 154] ; [71 55],[510.39114391 176.60885609] ; [93.60885609 32.39114391],1
b1,1,1e-06,23.358623,[233 458] ; [71 55],[257.11627907 433.88372093] ; [46.88372093 79.11627907],1
s8,1,5e-06,20.667716,[335 353] ; [33 91],[311.80295567 376.19704433] ; [56.19704433 67.80295567],1
p8,1,6e-06,20.429682,[382 300] ; [43 83],[358.72524752 323.27475248] ; [66.27475248 59.72524752],1
s6,1,8e-06,20.037383,[482 195] ; [63 61],[460.63046192 216.36953808] ; [84.36953808 39.63046192],1
s7,1,4.1e-05,16.822833,[347 318] ; [37 80],[326.54731458 338.45268542] ; [57.45268542 59.54731458],1
v1,1,0.000141,14.484995,[385 287] ; [49 77],[365.47368421 306.52631579] ; [68.52631579 57.47368421],1
p6,1,0.000351,12.77783,[271 412] ; [28 95],[253.37096774 429.62903226] ; [45.62903226 77.37096774],1
p3,1,0.000405,12.507936,[367 323] ; [45 80],[348.80981595 341.19018405] ; [63.19018405 61.80981595],1
s5,1,0.000466,12.247551,[242 419] ; [25 98],[225.11096939 435.88903061] ; [41.88903061 81.11096939],1
p4,1,0.00047,12.232024,[433 254] ; [58 67],[415.41502463 271.58497537] ; [75.58497537 49.41502463],1
s2,1,0.00055,11.938242,[367 319] ; [45 78],[349.35970334 336.64029666] ; [62.64029666 60.35970334],1
p7,1,0.000674,11.559961,[456 220] ; [64 60],[439.4 236.6] ; [80.6 43.4],1
a3,1,0.000804,11.231914,[506 183] ; [74 52],[490.33128834 198.66871166] ; [89.66871166 36.33128834],1
p12,1,0.00114,10.585915,[ 65 624] ; [  1 124],[ 55.86486486 633.13513514] ; [ 10.13513514 114.86486486],0
v2,1,0.001155,10.561674,[392 269] ; [53 69],[375.66411239 285.33588761] ; [69.33588761 52.66411239],0
a5,1,0.001198,10.493041,[528 163] ; [79 47],[513.38678091 177.61321909] ; [93.61321909 32.38678091],0
d1,1,0.002272,9.315457,[424 267] ; [59 67],[408.51040392 282.48959608] ; [74.48959608 51.51040392],0
p5,1,0.010287,6.584508,[ 87 599] ; [  6 120],[ 78.56896552 607.43103448] ; [ 14.43103448 111.56896552],0
d3,1,0.014498,5.97647,[490 198] ; [76 50],[478.38820639 209.61179361] ; [87.61179361 38.38820639],0
b2,1,0.016805,5.716617,[167 246] ; [21 59],[157.49290061 255.50709939] ; [30.50709939 49.49290061],0
b3,1,0.016805,5.716617,[167 246] ; [21 59],[157.49290061 255.50709939] ; [30.50709939 49.49290061],0
n4,1,0.018029,5.593365,[542 147] ; [87 39],[531.75582822 157.24417178] ; [97.24417178 28.75582822],0
d4,1,0.018895,5.511166,[577 111] ; [94 31],[567.83271833 120.16728167] ; [103.16728167  21.83271833],0
s1,1,0.02736,4.867975,[ 18 663] ; [  8 116],[ 21.99503106 659.00496894] ; [  4.00496894 119.99503106],0
v4,1,0.027938,4.831919,[676  15] ; [117   7],[672.34723926  18.65276074] ; [120.65276074   3.34723926],0
a4,1,0.030967,4.654804,[326 364] ; [46 79],[314.94478528 375.05521472] ; [57.05521472 67.94478528],0
