Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.369259,[391  90] ; [39 42],[368.02491103 112.97508897] ; [61.97508897 19.02491103],1
n5,1,0.0,41.857175,[384  96] ; [37 43],[360.85714286 119.14285714] ; [60.14285714 19.85714286],1
r4,1,2e-06,22.786182,[455  27] ; [64 17],[444.330373  37.669627] ; [74.669627  6.330373],1
p11,1,2.5e-05,17.770314,[409  73] ; [53 28],[395.53108348  86.46891652] ; [66.46891652 14.53108348],1
r3,1,0.000167,14.17052,[466  12] ; [72  9],[460.04293381  17.95706619] ; [77.95706619  3.04293381],1
p4,1,0.000255,13.378423,[316 165] ; [36 45],[301.26690391 179.73309609] ; [50.73309609 30.26690391],1
p10,1,0.000391,12.574266,[446  32] ; [66 15],[437.81037567  40.18962433] ; [74.18962433  6.81037567],1
p6,1,0.002154,9.41309,[198 280] ; [19 62],[185.55635063 292.44364937] ; [31.44364937 49.55635063],0
s6,1,0.003324,8.620279,[339 133] ; [45 36],[327.75406872 144.24593128] ; [56.24593128 24.75406872],0
d2,1,0.003699,8.425897,[241 241] ; [26 54],[228.99288256 253.00711744] ; [38.00711744 41.99288256],0
s5,1,0.008377,6.951093,[167 295] ; [16 61],[156.85714286 305.14285714] ; [26.14285714 50.85714286],0
a5,1,0.010664,6.520541,[378 104] ; [53 28],[368.99111901 113.00888099] ; [62.00888099 18.99111901],0
p3,1,0.012046,6.304149,[263 219] ; [32 49],[252.55772647 229.44227353] ; [42.44227353 38.55772647],0
b1,1,0.017102,5.685916,[144 338] ; [35 46],[153.24689165 328.75310835] ; [25.75310835 55.24689165],0
u1,1,0.019191,5.483987,[116 366] ; [10 71],[107.87211368 374.12788632] ; [18.12788632 62.87211368],0
a2,1,0.019317,5.472572,[151 331] ; [15 66],[142.11722913 339.88277087] ; [23.88277087 57.11722913],0
p12,1,0.020488,5.369787,[ 51 430] ; [ 2 79],[ 45.36120996 435.63879004] ; [ 7.63879004 73.36120996],0
v1,1,0.023345,5.142673,[272 197] ; [34 43],[262.84615385 206.15384615] ; [43.15384615 33.84615385],0
p2,1,0.02497,5.025951,[423  57] ; [64 17],[416.68449198  63.31550802] ; [70.31550802 10.68449198],0
s7,1,0.026687,4.910942,[236 224] ; [29 48],[227.0018622 232.9981378] ; [37.9981378 39.0018622],0
